row_id,stamp,approval,date_fill_T1,childID,filled_by,date_birth,gender,siblings,birth_order,bilinguism,parentA_gender,parentA_education,profession_A,parentA_lang,parentB_gender,parentB_education,profession_B,parentB_lang,mom_ed,country_A,country_B,country_explanation,animals_sounds,routines,vehicules,animals_labels,toys,clothes,outside,places,house_objects,body_parts,food,furniture,people,descriptives,actions,time,auxiliaries,interrogate,prepositions,quantifiers,pronouns,connectors,talk_absent_people,talk_future,talk_absent_objects,ask_absent,grammar_1,grammar_2,grammar_3,grammar_4,grammar_5,grammar_6,grammar_7,grammar_8,grammar_9,grammar_10,grammar_11,grammar_12,grammar_13,grammar_14,grammar_15,grammar_16,complexity_1,complexity_2,complexity_3,complexity_4,complexity_5,complexity_6,complexity_7,complexity_8,complexity_9,complexity_10,complexity_11,complexity_12,complexity_13,complexity_14,complexity_15,complexity_16,ex_present,ex_imperative,ex_infinitive,ex_past,ex_future,ex_imparfait,yn_present,yn_imperative,yn_infinitive,yn_past,yn_future,yn_imparfait,3_longest_sentences,type1,type2,type3,type4,type5,type6,type7,type8,type9,type10,type11,type12,type13,type14,type15,type16,type17,type18,type19,type20,type21,type22,CDI_production_raw_score,age_days,age_mo,age,labid,CDI_size,include_yes_no,CDI_wg_or_ws,preterm,ear_vision_ok_no,lang1,lang1_exposure,lang2,lang2_exposure,lang3,lang3_exposure,parentA_dialect,parentB_dialect,CDI_comprehension_raw_score,CDI_comprehension_percentile,sib1_birth,sib1_gender,sib2_birth,sib2_gender,sib3_birth,sib3_gender,sib4_birth,sib4_gender,sib5_birth,sib5_gender,sib1_age_days,sib1_age,ageinterval,sib1_age_months,sib1_age_weeks,sib2_age_days,sib2_age,sib2_age_months,sib2_age_weeks,sib3_age_days,sib3_age,sib3_age_months,sib3_age_weeks,sib4_age_days,sib4_age,sib4_age_months,sib4_age_weeks,sib5_age_days,sib5_age,sib5_age_months,sib5_age_weeks,aïe,allô,bêê bêê,coin-coin,grrrr,miam-miam,meuh,miaou,ouaf-ouaf,vroum,oh oh,tchou-tchou,cocorico,au revoir,bain,bonjour,bonne nuit,bravo,chut,coucou,goûter.game,faire les courses,sieste,merci,ne fais pas,non,oui,salut,petit déjeuner,je vais t'attraper,s'il te plaît,tourne-toi,va sur le pot,déjeuner,dîner,top là,ainsi font font,coup de fil,ce petit cochon,avion,bateau,bus,moto,camion,voiture,camion de pompier,poussette,train,vélo,hélicoptère,tracteur,traîneau,tricycle,abeille,âne,animal,bébé chat,bébé chien,canard,chat,cheval,chien,cochon,coq,crocodile,écureuil,éléphant,fourmi,girafe,grenouille,hibou,lapin,lion,loup,mouton,nounours,oiseau,ours,papillon,petite bête,poisson.an,poule,souris,tigre,tortue,vache,zèbre,chèvre,oie,pingouin,poney,renne,singe,dindon,agneau,biche,balle,ballon,bulles,cadeau,colle,crayon,cube,feutre,histoire,jeu,jouet,livre,pâte à modeler,poupée,puzzle,stylo,craie,raquette,basket,bavoir/bavette,body,bottes,boutons,chausson/pantoufle,chaussettes,chapeau,chaussure,chemise,collants,couche,culotte/slip,écharpe,gants,manteau,pantalon,perles,pull,pyjama,robe,salopette,short,tee-shirt,ceinture,collier,combinaison de ski,moufles,veste,sweat,jeans,grenouillère,arbre,arrosoir,balançoire,bâton,piscine,caillou,ciel,drapeau,eau.out,fleur,herbe,jardin,lune,neige,nuage,pelle,pierre,bonhomme de neige,pluie,rue/route,soleil,toboggan,toit,trottoir,tuyau,vent,bac à sable,échelle,étoile,tondeuse à gazon,rocher,cirque,cour,crèche,dehors.pl,école,ferme,magasin,maison,parc.pl,pique-nique,plage,travail,zoo,église,forêt,campagne,cinéma,fête,garderie,terrain de jeux,camping,station-service,centre-ville,appareil photo,aspirateur,assiette,balai,biberon,boîte,bol,bouteille,brosse,brosse à dent,ciseaux,clefs,couteau,couverture,cuillère,feuille,fourchette,lampe,lumière,lunettes,marteau,médicaments,mouchoir,musique,oreiller,panier,papier,peigne,photo,plante,poubelle,pot.hous,radio,savon,serviette,sucette.hous,tasse,verre,téléphone,argent,coussins,horloge,montre,plat,plateau,seau,serviette de table,sous/pièces,clou,ordures,porte-monnaie,sirop,télécommande,serpillière,cassette,trotteur,aïe bobo,bouche,bras,cheveux,dent,doigt de pied,doigt,fesses,figure/visage,genou,jambe,joue,langue,main,menton,nez,nombril,oreille,pénis/zizi...,pied,pouce,tête,yeux,ventre,vagin/zezette...,cheville,lèvre,coeur,baguette,banane,beurre,bonbons,café,carotte,céréales,eau.f,chips,chocolat,clémentine,compote,confiture,crêpe,fraise,frites,fromage,petits pots,gâteau,pizza,poisson.f,glace,pomme,pomme de terre,haricot,poulet,haricots verts,purée,jus de fruit,raisin,kiwi,raisins secs,lait,sauce,maïs,soupe,mayonnaise,spaghetti,sucette.f,sucre,tartine,oeuf,orange.f,viande,pain,pâtes,yaourt,petits pois,petits gâteaux,boisson,courge,gâteaux apéro,glaçon,sandwich,madeleine,sel,melon,noisettes,nourriture,thon,vanille,vitamines,bretzel,coca,chewing-gum,hamburger,pop-corn,nutella,flan,cornflakes,limonade,beignet,esquimau,baignoire,canapé,chaise,chaise haute,chambre,cuisine,douche,escalier,fauteuil,fenêtre,four,frigo,machine à laver,lit,lavabo,parc.furn,porte,pot.furn,salle de bain,salon,table,télé,tiroir,wc,banc,berceau,cave,entrée,évier,garage,pièce,étendage,cuisinière,bébé,clown,copain/ine,dame,docteur,enfant,facteur,fille,frère,garçon,gens,grand-mère,grand-père,nom de l'enfant,maître/sse,maman,monsieur,tante,infirmière,nom de l'animal,papa,personne,police,pompier,soeur,nom de la nounou,nounou,oncle,avoir faim,avoir peur,avoir soif,bien,beau/belle,blanc/he,bleu,bon/ne,cassé,chaud/e,coincé,content/e,coquin/e,dégoûtant/e,dernier/e,dur,fatigué,fort/e,froid,gentil/le,grand/e,jaune,joli,lourd/e,malade,marron,méchant/e,mouillé,noir,orange.adj,parti,pas bon,petit/e,premier/ère,propre,rouge,sale,sec/che,tranquille,triste,vert/e,vide,vieux/vieille,vite,attention,blessé,bruyant/e,collant/e,doux/ce,endormi,être réveillé,haut/e,long/ue,mieux,plein/ne,avoir sommeil,mignon/ne,minuscule,fou/folle,lent/e,vilain/e,neuf/ve,sombre,tendre,venteux,acheter,aider,aimer,aller.verb,apporter,arrêter,attendre,attraper,avoir,balayer,boire,cacher,casser,chanter,chatouiller,conduire,construire,couper,courir,cuisiner,danser,dessiner,dire,donner,déchirer,faire du vélo/moto,écouter,essuyer,être debout,faire de la peinture,faire bravo,faire.verb,parler,dormir,jeter,fermer,faire un bisou,finir,mettre,glisser,goûter.verb,grimper,faire semblant,jouer,laver,lécher,lire,manger,marcher,frapper à la porte,montrer,mordre,nager,ouvrir,partager,pleurer,porter,pousser,prendre,prendre dans ses bras,ramasser,regarder,renverser,réparer,rester,s'asseoir,sauter,se cogner,se dépêcher,se réveiller,sécher,souffler,taper,tenir,tomber,toucher,travailler,trouver,voir,aimer bien,arracher,éclabousser,écrire,entendre,nettoyer,faire du patin,sourire,tirer,verser,balancer,donner un coup,goutter,secouer,couvrir,déposer,nourrir,penser,courir après,aller bien avec,détester,recevoir,souhaiter,après,aujourd'hui,ce soir,demain,heure,jour,matin,nuit,avant,hier,maintenant,a fait,aller.aux,vouloir,est,être,faire.aux,fait,laisse-moi,ne pas,sont,suis,devoir faire,peux,avoir besoin de,était,essayer de,pourrait,avoir à faire,qui,où,pourquoi,quoi,comment,quand,le/la/les/quel(les),à,à côté de,derrière,avec,chez,dans,de,dehors.prep,en bas,en haut,ici,là,là-bas,loin,pour,sous,sur,par dessus,à l'intérieur de,près de,au dessus de,autour de,vers,au loin,au sommet de,au sujet de,aussi,autre,du/de la/des,encore,le/la même,le/la/les,pas,un/une,tous/tout,un autre,un peu,plein/beaucoup,aucun/e,chaque,à elle/sa,à lui/son,à moi,ça,elle,il,ils/elles,je,lui,ma/mon/mes,moi,on,ses,votre/ta/ton,vous/tu,ces,ceux,eux,leur,notre,nous,moi-même,toi-même,et,mais,parce que,donc,si,alors
1,2020-04-24 12:46,Lu et approuvé.,24.04.2020,3004,Mère,19.06.2017,f,"1, soeur (07/15/2011)",2,Non,f,5,relectrice et formatrice,french,m,5,chargé de projets culturels,french,5,En France,En France,NA,"aïe, allô, bêê bêê, coin-coin, grrrr, miam-miam, meuh, miaou, ouaf-ouaf, vroum","au revoir, bain, bonjour, bonne nuit, bravo, chut, coucou, goûter, faire les courses, sieste, merci, ne fais pas, non, oui, salut, petit déjeuner, je vais t'attraper, s'il te plaît, tourne-toi, va sur le pot","avion, bateau, bus, moto, camion, voiture, camion de pompier, poussette, train, vélo, hélicoptère","abeille, âne, animal, bébé chat, bébé chien, canard, chat, cheval, chien, cochon, coq, crocodile, écureuil, éléphant, fourmi, girafe, grenouille, hibou, lapin, lion, loup, mouton, nounours, oiseau, ours, papillon, petite bête, poisson, poule, souris, tigre, tortue, vache, zèbre","balle, ballon, bulles, cadeau, colle, crayon, cube, feutre, histoire, jeu, jouet, livre, pâte à modeler, poupée, puzzle, stylo","basket, bavoir/bavette, body, bottes, boutons, chausson/pantoufle, chaussettes, chapeau, chaussure, chemise, collants, couche, culotte/slip, écharpe, gants, manteau, pantalon, perles, pull, pyjama, robe, salopette, short, tee-shirt","arbre, arrosoir, balançoire, bâton, piscine, caillou, ciel, drapeau, eau, fleur, herbe, jardin, lune, neige, nuage, pelle, pierre, bonhomme de neige, pluie, rue/route, soleil, toboggan, toit, trottoir, tuyau, vent","cirque, cour, crèche, dehors, école, ferme, magasin, maison, parc, pique-nique, plage, travail, zoo","appareil photo, aspirateur, assiette, balai, biberon, boîte, bol, bouteille, brosse, brosse à dent, ciseaux, clefs, couteau, couverture, cuillère, feuille, fourchette, lampe, lumière, lunettes, marteau, médicaments, mouchoir, musique, oreiller, panier, papier, peigne, photo, plante, poubelle, pot, radio, savon, serviette, sucette, tasse, verre, téléphone","aïe bobo, bouche, bras, cheveux, dent, doigt de pied, doigt, fesses, figure/visage, genou, jambe, joue, langue, main, menton, nez, nombril, oreille, pénis/zizi..., pied, pouce, tête, yeux, ventre, vagin/zezette...","baguette, banane, beurre, bonbons, café, carotte, céréales, eau, chips, chocolat, clémentine, compote, confiture, crêpe, fraise, frites, fromage, petits pots, gâteau, pizza, poisson, glace, pomme, pomme de terre, haricot, poulet, haricots verts, purée, jus de fruit, raisin, kiwi, raisins secs, lait, sauce, maïs, soupe, mayonnaise, spaghetti, sucette, sucre, tartine, oeuf, orange, viande, pain, pâtes, yaourt, petits pois, petits gâteaux","baignoire, canapé, chaise, chaise haute, chambre, cuisine, douche, escalier, fauteuil, fenêtre, four, frigo, machine à laver, lit, lavabo, parc, porte, pot, salle de bain, salon, table, télé, tiroir, wc","bébé, clown, copain/ine, dame, docteur, enfant, facteur, fille, frère, garçon, gens, grand-mère, grand-père, nom de l'enfant, maître/sse, maman, monsieur, tante, infirmière, nom de l'animal, papa, personne, police, pompier, soeur, nom de la nounou","avoir faim, avoir peur, avoir soif, bien, beau/belle, blanc/he, bleu, bon/ne, cassé, chaud/e, coincé, content/e, coquin/e, dégoûtant/e, dernier/e, dur, fatigué, fort/e, froid, gentil/le, grand/e, jaune, joli, lourd/e, malade, marron, méchant/e, mouillé, noir, orange, parti, pas bon, petit/e, premier/ère, propre, rouge, sale, sec/che, tranquille, triste, vert/e, vide, vieux/vieille, vite","acheter, aider, aimer, aller, apporter, arrêter, attendre, attraper, avoir, balayer, boire, cacher, casser, chanter, chatouiller, conduire, construire, couper, courir, cuisiner, danser, dessiner, dire, donner, déchirer, faire du vélo/moto, écouter, essuyer, être debout, faire de la peinture, faire bravo, faire, parler, dormir, jeter, fermer, faire un bisou, finir, mettre, glisser, goûter, grimper, faire semblant, jouer, laver, lécher, lire, manger, marcher, frapper à la porte, montrer, mordre, nager, ouvrir, partager, pleurer, porter, pousser, prendre, prendre dans ses bras, ramasser, regarder, renverser, réparer, rester, s'asseoir, sauter, se cogner, se dépêcher, se réveiller, sécher, souffler, taper, tenir, tomber, toucher, travailler, trouver, voir","après, aujourd'hui, ce soir, demain, heure, jour, matin, nuit","a fait, aller, vouloir, est, être, faire, fait, laisse-moi, ne pas, sont, suis","qui, où, pourquoi, quoi","à, à côté de, derrière, avec, chez, dans, de, dehors, en bas, en haut, ici, là, là-bas, loin, pour, sous, sur","aussi, autre, du/de la/des, encore, le/la même, le/la/les, pas, un/une, tous/tout, un autre, un peu, plein/beaucoup","à elle/sa, à lui/son, à moi, ça, elle, il, ils/elles, je, lui, ma/mon/mes, moi, on, ses, votre/ta/ton, vous/tu","et, mais, parce que",Oui,Oui,Oui,Oui,les chiens sont là,aller à école,NA,c'est dans la valise,"robot à Grégoire, mon robot à moi, mon robot",je joue pas,je veux la chaise,c'est un chien?,chaussure de maman,la chaise/le frigidaire,je veux de la confiture/du chocolat,elle monte sur la chaise,je veux descendre,il est beau,c'est une voiture,il/elle cherche,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,"je veux, je suis pas fatiguée, on joue, tu joues avec moi...","regardez, lâche-moi, arrête, viens","prendre, faire, manger, dormir, mettre","elle m'a tapée, elle m'a fait mal, elle m'a mordue, j'ai eu peur",NA,NA,1,1,1,1,0,0,"On va manger des gnocchis, petits pois, jambon? On va prendre le train chez papi Jean-Paul. Pourquoi Rose elle est fâchée?",10,20,11,34,16,24,26,13,39,25,49,24,26,44,79,8,11,4,17,12,15,3,510,1040,34.16907945,2y 10m 5d 0H 0M 0S,Paris_team,690,yes,ws,no,ok,french,NC,NA,NA,NA,NA,NC,NC,NA,NA,2011-07-15,f,NA,NA,NA,NA,NA,NA,NA,NA,3206,8y 9m 9d 0H 0M 0S,NA--NA,105,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
2,2020-04-24 13:00,Lu et approuvé.,24.04.2020,3006,La mère et le père,03.07.2017,f,"1, soeur, 21/01/2014",2,Non,m,6,ingénieur chercheur,french,f,5,fonctionnaire parlementaire,german,5,En France,En France,NA,"aïe, allô, bêê bêê, coin-coin, grrrr, miam-miam, meuh, miaou, oh oh, ouaf-ouaf","au revoir, bain, bonjour, bonne nuit, bravo, chut, coucou, déjeuner, dîner, goûter, faire les courses, sieste, merci, ne fais pas, non, oui, salut, petit déjeuner, s'il te plaît, top là, tourne-toi","bus, moto, camion, voiture, camion de pompier, poussette, tracteur, train, traîneau, vélo, hélicoptère","abeille, âne, animal, bébé chat, bébé chien, canard, chat, cheval, chèvre, chien, cochon, coq, crocodile, écureuil, éléphant, fourmi, girafe, grenouille, hibou, lapin, lion, loup, mouton, oie, oiseau, ours, papillon, petite bête, pingouin, poisson, poney, poule, renne, singe, souris, tigre, tortue, vache, zèbre","balle, ballon, bulles, cadeau, colle, craie, crayon, cube, feutre, histoire, jeu, jouet, livre, pâte à modeler, poupée, puzzle, raquette, stylo","bavoir/bavette, bottes, boutons, ceinture, chausson/pantoufle, chaussettes, chapeau, chaussure, collants, collier, combinaison de ski, couche, culotte/slip, écharpe, gants, manteau, moufles, pantalon, perles, pull, pyjama, robe, salopette, short, tee-shirt, veste","arbre, arrosoir, bac à sable, balançoire, bâton, piscine, caillou, ciel, eau, échelle, étoile, fleur, herbe, jardin, lune, neige, nuage, pelle, pierre, bonhomme de neige, pluie, rue/route, soleil, toboggan, toit, trottoir, vent","cirque, cour, crèche, dehors, école, église, forêt, magasin, maison, parc, pique-nique, plage, travail, zoo","appareil photo, argent, aspirateur, assiette, balai, biberon, boîte, bol, bouteille, brosse, brosse à dent, ciseaux, clefs, coussins, couteau, couverture, cuillère, feuille, fourchette, horloge, lampe, lumière, lunettes, montre, mouchoir, musique, oreiller, papier, peigne, photo, plante, plat, plateau, poubelle, pot, radio, savon, seau, serviette, serviette de table, sous/pièces, sucette, tasse, verre, téléphone","aïe bobo, bouche, bras, cheveux, cheville, dent, doigt, fesses, figure/visage, genou, jambe, joue, langue, lèvre, main, menton, nez, nombril, oreille, pénis/zizi..., pied, pouce, tête, yeux, ventre","baguette, banane, beurre, boisson, bonbons, café, carotte, eau, chips, chocolat, clémentine, compote, confiture, courge, crêpe, fraise, frites, fromage, petits pots, gâteau, pizza, gâteaux apéro, poisson, glace, pomme, glaçon, pomme de terre, haricot, poulet, haricots verts, purée, jus de fruit, raisin, kiwi, raisins secs, lait, sandwich, sauce, madeleine, sel, maïs, soupe, melon, sucette, noisettes, sucre, nourriture, tartine, thon, oeuf, vanille, orange, viande, pain, vitamines, pâtes, yaourt, petits pois","baignoire, banc, berceau, canapé, cave, chaise, chaise haute, chambre, cuisine, douche, entrée, escalier, fauteuil, fenêtre, four, frigo, machine à laver, lit, lavabo, porte, salle de bain, salon, table, télé, tiroir","bébé, clown, copain/ine, dame, docteur, enfant, fille, frère, garçon, gens, grand-mère, grand-père, nom de l'enfant, maître/sse, maman, monsieur, papa, personne, police, pompier, soeur, nom de la nounou","attention, avoir faim, avoir peur, avoir soif, bien, beau/belle, blanc/he, blessé, bleu, bon/ne, bruyant/e, cassé, chaud/e, coincé, collant/e, content/e, coquin/e, dégoûtant/e, dernier/e, doux/ce, dur, endormi, être réveillé, fatigué, fort/e, froid, gentil/le, grand/e, haut/e, jaune, joli, long/ue, lourd/e, malade, marron, méchant/e, mieux, mouillé, noir, orange, parti, pas bon, petit/e, plein/ne, premier/ère, propre, rouge, sale, sec/che, triste, vert/e, vide, vieux/vieille, vite","aider, aimer, aimer bien, aller, apporter, arracher, arrêter, attendre, attraper, avoir, boire, cacher, casser, chanter, chatouiller, conduire, construire, couper, courir, cuisiner, danser, dessiner, dire, donner, déchirer, faire du vélo/moto, éclabousser, écouter, écrire, entendre, être debout, faire de la peinture, faire bravo, faire, parler, dormir, jeter, fermer, faire un bisou, finir, mettre, glisser, goûter, grimper, faire semblant, jouer, laver, lécher, lire, manger, marcher, frapper à la porte, montrer, mordre, nager, nettoyer, ouvrir, faire du patin, partager, pleurer, porter, pousser, prendre, ramasser, regarder, renverser, réparer, rester, s'asseoir, sauter, se cogner, se dépêcher, se réveiller, sécher, souffler, sourire, taper, tenir, tirer, tomber, toucher, travailler, trouver, verser, voir","après, aujourd'hui, avant, ce soir, demain, heure, hier, jour, maintenant, matin, nuit","a fait, aller, vouloir, est, devoir faire, peux, avoir besoin de, était, être, faire, fait, ne pas, essayer de, pourrait, sont, suis","comment, qui, où, pourquoi, quand, quoi","à côté de, derrière, par dessus, avec, chez, dans, de, dehors, à l'intérieur de, en bas, en haut, ici, là, là-bas, loin, pour, près de, sous, sur, au dessus de","aussi, autre, du/de la/des, encore, le/la même, le/la/les, pas, un/une, tous/tout, un autre, un peu, plein/beaucoup","à elle/sa, à lui/son, à moi, ça, ces, ceux, elle, eux, il, ils/elles, je, leur, lui, ma/mon/mes, moi, notre, nous, on, ses, votre/ta/ton, vous/tu","et, mais, donc, parce que, si",Oui,Oui,Oui,Oui,les chiens sont là,aller à école,je vais t'attaquer,c'est dans la valise,mon robot à moi,je joue pas,je veux la chaise,c'est un chien?,chaussure de maman,une chaise/un frigidaire,je veux de la confiture/du chocolat,elle monte sur la chaise,je veux descendre,il est beau,ça c'est une voiture,il/elle cherche,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,prends mais prendez,vais pour vas,Prendre,Ai pris,Prendrai,Prendais,1,1,1,1,1,1,"J'ai chanté une belle chanson pour que tu aies plein de beurre. Moi je veux une petite valise, pas mini mini comme les poupées, mais plus grande, comme ça je pourrai mettre mes vêtements dedans pour aller en voyage et je la tirera (sic). On applaudit pas Félicie tant qu'elle a pas fini son assiette.",10,21,11,39,18,26,27,14,45,25,58,25,22,54,85,11,16,6,20,12,21,5,571,1026,33.70911107,2y 9m 21d 0H 0M 0S,Paris_team,690,yes,ws,no,ok,french,NC,NA,NA,NA,NA,NC,NC,NA,NA,2014-01-21,f,NA,NA,NA,NA,NA,NA,NA,NA,2284.958333,6y 3m 3d 0H 0M 0S,NA--NA,75,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
