Subject Number,Today's Date,data_age,Gender,Age,Respond to his/her Name sign?,Respond to NO or FINISH by stopping what he/she is doing?,Looking for mommy/daddy if you sign WHERE MOMMY/DADDY?,BE-CAREFUL,BRING-ME,CHANGE DIAPER,COME-HERE,DADDY/MOMMY HOME,DON’T TOUCH/NO TOUCH,FINISH,GET-UP,GIVE-TO MOMMY,GIVE-ME HUG,GIVE-ME KISS,GOOD GIRL/BOY,OPEN YOUR MOUTH,SIT-DOWN,SPIT IT OUT,TIME GO BYE-BYE,THROW BALL,YOU HUNGRY?,YOU TIRED/SLEEPY?,YOU-WANT GO?,YOU-WANT MORE?,ALLIGATOR,ANT/BUG,BEAR,BEE,BIRD/CHICKEN,BUNNY/RABBIT,BUTTERFLY,CAT,COW,DEER,DOG,DONKEY,DUCK,ELEPHANT,FISH,FROG,GIRAFFE,HEN,HORSE,LION,MONKEY,MOUSE,OWL,PIG,ROOSTER,SHEEP,SKUNK,SQUIRREL,TIGER,TURKEY,TURTLE,WOLF,BELT,BIB,BOOT,BUTTON,CLOTHES/DRESS,COAT/JACKET,DIAPER,EARRING,GLOVES,HAT,HEARING AID,NECKLACE,PAJAMAS,PANTS,SCARF,SHIRT,SHOE,SHORTS,SNOWSUIT,SOCK,SWEATER,TIGHTS,UNDERPANTS,ZIPPER,BAND-AID,BASKET,BLANKET,BOTTLE,BOX,BOWL,BROOM,BRUSH,CAMERA,COMB,FORK,GLASS,GLASSES,HAMMER,JAR,KEYS,KNIFE,LIGHT,MEDICINE,MIRROR,MONEY,MOP,NAPKIN,PAPER,PENNY/CENT/COIN,PICTURE,PLANT,PLATE,PURSE,RADIO,SCISSORS,SOAP,SPOON,TAPE,TELEPHONE,TISSUE/KLEENEX,TOOTHBRUSH,TOWEL,TRASH/GARBAGE,VACUUM,WRISTWATCH,AUNT,BABY,BABYSITTER,(Babysitter's NAme),BOY,BROTHER,Child's own NAme,CHILD/KID,CLOWN,COWBOY,DADDY,DOCTOR,FIREMAN,FRIEND,GIRL,GRANDMA,GRANDPA,INDIAN,MAILMAN,MAN,MOMMY,NURSE,PEOPLE,PERSON,Pet's NAme,POLICE,SANTA CLAUS,SISTER,TEACHER,UNCLE,WOMAN,APPLE,BANANA,BEANS,BREAD,BUTTER,CAKE,CANDY,CEREAL,CHEESE,CHICKEN,CHOCOLATE,COFFEE,COKE,COOKIE,CORN,CRACKER,DONUT,DRINK,FISH_1,FOOD,FRENCH FRIES,GRAPES,GREEN BEANS,GUM,HAMBURGER,ICE,ICE CREAM,JELLY,JUICE,LOLLIPOP,MEAT,MILK,NUTS,ORANGE,PEANUT BUTTER,PIZZA,POPSICLE,POTATO,POTATO CHIPS,PUMPKIN,SALAD,SALT,SANDWICH,SAUCE,SODA/POP,SOUP,SPAGHETTI,STRAWBERRY,TEA,TOAST,VANILLA,VITAMINS,WATER,WATERMELON,ABOUT,ABOVE,BACK,BEHIND,BESIDE,DOWN,FOR,HERE,INSIDE/IN,NEXT-TO,ON,OUT,OVER,TO,UNDER,UP,WITH,BALL,BALLOON,BAT,BOOK,DOLL,GAME,PENCIL,PRESENT,PUZZLE,ROBOT,STORY,TOY,ARM,BELLY BUTTON,BUTTOCKS/BOTTOM,CHEEK,CHIN,EAR,EYE,FACE,FEET,FINGER,HAIR,HAND,HEAD,KNEE,LEG,LIPS,MOUTH,NOSE,OWIE/BOO BOO,PENIS,SHOULDER,TOOTH,TOE,TONGUE,TUMMY,VAGINA,HE/SHE/IT,HIS/HERS,ME,MY/MINE,MYSELF,OUR,THAT,THEIR,THESE,THEY,WE,YOU,YOUR,YOURSELF,BASEMENT,BATHROOM/TOILET,BATHTUB,BED,BEDROOM,CHAIR,CLOSET,DOOR,DRAWER,DRYER,GARAGE,KITCHEN,LIVING ROOM,REFRIGERATOR,ROCKING CHAIR,ROOM,SHOWER,STAIRS,TABLE,TV,WASH MACHINE,WINDOW,BACKYARD/YARD,CLOUD,FLAG,FLOWER,GRASS,HOSE,LADDER,LAWN MOWER,MOON,RAIN,ROCK,SHOVEL,SLIDE,SNOW,SNOWMAN,SPRINKLER,STAR,STREET,SUN,SWING,TREE,WATER_1,WIND,AFTER,BEFORE,DAY,LATER,NOT-YET,MORNING,NIGHT,NOW,TIME,TODAY,TOMORROW,TONIGHT,UP-TO-NOW,YESTERDAY,BEACH,CAMPING,CHURCH,CIRCUS,COUNTRY,FARM,FOREST/WOODS,GAS STATION,HOME,HOUSE,MOVIE,OUTSIDE,PARTY,PICNIC,PLAYGROUND,SCHOOL,STORE,TOWN,WORK,ZOO,AUNT_1,BABY_1,BABYSITTER_1,(Babysitter's NAme)_1,BOY_1,BROTHER_1,(Child's Own NAme),CHILD/KID_1,CLOWN_1,COWBOY_1,DADDY_1,DOCTOR_1,FIREMAN_1,FRIEND_1,GIRL_1,GRANDMA_1,GRANDPA_1,INDIAN_1,MAILMAN_1,MAN_1,MOMMY_1,NURSE_1,PEOPLE_1,PERSON_1,(Pet's NAme),POLICE_1,SANTA CLAUS_1,SISTER_1,TEACHER_1,UNCLE_1,WOMAN_1,AIRPLANE,BICYCLE,BOAT,BUS,CAR,FIRETRUCK,HELICOPTER,MOTORCYCLE,SLED,TRAIN,TRUCK,BATH,BREAKFAST,BYE,CALL(TDD),DINNER,GIVE-ME-FIVE,CATCH,GO POTTY,HI,LUNCH,NAP,NO,PEE/BM,PEEKABOO,PLEASE,SHH/SHUSH,SHOPPING,SORRY,THANK YOU,WAKE UP,YES,CAN,CAN'T,DON’T-CARE,DON’T-KNOW,DON’T-LIKE,DON’T-WANT,HAVE-TO/NEED/MUST,LET-ME-SEE,WANT,WILL,ALL,A LOT/MUCH,ANY,EACH/EVERY,GONE/ALL-GONE,MORE,NOT,NONE,OTHER,SAME,SOME,AND,BECAUSE,BUT,IF/SUPPOSE,SO,THEN,AWAY,BITE,BLOW,BREAK,BRING/CARRY,BUILD,BUY,CATCH_1,CHASE,CHAT,CHOOSE,CLAP,CLEAN,CLIMB,CLOSE,COOK,CRY,CUT,DANCE,DRAW,DRINK_1,DRIVE,DROP,EAT,ENTER,FALL,FEED,FIND,FINISH_1,FIT,FIX,GET/TAKE,GET-A-SHOT,GIVE,GO,HATE,HAVE,HEAR,HELP,HIDE,HIT,HOLD,HUG,HURRY,IMAGINE,JUMP,KICK,KISS,KNOCK,LICK,LIKE,LOOK,LOVE,MAKE,OPEN,PAINT,PICK,PLAY,POUR,PULL,PUSH,PUT,READ,RIDE-IN,RUN,SAY,SEE,SEARCH-FOR,SHAKE,SHARE,SHOW,SIGN,SIT,SKATE,SLEEP,SLIDE_1,SMILE,SPILL,STAND,STAY,STOP,SWEEP,SUPPOSE,SWIM,SWING_1,TALK,TAKE-PILL,TASTE,TEAR,TELL,THINK,THROW,TOUCH,WAIT,WALK,WASH,WATCH,WISH,WORK_1,BAD,BETTER,BIG,BLACK,BLUE,BROWN,CAREFUL,COLD,CUTE,DARK,DIRTY,EMPTY,FAST,FINE,FIRST,FULL,GOOD,GREEN,HAPPY,HARD,HEAVY,HIGH,HOT,HUNGRY,HURT,LAST,LITTLE,LONG,MAD/ANGRY,NEW,NICE,NOISY,OLD,ORANGE_1,POOR,PRETTY,QUIET,RED,SAD,SCARED,SICK,SLEEPY,SLOW,SOFT,STICKY,STUCK,THIRSTY,TIRED,WET,WHITE,WINDY,YELLOW,YUCKY,DO-DO,HOW,"""WHAT""",W-H-A-T,WHAT,WHEN,WHERE,WHICH,WHO,WHY,Does your baby combine signs to make sentences?,ANIMAL,FOX,SNAKE,SPIDER,ZEBRA,SANDALS,SWIMSUIT,LETTER,NEWSPAPER,REFRIGERATOR_1,TDD,COUSIN,INTERPRETER,MONSTER,NAME SIGNS,SPEECH THERAPIST,BAGEL,CARROT,CREAM CHEESE,EGG,ONION,PANCAKE,SYRUP,TOMATO,VEGETABLE,WAFFLE,BETWEEN,FRONT,DINING ROOM,EARTH,LIGHTNING,TENT,THUNDER,TICKET,DAYS OF THE WEEK,MONTH,SOON,WEEK,YEAR,McDONALD'S,RESTAURANT,VACATION,AMBULANCE,BASEBALL,BASKETBALL,BOWLING,BRUSH HAIR,FOOTBALL,GOLF,I-LOVE-YOU,LET'S-SEE/WE'LL SEE,OH-I-SEE,SOCCER,VOLLEYBALL,WASH FACE,WASH HANDS,WATER-SKI,WELCOME,MANY,"NUMBERS (1,2,3 etc.)",LEARN,PUNISH,TEACH,DEAF,DELICIOUS,DIFFERENT,DISAPPOINT,DRY,CRAZY,FUNNY,HANDSOME,HEARING,SHORT,SILLY,TALL,UPSET,BLACK_1,BLUE_1,BROWN_1,GREEN_1,ORANGE_2,PINK,PURPLE,RED_1,WHITE_1,YELLOW_1,BIRTHDAY,CHRISTMAS,EASTER,HANUKKAH,HALLOWEEN,FOR-FOR
ASL_002.pdf,12/22/1992,15,F,15,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
ASL_008.pdf,12/17/1992,32,F,34,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N
ASL_011.pdf,04/23/1993,24,M,34,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
ASL_016.pdf,,21,M,21,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N
ASL_017.pdf,12/19/1992,34,M,32,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N
