field,column,group,type
data_age,month,admin,data_age
sex,sex,child,sex
study_id,study_id,child,study_id
item_1,organgenitalfemminile,item,word
item_2,orecchio,item,word
item_3,ombelico,item,word
item_4,occhio,item,word
item_5,naso,item,word
item_6,mano,item,word
item_7,lingua,item,word
item_8,labbra,item,word
item_9,guance,item,word
item_10,gola,item,word
item_11,ginocchi,item,word
item_12,gambe,item,word
item_13,faccia,item,word
item_14,dito,item,word
item_15,denti,item,word
item_16,caviglia,item,word
item_17,capelli,item,word
item_18,braccio,item,word
item_19,bocca,item,word
item_20,vestito,item,word
item_21,tuta,item,word
item_22,stivali,item,word
item_23,sciarpa,item,word
item_24,scarpe,item,word
item_25,pigiama,item,word
item_26,pantofole,item,word
item_27,pantaloni,item,word
item_28,pannolino,item,word
item_29,occhiali,item,word
item_30,mutande,item,word
item_31,maglione,item,word
item_32,jeans,item,word
item_33,guanti,item,word
item_34,grembiule,item,word
item_35,gonna,item,word
item_36,giacca,item,word
item_37,collana,item,word
item_38,cinta,item,word
item_39,cappotto,item,word
item_40,cappello,item,word
item_41,camicia,item,word
item_42,calzettoni,item,word
item_43,calze,item,word
item_44,bretelle,item,word
item_45,bottone,item,word
item_46,borsa,item,word
item_47,bavaglino,item,word
item_48,zucchine,item,word
item_49,zucchero,item,word
item_50,yogurt,item,word
item_51,vino,item,word
item_52,verdura,item,word
item_53,uva,item,word
item_54,uovo,item,word
item_55,tortellini,item,word
item_56,torta,item,word
item_57,tonno,item,word
item_58,the,item,word
item_59,sugo,item,word
item_60,succdfrutta,item,word
item_61,spinaci,item,word
item_62,spaghetti,item,word
item_63,sale,item,word
item_64,riso,item,word
item_65,pomodori,item,word
item_66,polpette,item,word
item_67,pollo,item,word
item_68,pizza,item,word
item_69,piselli,item,word
item_70,pesca,item,word
item_71,pera,item,word
item_72,patatine,item,word
item_73,patate,item,word
item_74,pasta,item,word
item_75,pappa,item,word
item_76,panna,item,word
item_77,panino,item,word
item_78,pane,item,word
item_79,olio,item,word
item_80,noccioline,item,word
item_81,minestronbrodo,item,word
item_82,miele,item,word
item_83,melone,item,word
item_84,mela,item,word
item_85,marmellata,item,word
item_86,mandarino,item,word
item_87,leccalecca,item,word
item_88,latte,item,word
item_89,kiwi,item,word
item_90,gommdmasticare,item,word
item_91,ghiaccio,item,word
item_92,gelato,item,word
item_93,fragola,item,word
item_94,formaggio,item,word
item_95,fagiolini,item,word
item_96,fagioli,item,word
item_97,crema,item,word
item_98,cracker,item,word
item_99,cocomeranguria,item,word
item_100,coccola,item,word
item_101,cioccolata,item,word
item_102,ciliegie,item,word
item_103,carote,item,word
item_104,carne,item,word
item_105,caramella,item,word
item_106,camomilla,item,word
item_107,caffe,item,word
item_108,cacao,item,word
item_109,burro,item,word
item_110,budino,item,word
item_111,biscotti,item,word
item_112,banana,item,word
item_113,aranciata,item,word
item_114,arancia,item,word
item_115,acqua,item,word
item_116,trottola,item,word
item_117,pongDido,item,word
item_118,tromba,item,word
item_119,tamburo,item,word
item_120,soldatini,item,word
item_121,secchiello,item,word
item_122,pupazzi,item,word
item_123,pistola,item,word
item_124,palloncino,item,word
item_125,palla,item,word
item_126,paletta,item,word
item_127,giocattolo,item,word
item_128,favolstoria,item,word
item_129,cubi,item,word
item_130,costruzioni,item,word
item_131,casetta,item,word
item_132,birilli,item,word
item_133,bambola,item,word
item_134,treno,item,word
item_135,trattore,item,word
item_136,slitta,item,word
item_137,passeggino,item,word
item_138,motocicletta,item,word
