itemID,category,item,definition,choices,type,gloss,uni_lemma
item_1,,imitate,,never; sometimes; often,starting_to_talk,,
item_2,,label,,never; sometimes; often,starting_to_talk,,
item_3,sounds,ai,ai!,understands; produces,word,oh,oh
item_4,sounds,amunt,amunt!,understands; produces,word,up,up
item_5,sounds,brumbrum (cotxe),brumbrum (cotxe),understands; produces,word,vroom,vroom
item_6,sounds,eh,eh?,understands; produces,word,huh,
item_7,sounds,guau-guau,guau-guau,understands; produces,word,woof woof,woof woof
item_8,sounds,miau,miau,understands; produces,word,meow,meow
item_9,sounds,nino-nino (sirena),nino-nino (sirena),understands; produces,word,nee naw,
item_10,sounds,oh,oh!,understands; produces,word,oh,oh
item_11,sounds,piu-piu,piu-piu,understands; produces,word,beep beep,beep beep
item_12,sounds,qua-qua,qua-quˆ,understands; produces,word,quack quack,quack quack
item_13,sounds,ring-ring,ring-ring,understands; produces,word,ring ring,ring ring
item_14,sounds,tic-tac,tic-tac,understands; produces,word,tick tock,tick tock
item_15,animals,abella,abella,understands; produces,word,bee,bee
item_16,animals,anec,ˆnec,understands; produces,word,duck,duck
item_17,animals,animal,animal,understands; produces,word,animal,animal
item_18,animals,aranya,aranya,understands; produces,word,spider,spider
item_19,animals,bitxo,bitxo,understands; produces,word,insect,insect
item_20,animals,burro/ase,burro/ase,understands; produces,word,donkey,donkey
item_21,animals,cavall,cavall,understands; produces,word,horse,horse
item_22,animals,cocodril,cocodril,understands; produces,word,crocodile,crocodile
item_23,animals,conill,conill,understands; produces,word,rabbit,bunny
item_24,animals,dofi,dof’,understands; produces,word,dolphin,dolphin
item_25,animals,elefant,elefant,understands; produces,word,elephant,elephant
item_26,animals,esquirol,esquirol,understands; produces,word,squirrel,squirrel
item_27,animals,formiga,formiga,understands; produces,word,ant,ant
item_28,animals,gallina,gallina,understands; produces,word,hen,hen
item_29,animals,gat,gat,understands; produces,word,cat,cat
item_30,animals,girafa,girafa,understands; produces,word,giraffe,giraffe
item_31,animals,gos,gos,understands; produces,word,dog,dog
item_32,animals,granota,granota,understands; produces,word,frog,frog
item_33,animals,lleo,lle—,understands; produces,word,lion,lion
item_34,animals,llop,llop,understands; produces,word,wolf,wolf
item_35,animals,lloro,lloro,understands; produces,word,parrot,parrot
item_36,animals,mico/mino,mico/mino,understands; produces,word,monkey,monkey
item_37,animals,mosca,mosca,understands; produces,word,fly (animal),fly (animal)
item_38,animals,ocell,ocell,understands; produces,word,bird,bird
item_39,animals,os,—s,understands; produces,word,bear,bear
item_40,animals,ovella/xai,ovella/xai,understands; produces,word,sheep/lamb,sheep
item_41,animals,papallona,papallona,understands; produces,word,butterfly,butterfly
item_42,animals,peix,peix,understands; produces,word,fish (animal),fish (animal)
item_43,animals,periquito,periquito,understands; produces,word,parakeet,parrot
item_44,animals,pingui,pingŸ’,understands; produces,word,penguin,penguin
item_45,animals,pollet,pollet,understands; produces,word,chicken (animal),chicken (animal)
item_46,animals,porc,porc,understands; produces,word,pig,pig
item_47,animals,rata/ratoli,rata/ratol’,understands; produces,word,rat/mouse,mouse
item_48,animals,tigre,tigre,understands; produces,word,tiger,tiger
item_49,animals,tortuga,tortuga,understands; produces,word,turtle,turtle
item_50,animals,vaca,vaca,understands; produces,word,cow,cow
item_51,vehicles,ambulancia,ambulˆncia,understands; produces,word,ambulance,ambulance
item_52,vehicles,avio,avi—,understands; produces,word,airplane,airplane
item_53,vehicles,camio,cami—,understands; produces,word,truck,truck
item_54,vehicles,cotxe,cotxe,understands; produces,word,car,car
item_55,vehicles,cotxet,cotxet,understands; produces,word,stroller,stroller
item_56,vehicles,moto,moto,understands; produces,word,motorcycle,motorcycle
item_57,vehicles,patinet,patinet,understands; produces,word,scooter,scooter
item_58,vehicles,tren,tren,understands; produces,word,train,train
item_59,vehicles,vaixell/barco,vaixell/barco,understands; produces,word,ship/boat,boat
item_60,toys,conte/llibre,conte/llibre,understands; produces,word,story/book,
item_61,toys,cubs,cubs,understands; produces,word,blocks,blocks
item_62,toys,flauta,flauta,understands; produces,word,flute,
item_63,toys,globus,globus,understands; produces,word,balloon,balloon
