itemID,item,type,category,choices,definition,complexity_category,new_lemma,gloss,uni_lemma
item_375,i_12_25,word,people,produces,mormor,NA,grandma,Granny,grandma
item_376,i_12_26,word,people,produces,navn på kjæledyr,NA,NA,pet names,pet's name
item_377,i_12_27,word,people,produces,oldefar,NA,great grandpa,great grandfather,great grandpa
item_378,i_12_28,word,people,produces,oldemor,NA,great grandma,great grandmother,great grandma
item_379,i_12_29,word,people,produces,onkel,NA,uncle,Uncle,uncle
item_380,i_12_30,word,people,produces,pappa/far,NA,NA,dad / father,daddy
item_381,i_12_31,word,people,produces,politi,NA,NA,police,police
item_382,i_12_32,word,people,produces,postbud,NA,NA,postman,postman
item_383,i_12_33,word,people,produces,søster,NA,sister,sister,sister
item_384,i_12_34,word,people,produces,tante,NA,aunt,Aunt,aunt
item_385,i_12_35,word,people,produces,venn,NA,NA,friend,friend
item_386,i_12_36,word,people,produces,venninne,NA,NA,Girlfriend,friend
item_387,i_13_1,word,games_routines,produces,”kommer og tar deg” lek,NA,NA,Come and take you play,tag
item_388,i_13_2,word,games_routines,produces,bade,NA,bath,bathing,bath
item_389,i_13_3,word,games_routines,produces,frokost,NA,breakfast,breakfast,breakfast
item_390,i_13_4,word,games_routines,produces,gå på do,NA,NA,go to the bathroom,go potty
item_391,i_13_5,word,games_routines,produces,god natt,NA,good night,good night,good night
item_392,i_13_6,word,games_routines,produces,ha det,NA,bye,bye bye,bye
item_393,i_13_7,word,games_routines,produces,hallo,NA,NA,Hello,hello
item_394,i_13_8,word,games_routines,produces,handle,NA,NA,Shopping,shopping
item_395,i_13_9,word,games_routines,produces,hei,NA,hi,hey there,hi
item_396,i_13_10,word,games_routines,produces,hysj,NA,shh,hush,shh
item_397,i_13_11,word,games_routines,produces,ikke (routine),NA,don't,do not,don't
item_398,i_13_12,word,games_routines,produces,ja,NA,yes,yes,yes
item_399,i_13_13,word,games_routines,produces,jo,NA,NA,the,yeah
item_400,i_13_14,word,games_routines,produces,klappe kake,NA,pattycake,pat cake,pattycake
item_401,i_13_15,word,games_routines,produces,kveldsmat,NA,NA,evening meal,NA
item_402,i_13_16,word,games_routines,produces,Borte! (lek hvor ansikt gjemmes og plutselig vises),NA,peekaboo,Gone! (Play where face hidden and suddenly appears),peekaboo
item_403,i_13_17,word,games_routines,produces,lunsj,NA,lunch,lunch,lunch
item_404,i_13_18,word,games_routines,produces,middag,NA,dinner,dinner,dinner
item_405,i_13_19,word,games_routines,produces,nei,NA,no,no,no
item_406,i_13_20,word,games_routines,produces,ringe,NA,NA,call,call
item_407,i_13_21,word,games_routines,produces,snurre rundt,NA,NA,spin around,ring around the rosie
item_408,i_13_22,word,games_routines,produces,sovetid,NA,nap,sleeping time,nap
item_409,i_13_23,word,games_routines,produces,sååå stor,NA,NA,sooo big,so big
item_410,i_13_24,word,games_routines,produces,takk,NA,thank you,thank you,thank you
item_411,i_13_25,word,games_routines,produces,vær så snill,NA,please,por favor,please
item_412,i_13_26,word,games_routines,produces,vent,NA,wait,hold it,wait
item_413,i_13_27,word,games_routines,produces,vil,NA,wanna,want to,wanna
item_414,i_14_1,word,action_words,produces,jobbe,NA,NA,work,work (action)
item_415,i_14_2,word,action_words,produces,bite,NA,bite,bite,bite
item_416,i_14_3,word,action_words,produces,blåse,NA,blow,blow,blow
item_417,i_14_4,word,action_words,produces,bråke,NA,NA,brawl,fight
item_418,i_14_5,word,action_words,produces,bygge,NA,NA,building,build
item_419,i_14_6,word,action_words,produces,bære,NA,NA,carry,carry
item_420,i_14_7,word,action_words,produces,danse,NA,dance,dance,dance
item_421,i_14_8,word,action_words,produces,dele,NA,NA,share,share
item_422,i_14_9,word,action_words,produces,drikke (action),NA,drink (action),drink,drink (action)
item_423,i_14_10,word,action_words,produces,dytte,NA,push,shove,push
item_424,i_14_11,word,action_words,produces,elske,NA,love,making love,love
item_425,i_14_12,word,action_words,produces,fange,NA,NA,catch,catch
item_426,i_14_13,word,action_words,produces,falle,NA,fall,fall,fall
item_427,i_14_14,word,action_words,produces,finne,NA,NA,find,find
item_428,i_14_15,word,action_words,produces,forte seg,NA,hurry,hurry,hurry
item_429,i_14_16,word,action_words,produces,få,NA,get,get,get
item_430,i_14_17,word,action_words,produces,gi,NA,give,give,give
item_431,i_14_18,word,action_words,produces,gjemme,NA,NA,hide,hide
item_432,i_14_19,word,action_words,produces,gjøre seg ferdig,NA,finish,should finish,finish
item_433,i_14_20,word,action_words,produces,gli,NA,NA,slide,slide (action)
item_434,i_14_21,word,action_words,produces,gråte,NA,cry,cry,cry
item_435,i_14_22,word,action_words,produces,gå,NA,walk,go,walk
item_436,i_14_23,word,action_words,produces,ha,NA,NA,have,have
item_437,i_14_24,word,action_words,produces,hate,NA,NA,hate,hate
item_438,i_14_25,word,action_words,produces,helle,NA,NA,pour,pour
item_439,i_14_26,word,action_words,produces,hente,NA,get,fetch,get
item_440,i_14_27,word,action_words,produces,hjelpe,NA,help,help,help
item_441,i_14_28,word,action_words,produces,holde,NA,NA,hold,hold
item_442,i_14_29,word,action_words,produces,holde øye med,NA,watch (action),keep an eye on,watch (action)
item_443,i_14_30,word,action_words,produces,hoppe,NA,jump,jump,jump
item_444,i_14_31,word,action_words,produces,huske (action),NA,swing (action),remember,remember
item_445,i_14_32,word,action_words,produces,høre,NA,NA,hear,hear
item_446,i_14_33,word,action_words,produces,høre etter,NA,NA,listen,listen
item_447,i_14_34,word,action_words,produces,følge etter,NA,NA,follow,follow
item_448,i_14_35,word,action_words,produces,kaste,NA,throw,throw,throw
item_449,i_14_36,word,action_words,produces,kile,NA,tickle,wedge,tickle
item_450,i_14_37,word,action_words,produces,kjøpe,NA,NA,buy,buy
item_451,i_14_38,word,action_words,produces,kjøre,NA,drive,driving,drive
item_452,i_14_39,word,action_words,produces,klappe,NA,NA,pat,pat
item_453,i_14_40,word,action_words,produces,klatre,NA,NA,climb,climb
item_454,i_14_41,word,action_words,produces,klemme,NA,hug,clamp,hug
item_455,i_14_42,word,action_words,produces,kle på,NA,NA,dress,dress (action)
item_456,i_14_43,word,action_words,produces,koste,NA,NA,cost,sweep
item_457,i_14_44,word,action_words,produces,kysse,NA,kiss,kiss,kiss
item_458,i_14_45,word,action_words,produces,lage mat,NA,NA,cook,cook
item_459,i_14_46,word,action_words,produces,late som,NA,NA,pretend,pretend
item_460,i_14_47,word,action_words,produces,putte,NA,NA,put,put
item_461,i_14_48,word,action_words,produces,legge,NA,put,put,put
item_462,i_14_49,word,action_words,produces,leke (action),NA,play,play,play
item_463,i_14_50,word,action_words,produces,lese,NA,read,read,read
item_464,i_14_51,word,action_words,produces,like,NA,NA,equally,like
item_465,i_14_52,word,action_words,produces,lukke,NA,close,close,close
item_466,i_14_53,word,action_words,produces,løpe,NA,run,run,run
item_467,i_14_54,word,action_words,produces,male,NA,NA,paint,paint (action)
item_468,i_14_55,word,action_words,produces,mate,NA,feed,feed,feed
item_469,i_14_56,word,action_words,produces,miste,NA,NA,Lose,lose
item_470,i_14_57,word,action_words,produces,reparere,NA,NA,repair,repair
item_471,i_14_58,word,action_words,produces,passe,NA,NA,fit,fit
item_472,i_14_59,word,action_words,produces,plaske,NA,splash,splash,splash
item_473,i_14_60,word,action_words,produces,prøve,NA,NA,sample,try
item_474,i_14_61,word,action_words,produces,puste,NA,NA,breathing,breathe
item_475,i_14_62,word,action_words,produces,ri,NA,ride,ri,ride
item_476,i_14_63,word,action_words,produces,riste,NA,NA,shake,shake
item_477,i_14_64,word,action_words,produces,rive av,NA,NA,tear off,tear
item_478,i_14_65,word,action_words,produces,rydde,NA,clean (action),clear,clean (action)
item_479,i_14_66,word,action_words,produces,røre,NA,NA,stir,stir
item_480,i_14_67,word,action_words,produces,se,NA,see,see,see
item_481,i_14_68,word,action_words,produces,se på,NA,look,look at,look
item_482,i_14_69,word,action_words,produces,sette,NA,NA,put,place
item_483,i_14_70,word,action_words,produces,si,NA,say,say,say
item_484,i_14_71,word,action_words,produces,sitte,NA,NA,sit,sit
item_485,i_14_72,word,action_words,produces,skjære,NA,NA,Magpie,cut
item_486,i_14_73,word,action_words,produces,skli,NA,NA,slip,slide (action)
item_487,i_14_74,word,action_words,produces,skrive,NA,write,write,write
item_488,i_14_75,word,action_words,produces,skynde seg,NA,NA,hasten,hurry
item_489,i_14_76,word,action_words,produces,slikke,NA,NA,lick,lick
item_490,i_14_77,word,action_words,produces,slutte,NA,NA,quit,quit
item_491,i_14_78,word,action_words,produces,slå,NA,hit,switch,hit
item_492,i_14_79,word,action_words,produces,smake,NA,NA,taste,taste
item_493,i_14_80,word,action_words,produces,smile,NA,smile,smile,smile
item_494,i_14_81,word,action_words,produces,snakke,NA,NA,talk,talk
item_495,i_14_82,word,action_words,produces,sove,NA,sleep,sleep,sleep
item_496,i_14_83,word,action_words,produces,sparke,NA,kick,Kick,kick
item_497,i_14_84,word,action_words,produces,spille,NA,NA,play,play
item_498,i_14_85,word,action_words,produces,spise,NA,eat,eat,eat
item_499,i_14_86,word,action_words,produces,stikke,NA,NA,stick,sting
item_500,i_14_87,word,action_words,produces,stoppe,NA,stop,stop,stop
item_501,i_14_88,word,action_words,produces,stå,NA,NA,stand,stand
item_502,i_14_89,word,action_words,produces,synge,NA,sing,sing,sing
item_503,i_14_90,word,action_words,produces,svømme,NA,swim,swim,swim
item_504,i_14_91,word,action_words,produces,søle,NA,NA,spill,spill
item_505,i_14_92,word,action_words,produces,ta,NA,take,take,take
item_506,i_14_93,word,action_words,produces,tegne,NA,draw,draw,draw
item_507,i_14_94,word,action_words,produces,tenke,NA,NA,thinking,think
item_508,i_14_95,word,action_words,produces,treffe,NA,NA,hit,hit
item_509,i_14_96,word,action_words,produces,dra,NA,go,drag,go
item_510,i_14_97,word,action_words,produces,tørke,NA,dry (action),drought,dry (action)
item_511,i_14_98,word,action_words,produces,vaske,NA,wash,wash,wash
item_512,i_14_99,word,action_words,produces,vente,NA,NA,wait,wait
item_513,i_14_100,word,action_words,produces,slå seg,NA,NA,settle,hurt (action)
item_514,i_14_101,word,action_words,produces,vise,NA,show,view,show
item_515,i_14_102,word,action_words,produces,velte,NA,NA,topple,NA
item_516,i_14_103,word,action_words,produces,være glad i,NA,NA,be fond of,love
item_517,i_14_104,word,action_words,produces,våkne,NA,NA,wake up,wake
item_518,i_14_105,word,action_words,produces,ødelegge,NA,break,tear up,break
item_519,i_14_106,word,action_words,produces,ønske,NA,NA,desire,wish
item_520,i_14_107,word,action_words,produces,åpne,NA,open (action),open up,open (action)
item_521,i_15_1,word,descriptive_words,produces,bedre,NA,NA,better,better
item_522,i_15_2,word,descriptive_words,produces,blå,NA,blue,blue,blue
item_523,i_15_3,word,descriptive_words,produces,bløt,NA,NA,soft,moist
item_524,i_15_4,word,descriptive_words,produces,borte,NA,all gone,away,all gone
item_525,i_15_5,word,descriptive_words,produces,bra,NA,good,good,good
item_526,i_15_6,word,descriptive_words,produces,bråkete,NA,NA,noisy,noisy
item_527,i_15_7,word,descriptive_words,produces,brun,NA,NA,brown,brown
item_528,i_15_8,word,descriptive_words,produces,dårlig,NA,NA,bad,bad
item_529,i_15_9,word,descriptive_words,produces,ekkelt,NA,yucky,disgusting,yucky
item_530,i_15_10,word,descriptive_words,produces,fin,NA,fine,nice,fine
item_531,i_15_11,word,descriptive_words,produces,forsiktig,NA,careful,careful,careful
item_532,i_15_12,word,descriptive_words,produces,først,NA,NA,at first,first
item_533,i_15_13,word,descriptive_words,produces,fort,NA,fast,fast,fast
item_534,i_15_14,word,descriptive_words,produces,frekk,NA,bad,rude,bad
item_535,i_15_15,word,descriptive_words,produces,full,NA,NA,full,full
item_536,i_15_16,word,descriptive_words,produces,gammel,NA,old,old,old
item_537,i_15_17,word,descriptive_words,produces,glad,NA,happy,happy,happy
item_538,i_15_18,word,descriptive_words,produces,god,NA,NA,good,good
item_539,i_15_19,word,descriptive_words,produces,grønn,NA,NA,green,green
item_540,i_15_20,word,descriptive_words,produces,gul,NA,NA,yellow,yellow
item_541,i_15_21,word,descriptive_words,produces,hard,NA,hard,hard,hard
item_542,i_15_22,word,descriptive_words,produces,høy,NA,NA,tall,tall
item_543,i_15_23,word,descriptive_words,produces,hvit,NA,NA,white,white
item_544,i_15_24,word,descriptive_words,produces,kald,NA,cold,cold,cold
item_545,i_15_25,word,descriptive_words,produces,klissete,NA,NA,sticky,sticky
item_546,i_15_26,word,descriptive_words,produces,lang,NA,NA,long,long
item_547,i_15_27,word,descriptive_words,produces,lei seg,NA,NA,upset,upset
item_548,i_15_28,word,descriptive_words,produces,liten,NA,little (description),small,little (description)
item_549,i_15_29,word,descriptive_words,produces,mørkt,NA,dark,dark,dark
item_550,i_15_30,word,descriptive_words,produces,ny,NA,NA,new,new
item_551,i_15_31,word,descriptive_words,produces,ødelagt,NA,broken,destroyed,broken
item_552,i_15_32,word,descriptive_words,produces,oransje,NA,NA,orange,orange (description)
item_553,i_15_33,word,descriptive_words,produces,pen,NA,pretty,pretty,pretty
item_554,i_15_34,word,descriptive_words,produces,rar,NA,NA,rar,strange
item_555,i_15_35,word,descriptive_words,produces,redd,NA,scared,afraid,scared
item_556,i_15_36,word,descriptive_words,produces,ren,NA,clean (description),clean,clean (description)
item_557,i_15_37,word,descriptive_words,produces,rød,NA,red,red,red
item_558,i_15_38,word,descriptive_words,produces,sen,NA,NA,late,late
item_559,i_15_39,word,descriptive_words,produces,sint,NA,NA,angry,angry
item_560,i_15_40,word,descriptive_words,produces,sist,NA,NA,last time,last
item_561,i_15_41,word,descriptive_words,produces,sitter fast,NA,NA,stuck,stuck
item_562,i_15_42,word,descriptive_words,produces,skitten,NA,dirty,filthy,dirty
item_563,i_15_43,word,descriptive_words,produces,skjønn,NA,beautiful,discretion,beautiful
item_564,i_15_44,word,descriptive_words,produces,slem,NA,naughty,naughty,naughty
item_565,i_15_45,word,descriptive_words,produces,snill,NA,NA,kind,nice
item_566,i_15_46,word,descriptive_words,produces,søt,NA,cute,soot,cute
item_567,i_15_47,word,descriptive_words,produces,søvnig,NA,NA,sleepy,sleepy
item_568,i_15_48,word,descriptive_words,produces,stakkars,NA,NA,poor thing,poor thing
item_569,i_15_49,word,descriptive_words,produces,stille,NA,NA,silent,quiet
item_570,i_15_50,word,descriptive_words,produces,stor,NA,big,large,big
item_571,i_15_51,word,descriptive_words,produces,sulten,NA,hungry,hungry,hungry
item_572,i_15_52,word,descriptive_words,produces,sur,NA,NA,sur,angry
item_573,i_15_53,word,descriptive_words,produces,svart,NA,NA,black,black
item_574,i_15_54,word,descriptive_words,produces,syk,NA,sick,sick,sick
item_575,i_15_55,word,descriptive_words,produces,tom,NA,empty,empty,empty
item_576,i_15_56,word,descriptive_words,produces,tørr,NA,dry (description),dry,dry (description)
item_577,i_15_57,word,descriptive_words,produces,tørst,NA,thirsty,thirst,thirsty
item_578,i_15_58,word,descriptive_words,produces,trøtt,NA,tired,sleepy,tired
item_579,i_15_59,word,descriptive_words,produces,tung,NA,NA,heavy,heavy
item_580,i_15_60,word,descriptive_words,produces,våken,NA,NA,awake,awake
item_581,i_15_61,word,descriptive_words,produces,varm,NA,hot,hot,hot
item_582,i_15_62,word,descriptive_words,produces,våt,NA,wet (description),wet,wet (description)
item_583,i_15_63,word,descriptive_words,produces,vondt,NA,hurt (description),ache,hurt (description)
item_584,i_16_1,word,time_words,produces,dag,NA,day,day,day
item_585,i_16_2,word,time_words,produces,etter,NA,NA,after,after
item_586,i_16_3,word,time_words,produces,ettermiddag,NA,NA,after dinner,afternoon
item_587,i_16_4,word,time_words,produces,etterpå,NA,NA,afterwards,after
item_588,i_16_5,word,time_words,produces,før,NA,NA,prior to,before
item_589,i_16_6,word,time_words,produces,formiddag,NA,NA,morning,morning
item_590,i_16_7,word,time_words,produces,i dag,NA,today,present day,today
item_591,i_16_8,word,time_words,produces,i går,NA,NA,yesterday,yesterday
item_592,i_16_9,word,time_words,produces,i kveld,NA,tonight,tonight,tonight
item_593,i_16_10,word,time_words,produces,i morgen,NA,tomorrow,tomorrow,tomorrow
item_594,i_16_11,word,time_words,produces,kveld,NA,NA,evening,evening
item_595,i_16_12,word,time_words,produces,morgen,NA,morning,morning,morning
item_596,i_16_13,word,time_words,produces,nå,NA,now,by now,now
item_597,i_16_14,word,time_words,produces,natt,NA,night,night,night
item_598,i_16_15,word,time_words,produces,senere,NA,later,later on,later
item_599,i_16_16,word,time_words,produces,tid,NA,NA,time,time
item_600,i_17_1,word,pronouns,produces,de,NA,NA,they,3PL
item_601,i_17_2,word,pronouns,produces,deg,NA,NA,you,2SG
item_602,i_17_3,word,pronouns,produces,deg selv,NA,NA,yourself,2SG.REFL
item_603,i_17_4,word,pronouns,produces,dem,NA,NA,them,3PL
item_604,i_17_5,word,pronouns,produces,den,NA,the,the,3SG
item_605,i_17_6,word,pronouns,produces,denne,NA,this,this,this
item_606,i_17_7,word,pronouns,produces,dere,NA,NA,you all,2PL
item_607,i_17_8,word,pronouns,produces,deres,NA,NA,your,2PL.POSS
item_608,i_17_9,word,pronouns,produces,det,NA,it,it,that
item_609,i_17_10,word,pronouns,produces,dette,NA,this,this,this
item_610,i_17_11,word,pronouns,produces,din,NA,your,your,2SG.POSS
item_611,i_17_12,word,pronouns,produces,disse,NA,NA,these,these
item_612,i_17_13,word,pronouns,produces,du,NA,you,you,2SG
item_613,i_17_14,word,pronouns,produces,ham,NA,NA,him,3SG
item_614,i_17_15,word,pronouns,produces,han,NA,NA,he,3SG
item_615,i_17_16,word,pronouns,produces,hans,NA,his,his,3SG.POSS
item_616,i_17_17,word,pronouns,produces,henne,NA,NA,her,3SG
item_617,i_17_18,word,pronouns,produces,hennes,NA,her,her,3SG.POSS
item_618,i_17_19,word,pronouns,produces,hun,NA,NA,she,3SG
item_619,i_17_20,word,pronouns,produces,hverandre,NA,NA,each other,REFL
item_620,i_17_21,word,pronouns,produces,jeg,NA,i,I,1SG
item_621,i_17_22,word,pronouns,produces,man,NA,NA,one,one
item_622,i_17_23,word,pronouns,produces,meg,NA,me,me,1SG
item_623,i_17_24,word,pronouns,produces,meg selv,NA,NA,myself,1SG.REFL
item_624,i_17_25,word,pronouns,produces,min,NA,my,my,1SG.POSS
item_625,i_17_26,word,pronouns,produces,oss,NA,NA,us,1PL
item_626,i_17_27,word,pronouns,produces,seg,NA,NA,themselves,3PL.REFL
item_627,i_17_28,word,pronouns,produces,seg selv,NA,NA,itself,3SG.REFL
item_628,i_17_29,word,pronouns,produces,sin,NA,NA,its,3SG.POSS
item_629,i_17_30,word,pronouns,produces,vår,NA,NA,our,1PL.POSS
item_630,i_17_31,word,pronouns,produces,vi,NA,NA,we,1PL
item_631,i_18_1,word,question_words,produces,hva,NA,what,what,what
item_632,i_18_2,word,question_words,produces,hvem,NA,who,who,who
item_633,i_18_3,word,question_words,produces,hvilken,NA,NA,which one,which (question)
item_634,i_18_4,word,question_words,produces,hvor,NA,where (question),where,where (question)
item_635,i_18_5,word,question_words,produces,hvordan,NA,how,how to,how
item_636,i_18_6,word,question_words,produces,hvorfor,NA,why,how come,why
item_637,i_18_7,word,question_words,produces,når,NA,when (question),what time,when (question)
item_638,i_19_1,word,locations,produces,av,NA,off,of the,of
item_639,i_19_2,word,locations,produces,bak,NA,back (location),behind,back (location)
item_640,i_19_3,word,locations,produces,bort,NA,away,away,away
item_641,i_19_4,word,locations,produces,borte,NA,NA,away,away
item_642,i_19_5,word,locations,produces,der,NA,there,there,there
item_643,i_19_6,word,locations,produces,for,NA,NA,for the,for
item_644,i_19_7,word,locations,produces,foran,NA,NA,in front of,in front
item_645,i_19_8,word,locations,produces,fra,NA,NA,from the,from
item_646,i_19_9,word,locations,produces,frem,NA,NA,forward,forward
item_647,i_19_10,word,locations,produces,gjennom,NA,NA,through,through
item_648,i_19_11,word,locations,produces,her,NA,NA,over here,here
item_649,i_19_12,word,locations,produces,hit,NA,NA,here,here
item_650,i_19_13,word,locations,produces,hjem,NA,NA,home,home
item_651,i_19_14,word,locations,produces,hjemme,NA,NA,at home,home
item_652,i_19_15,word,locations,produces,hos,NA,NA,with,with
item_653,i_19_16,word,locations,produces,i,NA,in,in,in
item_654,i_19_17,word,locations,produces,i stedet for,NA,NA,instead of,instead of
item_655,i_19_18,word,locations,produces,inn,NA,inside,in,inside
item_656,i_19_19,word,locations,produces,inne,NA,inside,in,inside
item_657,i_19_20,word,locations,produces,inni,NA,inside,Occasionally,inside
item_658,i_19_21,word,locations,produces,med,NA,NA,with the,with
item_659,i_19_22,word,locations,produces,mot,NA,NA,versus,against
item_660,i_19_23,word,locations,produces,ned,NA,down,down,down
item_661,i_19_24,word,locations,produces,nede,NA,down,down,down
item_662,i_19_25,word,locations,produces,nedi,NA,NA,down,down
item_663,i_19_26,word,locations,produces,om,NA,NA,if,if
item_664,i_19_27,word,locations,produces,opp,NA,up,up,up
item_665,i_19_28,word,locations,produces,oppå,NA,NA,top,top
item_666,i_19_29,word,locations,produces,oppe,NA,up,up,up
item_667,i_19_30,word,locations,produces,oppi,NA,NA,Oppi,up in
item_668,i_19_31,word,locations,produces,over,NA,NA,over,over
item_669,i_19_32,word,locations,produces,på,NA,on,on the,on
item_670,i_19_33,word,locations,produces,til,NA,NA,to the,to
item_671,i_19_34,word,locations,produces,tilbake,NA,NA,in return,back (location)
item_672,i_19_35,word,locations,produces,under,NA,under,under,under
item_673,i_19_36,word,locations,produces,ut,NA,out,out,out
item_674,i_19_37,word,locations,produces,ute (location),NA,out,out,outside
item_675,i_19_38,word,locations,produces,utenfor,NA,NA,outside,outside
item_676,i_19_39,word,locations,produces,utenpå,NA,NA,surface,outside
item_677,i_19_40,word,locations,produces,ved siden av,NA,NA,adjacent to,beside
item_678,i_19_41,word,locations,produces,vekk,NA,NA,away,away
item_679,i_20_1,word,quantifiers,produces,alle,NA,all,all of them,all
item_680,i_20_2,word,quantifiers,produces,alt,NA,NA,all of,everything
item_681,i_20_3,word,quantifiers,produces,andre,NA,NA,other,other
item_682,i_20_4,word,quantifiers,produces,den,NA,NA,the,the
item_683,i_20_5,word,quantifiers,produces,det,NA,NA,it,it
item_684,i_20_6,word,quantifiers,produces,ei,NA,NA,ei,one
item_685,i_20_7,word,quantifiers,produces,en,NA,NA,one,one
item_686,i_20_8,word,quantifiers,produces,en annen,NA,another,another one,another
item_687,i_20_9,word,quantifiers,produces,et,NA,NA,a,a
item_688,i_20_10,word,quantifiers,produces,hver,NA,NA,each one,each
item_689,i_20_11,word,quantifiers,produces,hvert,NA,NA,each,each
item_690,i_20_12,word,quantifiers,produces,ikke (amount),NA,not,do not,not
item_691,i_20_13,word,quantifiers,produces,ingen,NA,none,no one,none
item_692,i_20_14,word,quantifiers,produces,ingenting,NA,nothing,nothing,nothing
item_693,i_20_15,word,quantifiers,produces,litt,NA,NA,a little,little (amount)
item_694,i_20_16,word,quantifiers,produces,mange,NA,NA,many,many
item_695,i_20_17,word,quantifiers,produces,mer,NA,more,more,more
item_696,i_20_18,word,quantifiers,produces,mye,NA,NA,a lot,a lot
item_697,i_20_19,word,quantifiers,produces,noe,NA,some,something,something
item_698,i_20_20,word,quantifiers,produces,noen,NA,any,a few,any
item_699,i_20_21,word,quantifiers,produces,også,NA,NA,as well,also
item_700,i_20_22,word,quantifiers,produces,samme,NA,same,same,same
item_701,i_21_1,word,helping_verbs,produces,bli,NA,NA,be,be
item_702,i_21_2,word,helping_verbs,produces,bør,NA,NA,should,should
item_703,i_21_3,word,helping_verbs,produces,burde,NA,NA,should have,should
item_704,i_21_4,word,helping_verbs,produces,er,NA,NA,is,is
item_705,i_21_5,word,helping_verbs,produces,få,NA,NA,get,get
item_706,i_21_6,word,helping_verbs,produces,gjør,NA,NA,makes,do
item_707,i_21_7,word,helping_verbs,produces,gjorde,NA,NA,do they,did
item_708,i_21_8,word,helping_verbs,produces,gjøre,NA,NA,do,do
item_709,i_21_9,word,helping_verbs,produces,ha,NA,NA,have,have
item_710,i_21_10,word,helping_verbs,produces,hadde,NA,NA,had,had
item_711,i_21_11,word,helping_verbs,produces,har,NA,NA,have,have
item_712,i_21_12,word,helping_verbs,produces,kan,NA,NA,may,can
item_713,i_21_13,word,helping_verbs,produces,kunne,NA,NA,could,could
item_714,i_21_14,word,helping_verbs,produces,la,NA,NA,let,let
item_715,i_21_15,word,helping_verbs,produces,må,NA,NA,have to,must
item_716,i_21_16,word,helping_verbs,produces,måtte,NA,NA,had to,has to
item_717,i_21_17,word,helping_verbs,produces,skal,NA,NA,going to,will
item_718,i_21_18,word,helping_verbs,produces,skulle,NA,NA,should,should
item_719,i_21_19,word,helping_verbs,produces,være,NA,NA,be,be
item_720,i_21_20,word,helping_verbs,produces,var,NA,NA,was,was
item_721,i_21_21,word,helping_verbs,produces,vil,NA,NA,want to,want
item_722,i_21_22,word,helping_verbs,produces,ville,NA,NA,would,want
item_723,i_22_1,word,connecting_words,produces,at,NA,NA,that,that
item_724,i_22_2,word,connecting_words,produces,eller,NA,NA,or,or
item_725,i_22_3,word,connecting_words,produces,for,NA,NA,for the,for
item_726,i_22_4,word,connecting_words,produces,fordi,NA,NA,because,because
item_727,i_22_5,word,connecting_words,produces,hvis,NA,NA,if,if
item_728,i_22_6,word,connecting_words,produces,men,NA,NA,but,but
item_729,i_22_7,word,connecting_words,produces,og,NA,NA,and the,and
item_730,i_22_8,word,connecting_words,produces,så,NA,NA,so,so
item_731,i_22_9,word,connecting_words,produces,som,NA,NA,as,as
item_732,i_23_1,how_use_words,NA,not yet; sometimes; often,Snakker barnet ditt om ting som har skjedd i fortiden eller om personer som ikke er tilstede? Et eksempel kan være at barnet begynner å snakke om en klovn eller hester som er relatert til forrige uke da dere var på sirkus.,NA,NA,NA,NA
item_733,i_23_2,how_use_words,NA,not yet; sometimes; often,Snakker barnet ditt noen gang om ting som skal skje i fremtiden? F.eks. ved å si ”skli” før dere går til lekeplassen.,NA,NA,NA,NA
item_734,i_23_3,how_use_words,NA,not yet; sometimes; often,Snakker barnet ditt om ting/folk som ikke er til stede eller synlige? F.eks. at det vil ha leker som er et annet sted; eller spør etter et kjæledyr eller en person som er ute.,NA,NA,NA,NA
item_735,i_23_4,how_use_words,NA,not yet; sometimes; often,Forstår barnet ditt dersom du spør etter ting som ikke er i rommet? F.eks. ved å gå til eller hente en leke fra et annet rom.,NA,NA,NA,NA
item_736,i_23_5,how_use_words,NA,not yet; sometimes; often,Tar barnet ditt opp eller peker på ting som tilhører en person som ikke er tilstede? F.eks. ved å peke på mamma sine sko og si: ”mamma”.,NA,NA,NA,NA
item_737,i_24_1,word_endings,NA,not yet; sometimes; often,Barn bruker ofte en enkel form av verbet i begynnelsen. De sier f.eks. sove; spise osv. selv om handlingen foregår nå. Etter hvert legger de til en r og sier sover; spiser osv. slik som vi voksne gjør.  Gjør barnet ditt dette?,NA,NA,NA,NA
item_738,i_24_2,word_endings,NA,not yet; sometimes; often,Når vi snakker om flere enn en ting; legger vi til -er (endelsen kan variere avhengig av dialekt) på mange ord. Vi sier biler; dukker og hunder. Gjør barnet ditt dette?,NA,NA,NA,NA
item_739,i_24_3,word_endings,NA,not yet; sometimes; often,Når vi snakker om bestemte ting; putter vi på en endelse for å markere dette. Eksempler er huset; bilen og jenta (i motsetning til hus; bil; jente). Har ditt barn begynt med dette?,NA,NA,NA,NA
item_740,i_24_4,word_endings,NA,not yet; sometimes; often,Den formen av verbet vi voksne bruker etter har (eller er); f.eks. har spist; bruker noen barn uten noe foran. De sier bare spist; kjøpt; løpt osv. Gjør barnet ditt dette?,NA,NA,NA,NA
item_741,i_24_5,word_endings,NA,not yet; sometimes; often,Når vi snakker om ting som har skjedd i fortid; putter vi ofte på en -te eller -et eller -a. Eksempler er kjøpte og badet/bada. Gjør barnet ditt dette?,NA,NA,NA,NA
