itemID,item,definition,choices,type,category,gloss,uni_lemma
item_1,broem,broem,understands; produces,word,sounds,vroom?,vroom
item_2,vroem,vroem,understands; produces,word,sounds,vroom?,vroom
item_3,bah,bah,understands; produces,word,sounds,poo,NA
item_4,grr,grr,understands; produces,word,sounds,grr,grrr
item_5,au,au,understands; produces,word,sounds,ouch,ouch
item_6,knor,knor,understands; produces,word,sounds,grunt,NA
item_7,tok,tok,understands; produces,word,sounds,cluck,cluck
item_8,beh,beh,understands; produces,word,sounds,(sheep),baa baa
item_9,boe,boe,understands; produces,word,sounds,moo,moo
item_10,ai,ai,understands; produces,word,sounds,ouch,ouch
item_11,kukelekuu,kukelekuu,understands; produces,word,sounds,cock-a-doodle-doo,cockadoodledoo
item_12,tjoek,tjoek,understands; produces,word,sounds,choo-choo,choo choo
item_13,waf,waf,understands; produces,word,sounds,bark,woof woof
item_14,woef,woef,understands; produces,word,sounds,woof,woof woof
item_15,tik,tik,understands; produces,word,sounds,tik,NA
item_16,sssss,sssss,understands; produces,word,sounds,sssss,shh
item_17,tak,tak,understands; produces,word,sounds,tac,NA
item_18,boem,boem,understands; produces,word,sounds,boom,boom
item_19,kwak,kwak,understands; produces,word,sounds,quack,quack quack
item_20,ooh,ooh,understands; produces,word,sounds,oh,oh
item_21,miauw,miauw,understands; produces,word,sounds,miaow,meow
item_22,blub,blub,understands; produces,word,sounds,NA,NA
item_23,mjam,mjam,understands; produces,word,sounds,jummy,yummy
item_24,poes,poes,understands; produces,word,animals,puss,cat
item_25,kat,kat,understands; produces,word,animals,cat,cat
item_26,dier,dier,understands; produces,word,animals,animal,animal
item_27,beest,beest,understands; produces,word,animals,beast,beast
item_28,uil,uil,understands; produces,word,animals,owl,owl
item_29,kikker,kikker,understands; produces,word,animals,frog,frog
item_30,hert,hert,understands; produces,word,animals,deer,deer
item_31,vis,vis,understands; produces,word,animals,fish,fish (animal)
item_32,hond,hond,understands; produces,word,animals,dog,dog
