id,id_1,data_age,DateofCDI,form,gender,calccdiage,cdiage,source,birth,momed,ethnic,edlev,uwords,pwords,egest,lgest,totgest,firstsgn,phrases,starttlk,respname,respno,reactmd,arehngry,aretired,becarefl,bequiet,claphand,cgdiaper,comehere,mdhome,wantmore,dontdo,dontouch,getup,givemom,givehug,givekiss,goget,goodgb,holdstil,gobyebye,lookhere,openmth,sitdown,spitout,stopit,gonight,throwbll,litpiggy,wantride,imitate,label,baabaap,baabaau,choochop,choochou,cckddldp,cckddldu,grrp,grru,meowp,meowu,moop,moou,ouchp,ouchu,quckqckp,quckqcku,uhohp,uhohu,vroomp,vroomu,woofwofp,woofwofu,yumyump,yumyumu,animalp,animalu,bearp,bearu,beep,beeu,birdp,birdu,bugp,bugu,bunnyp,bunnyu,butrflyp,butrflyu,catp,catu,chcken1p,chcken1u,cowp,cowu,deerp,deeru,dogp,dogu,donkeyp,donkeyu,duckp,ducku,elephntp,elephntu,fish1p,fish1u,frogp,frogu,giraffep,giraffeu,goosep,gooseu,horsep,horseu,kittyp,kittyu,lambp,lambu,lionp,lionu,monkeyp,monkeyu,mousep,mouseu,owlp,owlu,penguinp,penguinu,pigp,pigu,ponyp,ponyu,puppyp,puppyu,sheepp,sheepu,squirrlp,squirrlu,tedyberp,tedyberu,tigerp,tigeru,turkeyp,turkeyu,turtlep,turtleu,airplnep,airplneu,bicyclep,bicycleu,busp,busu,carp,caru,firetrkp,firetrku,mtrcyclp,mtrcyclu,strolerp,stroleru,trainp,trainu,truckp,trucku,ballp,ballu,balloonp,balloonu,blockp,blocku,bookp,booku,bubblesp,bubblesu,dollp,dollu,penp,penu,toyp,toyu,applep,appleu,bananap,bananau,breadp,breadu,butterp,butteru,cakep,cakeu,candyp,candyu,carrotsp,carrotsu,cerealp,cerealu,cheriosp,cheriosu,cheesep,cheeseu,chcken2p,chcken2u,coffeep,coffeeu,cookiep,cookieu,crackerp,crackeru,drink1p,drink1u,eggp,eggu,fish2p,fish2u,foodp,foodu,icecremp,icecremu,juicep,juiceu,meatp,meatu,milkp,milku,noodlesp,noodlesu,orangep,orangeu,peasp,peasu,pizzap,pizzau,raisinp,raisinu,spghettp,spghettu,toastp,toastu,water1p,water1u,beadsp,beadsu,bibp,bibu,bootsp,bootsu,buttonp,buttonu,coatp,coatu,diaperp,diaperu,dressp,dressu,hatp,hatu,jacketp,jacketu,jeansp,jeansu,ncklacep,ncklaceu,pajamasp,pajamasu,pantsp,pantsu,shirtp,shirtu,shoep,shoeu,shortsp,shortsu,sockp,socku,sweaterp,sweateru,zipperp,zipperu,armp,armu,bllybtnp,bllybtnu,cheekp,cheeku,earp,earu,eyep,eyeu,facep,faceu,footp,footu,fingerp,fingeru,hairp,hairu,handp,handu,headp,headu,kneep,kneeu,legp,legu,mouthp,mouthu,nosep,noseu,owiep,owieu,toothp,toothu,toep,toeu,tonguep,tongueu,tummyp,tummyu,bathrmp,bathrmu,bathtubp,bathtubu,bedp,bedu,bedroomp,bedroomu,chairp,chairu,couchp,couchu,cribp,cribu,doorp,dooru,drawerp,draweru,garagep,garageu,highchrp,highchru,kitchenp,kitchenu,livngrmp,livngrmu,ovenp,ovenu,playpenp,playpenu,pottyp,pottyu,rfrgrtrp,rfrgrtru,rcknchrp,rcknchru,sinkp,sinku,stairsp,stairsu,stovep,stoveu,tablep,tableu,tvp,tvu,windowp,windowu,blanketp,blanketu,bottlep,bottleu,bowlp,bowlu,boxp,boxu,broomp,broomu,brushp,brushu,clockp,clocku,combp,combu,cupp,cupu,dishp,dishu,forkp,forku,glassp,glassu,glassesp,glassesu,hammerp,hammeru,keysp,keysu,lampp,lampu,lightp,lightu,medicnep,medicneu,moneyp,moneyu,paperp,paperu,pennyp,pennyu,picturep,pictureu,pillowp,pillowu,plantp,plantu,platep,plateu,pursep,purseu,radiop,radiou,scisorsp,scisorsu,soapp,soapu,spoonp,spoonu,telphonp,telphonu,tthbrshp,tthbrshu,towelp,towelu,trashp,trashu,vacuump,vacuumu,watch1p,watch1u,backyrdp,backyrdu,beachp,beachu,churchp,churchu,flowerp,floweru,gardenp,gardenu,homep,homeu,housep,houseu,moonp,moonu,outsidep,outsideu,parkp,parku,partyp,partyu,poolp,poolu,rainp,rainu,rockp,rocku,schoolp,schoolu,shovelp,shovelu,skyp,skyu,slidep,slideu,snowp,snowu,starp,staru,storep,storeu,sunp,sunu,swing1p,swing1u,treep,treeu,water2p,water2u,workp,worku,zoop,zoou,auntp,auntu,babyp,babyu,babystrp,babystru,namestrp,namestru,boyp,boyu,brotherp,brotheru,childp,childu,daddyp,daddyu,girlp,girlu,grandmap,grandmau,grandpap,grandpau,ladyp,ladyu,manp,manu,mommyp,mommyu,nameslfp,nameslfu,peoplep,peopleu,personp,personu,sisterp,sisteru,teacherp,teacheru,unclep,uncleu,bathp,bathu,brkfastp,brkfastu,byep,byeu,dinnerp,dinneru,dontp,dontu,hellop,hellou,hip,hiu,lunchp,lunchu,napp,napu,nghtntp,nghtntu,nop,nou,pttycakp,pttycaku,peekabop,peekabou,pleasep,pleaseu,shhp,shhu,thnkyoup,thnkyouu,waitp,waitu,wannap,wannau,yesp,yesu,bitep,biteu,blowp,blowu,breakp,breaku,bringp,bringu,bumpp,bumpu,clean1p,clean1u,closep,closeu,cryp,cryu,dancep,danceu,drawp,drawu,drink2p,drink2u,drivep,driveu,eatp,eatu,fallp,fallu,feedp,feedu,finishp,finishu,getp,getu,givep,giveu,gop,gou,helpp,helpu,hitp,hitu,hugp,hugu,hurryp,hurryu,jumpp,jumpu,kickp,kicku,kissp,kissu,lookp,looku,lovep,loveu,openp,openu,playp,playu,pullp,pullu,pushp,pushu,putp,putu,readp,readu,ridep,rideu,runp,runu,sayp,sayu,seep,seeu,showp,showu,singp,singu,sleepp,sleepu,smilep,smileu,splashp,splashu,stopp,stopu,swimp,swimu,swing2p,swing2u,takep,takeu,throwp,throwu,ticklep,tickleu,touchp,touchu,watch2p,watch2u,walkp,walku,washp,washu,wipep,wipeu,writep,writeu,dayp,dayu,laterp,lateru,morningp,morningu,nightp,nightu,nowp,nowu,todayp,todayu,tomrrowp,tomrrowu,tonightp,tonightu,allgonep,allgoneu,asleepp,asleepu,badp,badu,bigp,bigu,bluep,blueu,brokenp,brokenu,carefulp,carefulu,clean2p,clean2u,coldp,coldu,cutep,cuteu,darkp,darku,dirtyp,dirtyu,dryp,dryu,emptyp,emptyu,fastp,fastu,finep,fineu,gentlep,gentleu,goodp,goodu,happyp,happyu,hardp,hardu,hotp,hotu,hungryp,hungryu,hurtp,hurtu,littlep,littleu,naughtyp,naughtyu,nicep,niceu,oldp,oldu,prettyp,prettyu,redp,redu,scaredp,scaredu,sickp,sicku,sleepyp,sleepyu,softp,softu,thirstyp,thirstyu,tiredp,tiredu,wetp,wetu,yuckyp,yuckyu,herp,heru,hisp,hisu,ip,iu,itp,itu,mep,meu,minep,mineu,myp,myu,thatp,thatu,thisp,thisu,youp,youu,yourp,youru,howp,howu,whatp,whatu,whenp,whenu,wherep,whereu,whop,whou,whyp,whyu,awayp,awayu,backp,backu,downp,downu,inp,inu,insidep,insideu,offp,offu,onp,onu,outp,outu,therep,thereu,underp,underu,upp,upu,allp,allu,anotherp,anotheru,morep,moreu,nonep,noneu,notp,notu,otherp,otheru,samep,sameu,somep,someu,usounds,psounds,uanimals,panimals,uvehic,pvehic,utoys,ptoys,ufoods,pfoods,ucloth,pcloth,ubodypt,pbodypt,ufurn,pfurn,usmhouse,psmhouse,uplaces,pplaces,upeoples,ppeoples,urout,prout,uverbs,pverbs,utimewd,ptimewd,uadj,padj,upro,ppro,uques,pques,upreploc,ppreploc,uquant,pquant,armshow,reachout,points,waves,pickup,shakhead,nodhead,showhush,request,blowkiss,smacklip,shrugs,playpeek,patycak2,sobig,chase,dosing,dodance,eatspoon,drinkcup,combhair,bshteeth,wipeface,puthat,putshoe,putwatch,ptdsleep,blowhot,flyplane,ptndtele,snifflow,pushcar,throwges,ptndpour,ptndstir,putobed,cover,feedbotl,feedspon,brushit,burbit,pushit,rockit,kissit,dressit,wipeit,talkit,diaperit,sweep,putkey,pound,usesaw,type,ptndread,dovacuum,waterplt,playmus,ptnddriv,washdish,usecloth,usepen,dig,wearglas,gesta,gestb,gestc,gestd,geste,norming
1,1,18,10/21/95,W&G,F,17,17,5,2,18,4,2,150,109,16,24,40,3,23,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,5,1,2,0,7,4,12,10,10,8,12,10,11,4,13,11,6,5,5,5,12,12,22,13,0,0,17,10,3,3,0,0,6,6,1,1,2,2,2,2,2,2,1,2,2,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,11,5,13,4,7,TRUE
2,2,18,10/21/95,W&G,M,17,17,5,1,18,4,2,185,18,14,24,38,3,22,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,18,0,5,0,6,3,19,4,10,3,12,2,17,0,21,1,8,1,5,2,15,0,23,0,0,0,9,0,3,0,1,0,5,1,1,0,2,2,2,1,2,2,2,0,1,2,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,10,4,12,1,11,TRUE
3,3,18,10/21/95,W&G,M,17,17,5,2,13,4,2,224,104,17,34,51,3,21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,10,10,14,7,8,6,5,2,19,9,11,8,13,10,14,2,23,7,13,5,7,5,18,15,37,7,1,1,19,4,4,3,1,0,5,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,11,6,17,6,11,TRUE
4,4,18,10/21/95,W&G,M,17,17,5,1,16,4,2,209,125,15,32,47,3,26,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,10,17,12,9,6,4,3,14,11,13,9,18,15,14,5,20,9,9,7,7,5,13,4,37,15,0,0,13,7,3,3,0,0,5,4,1,0,2,2,2,2,2,2,0,1,1,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,14,3,15,TRUE
5,5,18,10/23/95,W&G,F,18,18,5,1,14,4,2,283,129,16,31,47,3,28,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,11,8,31,16,8,2,8,5,22,10,14,6,18,11,20,8,24,11,13,6,9,7,19,13,46,13,3,1,19,6,3,3,0,0,10,3,5,0,2,2,2,2,2,2,1,2,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,11,5,15,6,10,TRUE
