itemID,item,type,choices,category,definition,complexity_category,gloss,uni_lemma
item_1,1_ai_ai_aja,word,understands; produces,sounds,"ai-ai, ajajai",NA,ouch,ouch
item_2,2_br_brm_bru,word,understands; produces,sounds,br/brm/brum,NA,car,vroom
item_3,3_civ_civ,word,understands; produces,sounds,čiv-čiv,NA,bird,tweet tweet
item_4,4_cuk_cuk_tu,word,understands; produces,sounds,čuk-čuk/tu-tū,NA,train,choo choo
item_5,5_kikerigu,word,understands; produces,sounds,kikerigū,NA,rooster,cockadoodledoo
item_6,6_kra_kra,word,understands; produces,sounds,krā-krā,NA,crow,caw
item_7,7_kva_kva,word,understands; produces,sounds,kvā-kvā,NA,frog,ribbit
item_8,8_mu,word,understands; produces,sounds,mū,NA,cow,moo
item_9,9_nam_nam,word,understands; produces,sounds,ņam-ņam,NA,eating,yum yum
item_10,10_nau_miau,word,understands; produces,sounds,ņau/miau,NA,cat,meow
item_11,11_pek_pek_pe,word,understands; produces,sounds,pēk-pēk/pek-pek,NA,duck,quack quack
item_12,12_pi_pi,word,understands; produces,sounds,pī-pī,NA,mouse,squeak
item_13,13_ruk_ruk,word,understands; produces,sounds,ruk-ruk,NA,pig,oink
item_14,14_vau_vau,word,understands; produces,sounds,vau-vau,NA,dog,woof woof
item_15,15_aita,word,understands; produces,animals,aita,NA,sheep,sheep
item_16,16_bite,word,understands; produces,animals,bite,NA,bee,bee
item_17,17_brunurupuc,word,understands; produces,animals,bruņurupucis,NA,turtle,turtle
item_18,18_calis,word,understands; produces,animals,cālis,NA,chicken,chicken
item_19,19_cuka,word,understands; produces,animals,cūka,NA,pig,pig
item_20,20_cuska,word,understands; produces,animals,čūska,NA,snake,snake
item_21,21_ezis,word,understands; produces,animals,ezis,NA,hendgehog,hedgehog
item_22,22_gailis,word,understands; produces,animals,gailis,NA,rooster,rooster
item_23,23_govs,word,understands; produces,animals,govs,NA,cow,cow
item_24,24_kakis,word,understands; produces,animals,kaķis,NA,cat,cat
item_25,25_kukainis,word,understands; produces,animals,kukainis,NA,bug,bug
item_26,26_lacis,word,understands; produces,animals,lācis,NA,bear,bear
item_27,27_lapsa,word,understands; produces,animals,lapsa,NA,fox,fox
item_28,28_lauva,word,understands; produces,animals,lauva,NA,lion,lion
item_29,29_marite,word,understands; produces,animals,mārīte,NA,ladybug,ladybug
item_30,30_musa,word,understands; produces,animals,muša,NA,fly,fly (animal)
item_31,31_pele,word,understands; produces,animals,pele,NA,mouse,mouse
item_32,32_pertikis,word,understands; produces,animals,pērtiķis,NA,monkey,monkey
item_33,33_pile,word,understands; produces,animals,pīle,NA,duck,duck
item_34,34_pingvins,word,understands; produces,animals,pingvīns,NA,penguin,penguin
item_35,35_puce,word,understands; produces,animals,pūce,NA,owl,owl
item_36,36_putns,word,understands; produces,animals,putns,NA,bird,bird
item_37,37_skudra,word,understands; produces,animals,skudra,NA,ant,ant
item_38,38_suns,word,understands; produces,animals,suns,NA,dog,dog
item_39,39_taurenis,word,understands; produces,animals,taurenis,NA,butterfly,butterfly
item_40,40_tigeris,word,understands; produces,animals,tīģeris,NA,tiger,tiger
item_41,41_varde,word,understands; produces,animals,varde,NA,frog,frog
item_42,42_vavere,word,understands; produces,animals,vāvere,NA,squirrel,squirrel
item_43,43_vilks,word,understands; produces,animals,vilks,NA,wolf,wolf
item_44,44_vista,word,understands; produces,animals,vista,NA,hen,chicken (animal)
item_45,45_zakis,word,understands; produces,animals,zaķis,NA,hare,bunny
item_46,46_zilonis,word,understands; produces,animals,zilonis,NA,elephant,elephant
item_47,47_zirgs,word,understands; produces,animals,zirgs,NA,horse,horse
item_48,48_zirneklis,word,understands; produces,animals,zirneklis,NA,spider,spider
item_49,49_zivs,word,understands; produces,animals,zivs,NA,fish,fish (animal)
item_50,50_zoss,word,understands; produces,animals,zoss,NA,goose,goose
item_51,51_zirafe,word,understands; produces,animals,žirafe,NA,giraffe,giraffe
item_52,52_autobuss,word,understands; produces,vehicles,autobuss,NA,bus,bus
item_53,53_helikopter,word,understands; produces,vehicles,helikopters,NA,helicopter,helicopter
item_54,54_kugis,word,understands; produces,vehicles,kuģis,NA,ship,boat
item_55,55_lidmasina,word,understands; produces,vehicles,lidmašīna,NA,airplane,airplane
item_56,56_masina,word,understands; produces,vehicles,mašīna,NA,car,car
item_57,57_motocikls,word,understands; produces,vehicles,motocikls,NA,motorbike,motorcycle
item_58,58_ratini,word,understands; produces,vehicles,ratiņi,NA,pram,stroller
item_59,59_ritenis_ve,word,understands; produces,vehicles,ritenis/velosipēds,NA,bicycle,bicycle
item_60,60_traktors,word,understands; produces,vehicles,traktors,NA,tractor,tractor
item_61,61_vilciens,word,understands; produces,vehicles,vilciens,NA,train,train
item_62,62_bumba,word,understands; produces,toys,bumba,NA,ball,ball
item_63,63_balons,word,understands; produces,toys,balons,NA,balloon,balloon
item_64,64_gramata,word,understands; produces,toys,grāmata,NA,book,book
item_65,65_klucisi,word,understands; produces,toys,klucīši,NA,blocks,blocks
item_66,66_lapsta,word,understands; produces,toys,lāpsta,NA,rake,shovel
item_67,67_lelle,word,understands; produces,toys,lelle,NA,doll,doll
item_68,68_rotallieta,word,understands; produces,toys,rotaļlieta/mantiņa,NA,toy,toy (object)
item_69,69_spainitis,word,understands; produces,toys,spainītis,NA,bucket,bucket
item_70,70_abols,word,understands; produces,food_drink,ābols,NA,apple,apple
item_71,71_apelsins,word,understands; produces,food_drink,apelsīns,NA,orage,orange (food)
item_72,72_banans,word,understands; produces,food_drink,banāns,NA,banana,banana
item_73,73_biezpiens,word,understands; produces,food_drink,biezpiens,NA,quark/cottage cheese,cottage cheese
item_74,74_bumbieris,word,understands; produces,food_drink,bumbieris,NA,pear,pear
item_75,75_burkans,word,understands; produces,food_drink,burkāns,NA,carrot,carrot
item_76,76_cepums,word,understands; produces,food_drink,cepums,NA,cookie,cookie
item_77,77_gala,word,understands; produces,food_drink,gaļa,NA,meat,meat
item_78,78_gurkis,word,understands; produces,food_drink,gurķis,NA,cucumber,cucumber
item_79,79_jogurts,word,understands; produces,food_drink,jogurts,NA,yoghurt,yogurt
item_80,80_kaposti,word,understands; produces,food_drink,kāposti,NA,cabbage,cabbage
item_81,81_kartupeli,word,understands; produces,food_drink,kartupeļi,NA,potatoes,potato
item_82,82_konfekte,word,understands; produces,food_drink,konfekte,NA,candy,candy
item_83,83_kotlete,word,understands; produces,food_drink,kotlete,NA,meatballs,meatball
item_84,84_krejums,word,understands; produces,food_drink,krējums,NA,sour cream,cream
item_85,85_maize,word,understands; produces,food_drink,maize,NA,bread,bread
item_86,86_makaroni,word,understands; produces,food_drink,makaroni,NA,macaroni,pasta
item_87,87_ogas,word,understands; produces,food_drink,ogas,NA,berries,berry
item_88,88_ola,word,understands; produces,food_drink,ola,NA,egg,egg
item_89,89_piens,word,understands; produces,food_drink,piens,NA,milk,milk
item_90,90_piradzini,word,understands; produces,food_drink,pīrādziņi,NA,pie/hot pocket,pie
item_91,91_putra,word,understands; produces,food_drink,putra,NA,porridge,porridge
item_92,92_salati,word,understands; produces,food_drink,salāti,NA,salad,salad
item_93,93_saldejums,word,understands; produces,food_drink,saldējums,NA,icecream,ice cream
item_94,94_siers,word,understands; produces,food_drink,siers,NA,cheese,cheese
item_95,95_sula,word,understands; produces,food_drink,sula,NA,juice,juice
item_96,96_sviests,word,understands; produces,food_drink,sviests,NA,butter,butter
item_97,97_teja,word,understands; produces,food_drink,tēja,NA,tea,tea
item_98,98_tomats,word,understands; produces,food_drink,tomāts,NA,tomato,tomato
item_99,99_torte_kuka,word,understands; produces,food_drink,torte/kūka,NA,cake,cake
item_100,100_udens,word,understands; produces,food_drink,ūdens,NA,water,water (beverage)
item_101,101_zemenes,word,understands; produces,food_drink,zemenes,NA,strawberries,strawberry
item_102,102_zivs,word,understands; produces,food_drink,zivs,NA,fish,fish (food)
item_103,103_zupa,word,understands; produces,food_drink,zupa,NA,soup,soup
item_104,104_autinbiksi,word,understands; produces,clothing,autiņbiksītes /pampers,NA,diapers,diaper
item_105,105_bikses,word,understands; produces,clothing,bikses,NA,trousers,pants
item_106,106_biksites,word,understands; produces,clothing,biksītes,NA,knickers,underpants
item_107,107_cepure,word,understands; produces,clothing,cepure,NA,hat,hat
item_108,108_cimdi,word,understands; produces,clothing,cimdi,NA,mittens,mitten
item_109,109_cibas,word,understands; produces,clothing,čības,NA,slippers,slipper
item_110,110_dzemperis,word,understands; produces,clothing,džemperis,NA,jumper,sweater
item_111,111_jaka,word,understands; produces,clothing,jaka,NA,cardigan,jacket
item_112,112_kleita,word,understands; produces,clothing,kleita,NA,dress,dress (object)
item_113,113_krekls,word,understands; produces,clothing,krekls,NA,shirt,shirt
item_114,114_krelles,word,understands; produces,clothing,krelles,NA,beads,beads
item_115,115_kurpes,word,understands; produces,clothing,kurpes,NA,shoes,shoe
item_116,116_lacite_kr,word,understands; produces,clothing,lacīte /krūšautiņš,NA,bib,bib
item_117,117_metelis,word,understands; produces,clothing,mētelis,NA,coat,coat
item_118,118_pogas,word,understands; produces,clothing,pogas,NA,buttons,button
item_119,119_salle,word,understands; produces,clothing,šalle,NA,scarf,scarf
item_120,120_sorti_isb,word,understands; produces,clothing,šorti /īsbikses,NA,shorts,shorts
item_121,121_zabaki,word,understands; produces,clothing,zābaki,NA,boots,boot
item_122,122_zekbikses,word,understands; produces,clothing,zeķbikses,NA,tights,tights
item_123,123_zekes,word,understands; produces,clothing,zeķes,NA,socks,sock
item_124,124_acis,word,understands; produces,body_parts,acis,NA,eyes,eye
item_125,125_ausis,word,understands; produces,body_parts,ausis,NA,eyes,ear
item_126,126_celis_celg,word,understands; produces,body_parts,celis/ceļgals,NA,knee,knee
item_127,127_deguns,word,understands; produces,body_parts,deguns,NA,nose,nose
item_128,128_galva,word,understands; produces,body_parts,galva,NA,head,head
item_129,129_kaja,word,understands; produces,body_parts,kāja,NA,leg,leg
item_130,130_kakls,word,understands; produces,body_parts,kakls,NA,neck,neck
item_131,131_mati,word,understands; produces,body_parts,mati,NA,hear,hair
item_132,132_mele,word,understands; produces,body_parts,mēle,NA,tongue,tongue
item_133,133_mugura,word,understands; produces,body_parts,mugura,NA,back,back (body part)
item_134,134_mute,word,understands; produces,body_parts,mute,NA,mouth,mouth
item_135,135_naba,word,understands; produces,body_parts,naba,NA,navel/belly-button,belly button
item_136,136_nagi,word,understands; produces,body_parts,nagi,NA,nails,nail (body part)
item_137,137_pirksti,word,understands; produces,body_parts,pirksti,NA,fingers/toes,finger
item_138,138_pleci,word,understands; produces,body_parts,pleci,NA,shoulders,shoulder
item_139,139_roka,word,understands; produces,body_parts,roka,NA,arm,arm
item_140,140_seja,word,understands; produces,body_parts,seja,NA,face,face
item_141,141_vaigi,word,understands; produces,body_parts,vaigi,NA,cheeks,cheek
item_142,142_veders,word,understands; produces,body_parts,vēders,NA,tummy,tummy
item_143,143_zobi,word,understands; produces,body_parts,zobi,NA,teeth,tooth
item_144,144_divans,word,understands; produces,furniture_rooms,dīvāns,NA,couch,couch
item_145,145_durvis,word,understands; produces,furniture_rooms,durvis,NA,door,door
item_146,146_dusa,word,understands; produces,furniture_rooms,duša,NA,shower,shower
item_147,147_gaitenis,word,understands; produces,furniture_rooms,gaitenis,NA,corridor,corridor
item_148,148_galds,word,understands; produces,furniture_rooms,galds,NA,table,table
item_149,149_gulta,word,understands; produces,furniture_rooms,gulta,NA,bed,bed
item_150,150_istaba,word,understands; produces,furniture_rooms,istaba,NA,room,room
item_151,151_izlietne,word,understands; produces,furniture_rooms,izlietne,NA,sink,sink
item_152,152_kapnes,word,understands; produces,furniture_rooms,kāpnes,NA,stairs,stairs
item_153,153_krans,word,understands; produces,furniture_rooms,krāns,NA,tap/faucet,faucet
item_154,154_krasns,word,understands; produces,furniture_rooms,krāsns,NA,oven,oven
item_155,155_kresls,word,understands; produces,furniture_rooms,krēsls,NA,chair/armchair,chair
item_156,156_ledusskapi,word,understands; produces,furniture_rooms,ledusskapis,NA,fridge,refrigerator
item_157,157_logs,word,understands; produces,furniture_rooms,logs,NA,window,window
item_158,158_paklajs,word,understands; produces,furniture_rooms,paklājs,NA,carpet,carpet
item_159,159_plits,word,understands; produces,furniture_rooms,plīts,NA,stove,stove
item_160,160_pods_podin,word,understands; produces,furniture_rooms,pods/podiņš,NA,potty,potty
item_161,161_skapis,word,understands; produces,furniture_rooms,skapis,NA,closet,closet
item_162,162_spogulis,word,understands; produces,furniture_rooms,spogulis,NA,mirror,mirror
item_163,163_televizors,word,understands; produces,furniture_rooms,televizors,NA,TV,TV
item_164,164_tualete,word,understands; produces,furniture_rooms,tualete,NA,toilet,toilet
item_165,165_vanna,word,understands; produces,furniture_rooms,vanna,NA,bath,bath
item_166,166_vannas_ist,word,understands; produces,furniture_rooms,vannas istaba,NA,bathroom,bathroom
item_167,167_virtuve,word,understands; produces,furniture_rooms,virtuve,NA,kitchen,kitchen
item_168,168_amurs,word,understands; produces,household,āmurs,NA,hammer,hammer
item_169,169_atkritumi,word,understands; produces,household,atkritumi,NA,trash/garbage,trash
item_170,170_atslegas,word,understands; produces,household,atslēgas,NA,keys,key
item_171,171_attels,word,understands; produces,household,attēls,NA,picture,picture
item_172,172_birste,word,understands; produces,household,birste,NA,brush,brush (object)
item_173,173_bloda,word,understands; produces,household,bļoda,NA,dish,dish
item_174,174_brilles,word,understands; produces,household,brilles,NA,glasses,glasses
item_175,175_daksina,word,understands; produces,household,dakšiņa,NA,fork,fork
item_176,176_dvielis,word,understands; produces,household,dvielis,NA,towel,towel
item_177,177_gaisma,word,understands; produces,household,gaisma,NA,light,light (object)
item_178,178_glaze,word,understands; produces,household,glāze,NA,class,glass
item_179,179_karote,word,understands; produces,household,karote,NA,spoon,spoon
item_180,180_kaste,word,understands; produces,household,kaste,NA,box,box
item_181,181_katls,word,understands; produces,household,katls,NA,pot,pot
item_182,182_knupis,word,understands; produces,household,knupis,NA,comforter,blanket
item_183,183_kruze,word,understands; produces,household,krūze,NA,mug,mug
item_184,184_kemme,word,understands; produces,household,ķemme,NA,comb,comb (object)
item_185,185_lampa,word,understands; produces,household,lampa,NA,lamp,lamp
item_186,186_matu_suka,word,understands; produces,household,matu suka,NA,hairbrush,brush (object)
item_187,187_nauda,word,understands; produces,household,nauda,NA,money,money
item_188,188_papirs,word,understands; produces,household,papīrs,NA,paper,paper
item_189,189_pudele,word,understands; produces,household,pudele,NA,bottle,bottle
item_190,190_pulkstenis,word,understands; produces,household,pulkstenis,NA,clock,clock
item_191,191_puteklsuce,word,understands; produces,household,putekļsūcējs,NA,vacuum,vacuum
item_192,192_radio,word,understands; produces,household,radio,NA,radio,radio
item_193,193_sega,word,understands; produces,household,sega,NA,blanket,blanket
item_194,194_slota,word,understands; produces,household,slota,NA,broom,broom
item_195,195_soma_somi,word,understands; produces,household,"soma, somiņa",NA,purse,purse
item_196,196_spilvens,word,understands; produces,household,spilvens,NA,pillow,pillow
item_197,197_skeres,word,understands; produces,household,šķēres,NA,scissors,scissors
item_198,198_skivis,word,understands; produces,household,šķīvis,NA,plate,plate
item_199,199_telefons,word,understands; produces,household,telefons,NA,phone,telephone
item_200,200_zales,word,understands; produces,household,zāles,NA,medicine,medicine
item_201,201_ziepes,word,understands; produces,household,ziepes,NA,soap,soap
item_202,202_akmens,word,understands; produces,outside,akmens,NA,stone,rock (object)
item_203,203_iet_ara,word,understands; produces,outside,(iet) ārā,NA,outside,outside
item_204,204_baseins,word,understands; produces,outside,baseins,NA,(swimming) pool,pool
item_205,205_baznica,word,understands; produces,outside,baznīca,NA,church,church
item_206,206_cels,word,understands; produces,outside,ceļš,NA,road,road
item_207,207_darbs_,word,understands; produces,outside,darbs,NA,work,work (place)
item_208,208_darzs,word,understands; produces,outside,dārzs,NA,garden,garden
item_209,209_debesis,word,understands; produces,outside,debesis,NA,sky,sky
item_210,210_koks,word,understands; produces,outside,koks,NA,tree,tree
item_211,211_jura,word,understands; produces,outside,jūra,NA,sea,sea
item_212,212_lietus,word,understands; produces,outside,lietus,NA,rain,rain
item_213,213_maja,word,understands; produces,outside,māja,NA,house,house
item_214,214_majas,word,understands; produces,outside,mājas,NA,home,home
item_215,215_makonis,word,understands; produces,outside,mākonis,NA,cloud,cloud
item_216,216_meness,word,understands; produces,outside,mēness,NA,moon,moon
item_217,217_mezs,word,understands; produces,outside,mežs,NA,forest,forest
