itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_99,abuelo,word,people,produces,abuelo/papapa,NA,grandpa,grandpa
item_100,bruja,word,people,produces,bruja,NA,witch,witch
item_101,cuco,word,people,produces,cuco,NA,trickster,trickster
item_102,familia,word,people,produces,familia,NA,family,family
item_103,hermano,word,people,produces,hermano(a),NA,brother,brother
item_104,mama,word,people,produces,mamá/mami,NA,mommy,mommy
item_105,nana,word,people,produces,nana/niñera/mama,NA,babysitter,babysitter
item_106,nino,word,people,produces,niño(a)/ñaño(a)/chiquito(a),NA,child,child
item_107,nombre_propio_1,word,people,produces,nombre propio,NA,person's name,NA
item_108,nombre_propio_2,word,people,produces,nombre propio,NA,person's name,NA
item_109,nombre_propio_3,word,people,produces,nombre propio,NA,person's name,NA
item_110,papa,word,people,produces,papá/papi,NA,daddy,daddy
item_111,primo,word,people,produces,primo(a),NA,cousin,cousin
item_112,senor,word,people,produces,señor(a),NA,sir/madam,sir
item_113,sobrino,word,people,produces,sobrino(a),NA,nephew/niece,nephew
item_114,tio,word,people,produces,tío (a),NA,uncle/aunt,uncle
item_115,barba,word,body_parts,produces,barba,NA,beard,beard
item_116,barbilla,word,body_parts,produces,barbilla,NA,chin,chin
item_117,barriga,word,body_parts,produces,barriga/panza,NA,tummy,tummy
item_118,bigote,word,body_parts,produces,bigote,NA,moustache,mustache
item_119,brazo,word,body_parts,produces,brazo(s),NA,arms,arm
item_120,cara,word,body_parts,produces,cara,NA,face,face
item_121,ceja,word,body_parts,produces,ceja(s),NA,eyebrow,eyebrow
item_122,cuello,word,body_parts,produces,cuello,NA,neck,neck
item_123,dedo,word,body_parts,produces,dedo(s),NA,fingers,finger
item_124,diente,word,body_parts,produces,diente(s),NA,teeth,tooth
item_125,labio,word,body_parts,produces,labio(s),NA,lips,lip
item_126,lengua,word,body_parts,produces,lengua,NA,tongue,tongue
item_127,lunar,word,body_parts,produces,lunar,NA,mole (body part),NA
item_128,mano,word,body_parts,produces,mano(s),NA,hands,hand
item_129,nariz,word,body_parts,produces,nariz,NA,nose,nose
item_130,ojo,word,body_parts,produces,ojo(s),NA,eyes,eye
item_131,ombligo,word,body_parts,produces,ombligo,NA,belly button,belly button
item_132,oreja,word,body_parts,produces,oreja(s),NA,ears,ear
item_133,pie,word,body_parts,produces,pie(s),NA,feet,foot
item_134,pierna,word,body_parts,produces,pierna(s)/pata(s),NA,legs,leg
item_135,poto,word,body_parts,produces,poto,NA,butt,butt
item_136,rodilla,word,body_parts,produces,rodilla(s),NA,knee,knee
item_137,una,word,body_parts,produces,uña,NA,nail,nail (body part)
item_138,balde,word,toys,produces,balde,NA,pail,bucket
item_139,caja,word,toys,produces,caja,NA,cash register,NA
item_140,cartas,word,toys,produces,cartas,NA,letters,alphabet
item_141,cocinita,word,toys,produces,cocinita,NA,kitchenette,NA
item_142,cuento,word,toys,produces,cuento/libro,NA,story/book,book
item_143,futbol,word,toys,produces,fútbol,NA,soccer,football
item_144,globo,word,toys,produces,globo,NA,balloon,balloon
item_145,gol,word,toys,produces,gol,NA,goal,goal
item_146,guitarra,word,toys,produces,guitarra,NA,guitar,guitar
item_147,juguete,word,toys,produces,juguete,NA,toy,toy (object)
item_148,lapicero,word,toys,produces,lapicero,NA,pencil,pen/pencil
item_149,lapiz,word,toys,produces,lápiz,NA,pencil,pen/pencil
item_150,muneca,word,toys,produces,muñeca,NA,doll,doll
item_151,osito,word,toys,produces,osito,NA,teddy,teddybear
item_152,pala,word,toys,produces,pala,NA,shovel,shovel
item_153,palo,word,toys,produces,palo,NA,stick,stick
item_154,papel,word,toys,produces,papel,NA,paper,paper
item_155,payaso,word,toys,produces,payaso,NA,clown,clown
item_156,pelota,word,toys,produces,pelota,NA,ball,ball
item_157,piano,word,toys,produces,piano/pianito,NA,piano,piano
item_158,pintura,word,toys,produces,pintura,NA,painting,painting
item_159,pulsera,word,toys,produces,pulsera,NA,bracelet,bracelet
item_160,raqueta,word,toys,produces,raqueta,NA,racket,racket
item_161,rastrillo,word,toys,produces,rastrillo,NA,rake,rake (object)
item_162,rompecabezas,word,toys,produces,rompecabezas,NA,puzzle,puzzle
item_163,rueda,word,toys,produces,rueda,NA,wheel,wheel
item_164,tambor,word,toys,produces,tambor,NA,drum,drum (object)
item_165,ambulancia,word,vehicles,produces,ambulancia,NA,ambulance,ambulance
item_166,autobus,word,vehicles,produces,autobús/bus,NA,bus,bus
item_167,avion,word,vehicles,produces,avión,NA,plane,airplane
item_168,barco,word,vehicles,produces,barco,NA,boat,boat
item_169,bici,word,vehicles,produces,bici,NA,bike,bicycle
item_170,camion,word,vehicles,produces,camión,NA,truck,truck
item_171,carro,word,vehicles,produces,carro/auto,NA,car,car
item_172,carro_de_policia,word,vehicles,produces,carro de policía/patrulla,NA,police car,police car
item_173,coche,word,vehicles,produces,coche(cito),NA,pram,stroller
item_174,combi,word,vehicles,produces,combi/micro,NA,bus,bus
item_175,grua,word,vehicles,produces,grúa,NA,crane,crane
item_176,helicoptero,word,vehicles,produces,helicóptero,NA,helicopter,helicopter
item_177,moto,word,vehicles,produces,moto,NA,motorcycle,motorcycle
item_178,skate,word,vehicles,produces,skate/scooter,NA,scooter,skate (object)
item_179,taxi,word,vehicles,produces,taxi,NA,cab,taxi
item_180,tractor,word,vehicles,produces,tractor,NA,tractor,tractor
item_181,tren,word,vehicles,produces,tren,NA,train,train
item_182,triciclo,word,vehicles,produces,triciclo,NA,tricycle,tricycle
item_183,aceituna,word,food_drink,produces,aceituna(s),NA,olive,olive
item_184,agua,word,food_drink,produces,agua,NA,water,water (beverage)
item_185,arroz,word,food_drink,produces,arroz,NA,rice,rice
item_186,azucar,word,food_drink,produces,azúcar,NA,sugar,sugar
item_187,brocoli,word,food_drink,produces,brócoli,NA,broccoli,broccoli
item_188,camote,word,food_drink,produces,camote,NA,sweet potato,sweet potato
item_189,caramelo,word,food_drink,produces,caramelo,NA,candy,candy
item_190,carne,word,food_drink,produces,carne/bistec,NA,meat/steak,meat
item_191,cereal,word,food_drink,produces,cereal,NA,cereal,cereal
item_192,chocolate,word,food_drink,produces,chocolate,NA,chocolate,chocolate
item_193,chorizo,word,food_drink,produces,chorizo,NA,chorizo,sausage
item_194,chupete,word,food_drink,produces,chupete(s),NA,pacifier,pacifier
item_195,comida,word,food_drink,produces,comida/papa,NA,food/potato,food
item_196,croqueta,word,food_drink,produces,croqueta(s),NA,kibble,croquette
item_197,espinaca,word,food_drink,produces,espinaca,NA,spinach,spinach
item_198,fresa,word,food_drink,produces,fresa(s),NA,strawberry,strawberry
item_199,fruta,word,food_drink,produces,fruta,NA,fruit,fruit
item_200,galleta,word,food_drink,produces,galleta,NA,cracker,cracker
item_201,granadilla,word,food_drink,produces,granadilla,NA,passion fruit,passion fruit
item_202,hamburguesa,word,food_drink,produces,hamburguesa,NA,burger,hamburger
item_203,helado,word,food_drink,produces,helado,NA,icy,ice
item_204,huevo,word,food_drink,produces,huevo,NA,egg,egg
item_205,jamon,word,food_drink,produces,jamón,NA,ham,ham
item_206,jugo,word,food_drink,produces,jugo,NA,juice,juice
item_207,leche,word,food_drink,produces,leche,NA,milk,milk
item_208,lechuga,word,food_drink,produces,lechuga,NA,lettuce,lettuce
item_209,lentejas,word,food_drink,produces,lentejas,NA,lentils,beans
item_210,limon,word,food_drink,produces,limón,NA,lemon,lemon
item_211,mamadera,word,food_drink,produces,mamadera/biberón,NA,bottle,bottle
item_212,mandarina,word,food_drink,produces,mandarina,NA,mandarin,orange (food)
item_213,manzana,word,food_drink,produces,manzana,NA,apple,apple
item_214,melon,word,food_drink,produces,melón,NA,cantaloupe,melon
item_215,milkshake,word,food_drink,produces,milkshake,NA,milkshake,NA
item_216,Milo,word,food_drink,produces,Milo/Nesquick,NA,milo,hot chocolate
item_217,naranja,word,food_drink,produces,naranja,NA,orange (food),orange (food)
item_218,palta,word,food_drink,produces,palta,NA,avocado,avocado
item_219,pan,word,food_drink,produces,pan,NA,bread,bread
item_220,papas,word,food_drink,produces,papa(s),NA,potato,potato
item_221,papas_fritas,word,food_drink,produces,papas fritas,NA,chips,chips
item_222,papaya,word,food_drink,produces,papaya,NA,papaya,papaya
item_223,papilla,word,food_drink,produces,papilla,NA,porridge,porridge
item_224,pera,word,food_drink,produces,pera,NA,pear,pear
item_225,pescado,word,food_drink,produces,pescado,NA,fish (food),fish (food)
item_226,pina,word,food_drink,produces,piña,NA,pineapple,pineapple
item_227,pizza,word,food_drink,produces,pizza,NA,pizza,pizza
item_228,platano,word,food_drink,produces,plátano,NA,plantain,plantain
item_229,pollo,word,food_drink,produces,pollo,NA,chicken,chicken (food)
item_230,pure,word,food_drink,produces,puré,NA,mashed potatoes,puree
item_231,queque,word,food_drink,produces,queque,NA,cake,cake
item_232,queso,word,food_drink,produces,queso,NA,cheese,cheese
item_233,salchicha,word,food_drink,produces,salchicha,NA,hot dog,hot dog
item_234,sandia,word,food_drink,produces,sandía,NA,watermelon,watermelon
item_235,sandwich,word,food_drink,produces,sándwich,NA,sandwich,sandwich
item_236,sopa,word,food_drink,produces,sopa,NA,soup,soup
item_237,tallarines,word,food_drink,produces,tallarines/fideos/pasta,NA,noodles/noodles/pasta,pasta
item_238,tomate,word,food_drink,produces,tomate,NA,tomato,tomato
item_239,tortilla,word,food_drink,produces,tortilla,NA,tortilla,tortilla
item_240,uva,word,food_drink,produces,uva(s),NA,grapes,grapes
item_241,yogurt,word,food_drink,produces,yogurt,NA,yogurt,yogurt
item_242,yuca,word,food_drink,produces,yuca,NA,yucca,NA
item_243,zanahoria,word,food_drink,produces,zanahoria,NA,carrot,carrot
item_244,anteojos,word,clothing,produces,anteojos/lentes,NA,glasses/lenses,glasses
item_245,arete,word,clothing,produces,arete(s),NA,earrings,earring
item_246,babero,word,clothing,produces,babero,NA,bib,bib
item_247,boton,word,clothing,produces,botón,NA,button,button
item_248,camiseta,word,clothing,produces,camiseta/bibidí/body/polo,NA,t-shirt/polo,t-shirt
item_249,casaca,word,clothing,produces,casaca,NA,jacket,jacket
item_250,chompa,word,clothing,produces,chompa,NA,sweater,sweater
item_251,cierre,word,clothing,produces,cierre,NA,zip,zipper
item_252,correa,word,clothing,produces,correa/cinturón,NA,belt,belt
item_253,enterizo,word,clothing,produces,enterizo,NA,onesie,onesie
item_254,falda,word,clothing,produces,falda,NA,skirt,skirt
item_255,gorro,word,clothing,produces,gorro(a)/sombrero,NA,cap/hat,hat
item_256,guante,word,clothing,produces,guante(s),NA,gloves,glove
item_257,media,word,clothing,produces,media(s),NA,stockings,tights
item_258,pantalon,word,clothing,produces,pantalón(es),NA,pants,pants
item_259,panal,word,clothing,produces,pañal,NA,diaper,diaper
item_260,piyama,word,clothing,produces,piyama,NA,pajamas,pajamas
item_261,ropa,word,clothing,produces,ropa,NA,clothing,clothes
item_262,ropa_de_bano,word,clothing,produces,ropa de baño,NA,swimsuit,swimsuit
item_263,sandalia,word,clothing,produces,sandalia(s),NA,flip flops,slipper
item_264,short,word,clothing,produces,short,NA,shorts,shorts
item_265,sweatshirt,word,clothing,produces,sweatshirt/polar,NA,sweatshirt/fleece,sweater
item_266,vestido,word,clothing,produces,vestido,NA,dress,dress (object)
item_267,zapatilla,word,clothing,produces,zapatilla(s),NA,shoes,shoe
item_268,zapato,word,clothing,produces,zapato(s),NA,shoes,shoe
item_269,arbol,word,outside,produces,árbol,NA,tree,tree
item_270,arena,word,outside,produces,arena/tierra,NA,sand land,sand
item_271,banco,word,outside,produces,banco/banca,NA,bank/banking,bank
item_272,caballito,word,outside,produces,caballito/carrusel/juegos mecánicos,NA,horse/carousel/rides,carousel
item_273,calle,word,outside,produces,calle,NA,street,street
item_274,campo,word,outside,produces,campo,NA,countryside,country
item_275,casa,word,outside,produces,casa,NA,house,house
item_276,cerro,word,outside,produces,cerro,NA,hill,hill
item_277,cielo,word,outside,produces,cielo,NA,sky,sky
item_278,cole,word,outside,produces,cole/colegio/escuela,NA,school,school
item_279,columpio,word,outside,produces,columpio,NA,swing,swing (object)
item_280,estrella,word,outside,produces,estrella(s),NA,star(s),star
item_281,fiesta,word,outside,produces,fiesta,NA,party,party
item_282,flor,word,outside,produces,flor,NA,flower,flower
item_283,nido,word,outside,produces,nido/guardería,NA,nest/nursery,nursery
item_284,jardin,word,outside,produces,jardín,NA,yard,yard
item_285,luna,word,outside,produces,luna,NA,moon,moon
item_286,lluvia,word,outside,produces,lluvia,NA,rain,rain
item_287,mar,word,outside,produces,mar,NA,sea,sea
item_288,mercado,word,outside,produces,mercado,NA,market,market
item_289,monte,word,outside,produces,monte/montaña,NA,mountain,mountain
item_290,parque,word,outside,produces,parque,NA,park,park
item_291,pasto,word,outside,produces,pasto/grass/césped,NA,grass/lawn,grass
item_292,piedra,word,outside,produces,piedra/roca,NA,stone/rock,stone
item_293,piscina,word,outside,produces,piscina,NA,swimming pool,pool
item_294,planta,word,outside,produces,planta,NA,plant,plant
item_295,playa,word,outside,produces,playa,NA,beach,beach
item_296,plaza,word,outside,produces,plaza,NA,square,plaza
item_297,nieve,word,outside,produces,nieve,NA,snow,snow
item_298,nube,word,outside,produces,nube,NA,cloud,cloud
item_299,saltarin,word,outside,produces,saltarín/trampolín,NA,bouncer/trampoline,trampoline
item_300,sol,word,outside,produces,sol,NA,sun,sun
item_301,subibaja,word,outside,produces,subibaja,NA,seesaw,seesaw
item_302,super,word,outside,produces,súper/súpermercado,NA,supermarket,market
item_303,tienda,word,outside,produces,tienda,NA,shop,store
item_304,tobogan,word,outside,produces,tobogán/resbaladilla,NA,slide,slide (object)
item_305,zoologico,word,outside,produces,zoológico,NA,zoo,zoo
item_306,almohada,word,household,produces,almohada,NA,pillow,pillow
item_307,bacenica,word,household,produces,bacenica/watercito,NA,bacenica/watercito,potty
item_308,bano,word,household,produces,baño,NA,bath,bath
item_309,basura,word,household,produces,basura,NA,trash,trash
item_310,batidora,word,household,produces,batidora,NA,blender,blender
item_311,botella,word,household,produces,botella,NA,bottle,bottle
item_312,cajon,word,household,produces,cajón,NA,drawer,drawer
item_313,cama,word,household,produces,cama,NA,bed,bed
item_314,cano,word,household,produces,caño,NA,spout,faucet
item_315,celular,word,household,produces,celular,NA,mobile,telephone
item_316,cocina,word,household,produces,cocina,NA,kitchen room,kitchen
item_317,computadora,word,household,produces,computadora/laptop/tablet,NA,computer/laptop/tablet,computer
item_318,chupon,word,household,produces,chupón,NA,pacifier,pacifier
item_319,cojin,word,household,produces,cojín,NA,cushion,cushion
item_320,colonia,word,household,produces,colonia,NA,suburb,suburb
item_321,crema,word,household,produces,crema,NA,NA,lotion
item_322,cuarto,word,household,produces,cuarto/dormitorio/habitación,NA,room/bedroom/bedroom,room
item_323,cuchara,word,household,produces,cuchara,NA,spoon,spoon
item_324,cuchillo,word,household,produces,cuchillo,NA,knife,knife
item_325,cuna,word,household,produces,cuna,NA,cradle,cradle
item_326,ducha,word,household,produces,ducha,NA,shower,shower
item_327,enchufe,word,household,produces,enchufe,NA,plug,plug
item_328,escalera,word,household,produces,escalera,NA,ladder,ladder
item_329,escoba,word,household,produces,escoba,NA,broom,broom
item_330,cepillo_pelo,word,household,produces,cepillo/escobilla (de pelo),NA,brush/brush (of hair),brush (object)
item_331,cepillo_dentes,word,household,produces,cepillo/escobilla (de dientes),NA,brush/brush (toothbrush),toothbrush
item_332,espejo,word,household,produces,espejo,NA,mirror,mirror
item_333,esponja,word,household,produces,esponja,NA,sponge,sponge
item_334,fotos,word,household,produces,fotos/cámara,NA,photos/camera,camera
item_335,garaje,word,household,produces,garaje/cochera,NA,garage/carport,garage
item_336,jabon,word,household,produces,jabón,NA,soap,soap
item_337,jarabe,word,household,produces,jarabe,NA,syrup,syrup
item_338,lavadero,word,household,produces,lavadero,NA,laundry,laundry
item_339,lavadora,word,household,produces,lavadora,NA,washer,washing machine
item_340,lavatorio,word,household,produces,lavatorio,NA,lavatory,bathroom
item_341,luz,word,household,produces,luz,NA,light,light (object)
item_342,llaves,word,household,produces,llaves,NA,keys,key
item_343,martillo,word,household,produces,martillo,NA,hammer,hammer
item_344,mesa,word,household,produces,mesa,NA,desk,table
item_345,microondas,word,household,produces,microondas,NA,microwave,microwave
item_346,monedas,word,household,produces,monedas,NA,coins,coin
item_347,pasadizo,word,household,produces,pasadizo/corredor/pasillo,NA,hallway/corridor,corridor
item_348,peine,word,household,produces,peine,NA,comb,comb (object)
item_349,piso,word,household,produces,piso/suelo,NA,ground floor,floor
item_350,plato,word,household,produces,plato,NA,plate,plate
item_351,puerta,word,household,produces,puerta,NA,door,door
item_352,musica,word,household,produces,música/radio/cd,NA,music/radio/cd,radio
item_353,refrigerador,word,household,produces,refrigerador(a),NA,refrigerator,refrigerator
item_354,reloj,word,household,produces,reloj,NA,watch,watch (object)
item_355,remedio,word,household,produces,remedio/medicina,NA,remedy/medicine,medicine
item_356,sala,word,household,produces,sala,NA,living room,living room
item_357,sillon,word,household,produces,sillón/sofá,NA,sofa couch,couch
item_358,taza,word,household,produces,taza,NA,cup,cup
item_359,tele,word,household,produces,tele/televisión/televisor,NA,tv/tv/tv,TV
item_360,telefono,word,household,produces,teléfono,NA,telephone,telephone
item_361,tenedor,word,household,produces,tenedor,NA,fork,fork
item_362,terraza,word,household,produces,terraza,NA,terrace,balcony
item_363,tijeras,word,household,produces,tijeras,NA,scissors,scissors
item_364,tina,word,household,produces,tina,NA,tub,bathtub
item_365,toalla,word,household,produces,toalla,NA,towel,towel
item_366,toallitas_humedas,word,household,produces,toallitas húmedas,NA,wet wipes,NA
item_367,vaso,word,household,produces,vaso,NA,cup,cup
item_368,ventana,word,household,produces,ventana,NA,window,window
item_369,video,word,household,produces,video/DVD,NA,vcr/dvd,video
item_370,water,word,household,produces,wáter,NA,toilet,potty
item_371,abrir,word,action_words,produces,abrir,NA,open,open (action)
item_372,almorzar,word,action_words,produces,almorzar,NA,have lunch,lunch (action)
item_373,apagar,word,action_words,produces,apagar,NA,turn off,turn off
item_374,aprender,word,action_words,produces,aprender,NA,learn,learn
item_375,bailar,word,action_words,produces,bailar,NA,dance,dance
item_376,bajar,word,action_words,produces,bajar(se),NA,get down,descend
item_377,banar,word,action_words,produces,bañar(se),NA,bath,bath
item_378,buscar,word,action_words,produces,buscar,NA,search for,search
item_379,caber,word,action_words,produces,caber/entrar,NA,fit/enter,enter
item_380,caer,word,action_words,produces,caer(se),NA,fall down,fall
item_381,callar,word,action_words,produces,callar(se),NA,shut up,quiet (action)
item_382,caminar,word,action_words,produces,caminar/andar,NA,walk,walk
item_383,cansar,word,action_words,produces,cansar(se),NA,get tired,tire (action)
item_384,cantar,word,action_words,produces,cantar,NA,sing,sing
item_385,cerrar,word,action_words,produces,cerrar,NA,close,close
item_386,cocinar,word,action_words,produces,cocinar,NA,cook,cook
item_387,agarrar,word,action_words,produces,agarrar/coger,NA,grab,grab
item_388,comer,word,action_words,produces,comer(se),NA,eat,eat
item_389,comprar,word,action_words,produces,comprar,NA,purchase,buy
item_390,contar,word,action_words,produces,contar,NA,tell,tell
item_391,correr,word,action_words,produces,correr,NA,run,run
item_392,cortar,word,action_words,produces,cortar,NA,cut off,cut
item_393,costar,word,action_words,produces,costar/valer,NA,cost/worth,value (action)
item_394,crecer,word,action_words,produces,crecer,NA,grow up,grow
item_395,cuidar,word,action_words,produces,cuidar,NA,look after,care
item_396,decir,word,action_words,produces,decir,NA,tell,tell
item_397,desayunar,word,action_words,produces,desayunar/tomar desayuno,NA,have breakfast,breakfast (action)
item_398,despertar,word,action_words,produces,despertar(se),NA,wake up,wake
item_399,dibujar,word,action_words,produces,dibujar,NA,draw,draw
item_400,dormir,word,action_words,produces,dormir(se),NA,fall sleep,sleep
item_401,empujar,word,action_words,produces,empujar,NA,push,push
item_402,enfriar,word,action_words,produces,enfriar(se),NA,cool down,cool (action)
item_403,entrar,word,action_words,produces,entrar (a alguna parte),NA,enter (somewhere),enter
item_404,escribir,word,action_words,produces,escribir,NA,write,write
item_405,esperar,word,action_words,produces,esperar(se),NA,expect,wait
item_406,estar_[estoy,word,action_words,produces,estar [estoy/estás…],NA,be [i am/are you…],be
item_407,estornudar,word,action_words,produces,estornudar,NA,sneeze,sneeze
item_408,guardar,word,action_words,produces,guardar,NA,save,save
item_409,gustar,word,action_words,produces,gustar,NA,like,like
item_410,haber,word,action_words,produces,haber [hay],NA,have [there is],have
item_411,hacer,word,action_words,produces,hacer [haz/haces],NA,do [do/you do],do
item_412,ir,word,action_words,produces,ir(se) [voy/vas/vamos],NA,go [go/go/go],go
item_413,jalar,word,action_words,produces,jalar,NA,pull,pull
item_414,jugar,word,action_words,produces,jugar,NA,play,play
item_415,lavar,word,action_words,produces,lavar(se),NA,wash up,wash
item_416,leer,word,action_words,produces,leer,NA,read,read
item_417,llamar,word,action_words,produces,llamar,NA,call,call
