field,column,group,type
study_id,Subject,child,study_id
,DOB,,
sex,Sex,child,sex
mom_ed,Maternal Education,child,mom_ed
birth_order,Birth Order,child,birth_order
,Language Grp,,
,L1,,
,L1%,,
,L2,,
,L2%,,
,L3,,
,L3%,,
languages,EnglishExposure,admin,language
languages,FrenchExposure,admin,language
languages,OtherExposure,admin,language
,Wave,,
data_age,Age at French Visit,admin,data_age
,MCDIc_Fr (# of words comprehended on MCDI),,
,MCDIcp_Fr (comprehension percentile on MCDI),,
,MCDIp_Fr (# of words produced on MCDI),,
,MCDIpp_Fr (production percentile on MCDI),,
,MCDIrc_Fr (total correct items (comprehension) in common with CCT),,
,MCDIrp_Fr (total correct items (production) in common with CCT),,
item_110,bêêê bêêê,item,word
item_109,cocorico,item,word
item_108,coin coin,item,word
item_107,grr,item,word
item_106,meuh,item,word
item_105,miaou,item,word
item_104,miam miam,item,word
item_103,oh oh,item,word
item_102,aïe,item,word
item_101,tchou tchou,item,word
item_100,vroum,item,word
item_99,wouf wouf,item,word
item_98,abeille,item,word
item_97,âne,item,word
item_96,animal,item,word
item_95,bibitte,item,word
item_94,canard,item,word
item_93,chat,item,word
item_92,petit minou,item,word
item_91,cheval,item,word
item_90,chien,item,word
item_89,petit chien,item,word
item_88,cochon,item,word
item_87,écureuil,item,word
item_86,éléphant,item,word
item_85,girafe,item,word
item_84,grenouille,item,word
item_83,hibou,item,word
item_82,lapin,item,word
item_81,lion,item,word
item_80,mouton,item,word
item_79,oiseau,item,word
item_78,ours,item,word
item_77,ourson/nounours,item,word
item_76,papillon,item,word
item_75,poisson (animal),item,word
item_74,poule,item,word
item_73,singe,item,word
item_72,souris,item,word
item_71,tigre,item,word
item_70,tortue,item,word
item_69,vache,item,word
item_68,auto,item,word
item_67,autobus,item,word
item_66,avion,item,word
item_65,bicyclette,item,word
item_64,camion,item,word
item_63,camion de pompier,item,word
item_62,moto,item,word
item_61,poussette,item,word
item_60,train,item,word
item_59,balle,item,word
item_58,ballon,item,word
item_57,bloc,item,word
item_56,bulles,item,word
item_55,crayon/stylo,item,word
item_54,jouet,item,word
item_53,livre,item,word
item_52,poupée,item,word
item_51,toutou,item,word
item_50,banane,item,word
item_49,beurre,item,word
item_48,biscuit,item,word
item_47,biscuit soda,item,word
item_46,bonbon,item,word
item_45,café,item,word
item_44,carotte,item,word
item_43,céréales,item,word
item_42,cheerios,item,word
item_41,crème glacée,item,word
item_40,eau (beverage),item,word
item_39,fromage,item,word
item_38,gâteau,item,word
item_37,jus,item,word
item_36,lait,item,word
item_35,nouilles/pâtes,item,word
item_34,nourriture,item,word
item_33,oeuf,item,word
item_32,orange,item,word
item_31,pain,item,word
item_30,pizza,item,word
item_29,pois,item,word
item_28,poisson (food),item,word
item_27,pomme,item,word
item_26,poulet,item,word
item_25,raisin,item,word
item_24,raisin sec,item,word
item_23,spaghetti,item,word
item_22,toast/rôtie,item,word
item_21,viande,item,word
item_20,bas,item,word
item_19,bavette,item,word
item_18,botte,item,word
item_17,bouton,item,word
item_16,chandail,item,word
item_15,chapeau,item,word
item_14,chemise,item,word
item_13,collier,item,word
item_12,couche,item,word
item_11,jeans,item,word
item_10,manteau,item,word
item_9,pantalon,item,word
item_8,pyjama,item,word
item_7,robe,item,word
item_6,soulier,item,word
item_5,zip/fermeture-éclair,item,word
item_4,bedaine/ventre,item,word
item_3,bobo,item,word
item_2,bouche,item,word
item_1,bras,item,word
item_111,cheuveux,item,word
item_112,dent,item,word
item_113,doigt,item,word
item_114,genou,item,word
item_115,jambe,item,word
item_116,joue,item,word
item_117,langue,item,word
item_118,main,item,word
item_119,moustache,item,word
item_120,nez,item,word
item_121,nombril,item,word
item_122,yeux,item,word
item_123,oreille,item,word
item_124,orteil,item,word
item_125,pied,item,word
item_126,tête,item,word
item_127,visage,item,word
item_128,bain (object),item,word
item_129,bassinette/berceau,item,word
item_130,chaise,item,word
item_131,chaise berçante,item,word
item_132,chaise haute,item,word
item_133,chambre,item,word
item_134,cuisine,item,word
item_135,divan,item,word
item_136,escalier,item,word
item_137,évier/lavabo,item,word
item_138,fenêtre,item,word
item_139,four,item,word
item_140,frigidaire/frigo,item,word
item_141,garage,item,word
item_142,lit,item,word
item_143,parc (d'enfant),item,word
item_144,poêle,item,word
item_145,porte,item,word
item_146,pot,item,word
item_147,salle de bain/toilette,item,word
item_148,salon,item,word
item_149,table,item,word
item_150,télévision,item,word
item_151,tiroir,item,word
item_152,aspirateur,item,word
item_153,assiette,item,word
item_154,balai,item,word
item_155,boîte,item,word
item_156,bol,item,word
item_157,bouteille,item,word
item_158,brosse,item,word
item_159,brosse à dents,item,word
item_160,ciseaux,item,word
item_161,clés,item,word
item_162,couverte/couverture,item,word
item_163,cuillère,item,word
item_164,fourchette,item,word
item_165,horloge,item,word
item_166,image,item,word
item_167,lampe,item,word
item_168,lumière,item,word
item_169,lunettes,item,word
item_170,marteau,item,word
item_171,médicament,item,word
item_172,montre,item,word
item_173,oreiller,item,word
item_174,papier,item,word
item_175,peigne,item,word
item_176,photo,item,word
item_177,plante,item,word
item_178,plat,item,word
item_179,radio,item,word
item_180,sacoche/sac à main,item,word
item_181,savon,item,word
item_182,serviette,item,word
item_183,tasse,item,word
item_184,téléphone,item,word
item_185,verre,item,word
item_186,vidanges,item,word
item_187,arbre,item,word
item_188,balançoire,item,word
item_189,chez-nous,item,word
item_190,ciel,item,word
item_191,cour,item,word
item_192,dehors,item,word
item_193,eau (not beverage),item,word
item_194,école,item,word
item_195,étoile,item,word
item_196,fête,item,word
item_197,fleur,item,word
item_198,glissoire,item,word
item_199,lune,item,word
item_200,magasin,item,word
item_201,maison,item,word
