field,column,group,type
study_id,study_id,child,study_id
data_age,age,admin,data_age
item_1,item_1_1,item,word
item_2,item_1_2,item,word
item_3,item_1_3,item,word
item_4,item_1_4,item,word
item_5,item_1_5,item,word
item_6,item_1_6,item,word
item_7,item_1_7,item,word
item_8,item_1_8,item,word
item_9,item_1_9,item,word
item_10,item_1_10,item,word
item_11,item_1_11,item,word
item_12,item_1_12,item,word
item_13,item_1_13,item,word
item_14,item_1_14,item,word
item_15,item_1_15,item,word
item_16,item_1_16,item,word
item_17,item_1_17,item,word
item_18,item_1_18,item,word
item_19,item_1_19,item,word
item_20,item_1_20,item,word
item_21,item_1_21,item,word
item_22,item_1_22,item,word
item_23,item_1_23,item,word
item_24,item_1_24,item,word
item_25,item_1_25,item,word
item_26,item_1_26,item,word
item_27,item_1_27,item,word
item_28,item_1_28,item,word
item_29,item_1_29,item,word
item_30,item_1_30,item,word
item_31,item_1_31,item,word
item_32,item_1_32,item,word
item_33,item_1_33,item,word
item_34,item_1_34,item,word
item_35,item_1_35,item,word
item_36,item_1_36,item,word
item_37,item_1_37,item,word
item_38,item_1_38,item,word
item_39,item_1_39,item,word
item_40,item_1_40,item,word
item_41,item_1_41,item,word
item_42,item_1_42,item,word
item_43,item_1_43,item,word
item_44,item_1_44,item,word
item_45,item_1_45,item,word
item_46,item_1_46,item,word
item_47,item_1_47,item,word
item_48,item_1_48,item,word
item_49,item_1_49,item,word
item_50,item_1_50,item,word
item_51,item_1_51,item,word
item_52,item_1_52,item,word
item_53,item_1_53,item,word
item_54,item_1_54,item,word
item_55,item_1_55,item,word
item_56,item_1_56,item,word
item_57,item_1_57,item,word
item_58,item_1_58,item,word
item_59,item_1_59,item,word
item_60,item_1_60,item,word
item_61,item_1_61,item,word
item_62,item_1_62,item,word
item_63,item_1_63,item,word
item_64,item_1_64,item,word
item_65,item_1_65,item,word
item_66,item_1_66,item,word
item_67,item_1_67,item,word
item_68,item_1_68,item,word
item_69,item_1_69,item,word
item_70,item_1_70,item,word
item_71,item_1_71,item,word
item_72,item_1_72,item,word
item_73,item_1_73,item,word
item_74,item_1_74,item,word
item_75,item_1_75,item,word
item_76,item_1_76,item,word
item_77,item_1_77,item,word
item_78,item_1_78,item,word
item_79,item_1_79,item,word
item_80,item_1_80,item,word
item_81,item_1_81,item,word
item_82,item_1_82,item,word
item_83,item_2_1,item,word
item_84,item_2_2,item,word
item_85,item_2_3,item,word
item_86,item_2_4,item,word
item_87,item_2_5,item,word
item_88,item_2_6,item,word
item_89,item_2_7,item,word
item_90,item_2_8,item,word
item_91,item_2_9,item,word
item_92,item_2_10,item,word
item_93,item_2_11,item,word
item_94,item_2_12,item,word
item_95,item_2_13,item,word
item_96,item_2_14,item,word
item_97,item_2_15,item,word
item_98,item_2_16,item,word
item_99,item_2_17,item,word
item_100,item_2_18,item,word
item_101,item_2_19,item,word
item_102,item_2_20,item,word
item_103,item_2_21,item,word
item_104,item_2_22,item,word
item_105,item_2_23,item,word
item_106,item_2_24,item,word
item_107,item_2_25,item,word
item_108,item_2_26,item,word
item_109,item_2_27,item,word
item_110,item_2_28,item,word
item_111,item_2_29,item,word
item_112,item_2_30,item,word
item_113,item_2_31,item,word
item_114,item_2_32,item,word
item_115,item_3_1,item,word
item_116,item_3_2,item,word
item_117,item_3_3,item,word
item_118,item_3_4,item,word
item_119,item_3_5,item,word
item_120,item_3_6,item,word
item_121,item_3_7,item,word
item_122,item_3_8,item,word
item_123,item_3_9,item,word
item_124,item_4_1,item,word
item_125,item_4_2,item,word
item_126,item_4_3,item,word
item_127,item_4_4,item,word
item_128,item_4_5,item,word
item_129,item_4_6,item,word
item_130,item_4_7,item,word
item_131,item_4_8,item,word
item_132,item_4_9,item,word
item_133,item_4_10,item,word
item_134,item_4_11,item,word
item_135,item_4_12,item,word
item_136,item_4_13,item,word
item_137,item_4_14,item,word
item_138,item_4_15,item,word
item_139,item_4_16,item,word
item_140,item_4_17,item,word
item_141,item_4_18,item,word
item_142,item_4_19,item,word
item_143,item_4_20,item,word
item_144,item_4_21,item,word
item_145,item_4_22,item,word
item_146,item_4_23,item,word
item_147,item_4_24,item,word
item_148,item_4_25,item,word
item_149,item_4_26,item,word
item_150,item_4_27,item,word
item_151,item_4_28,item,word
item_152,item_4_29,item,word
item_153,item_4_30,item,word
item_154,item_4_31,item,word
item_155,item_4_32,item,word
item_156,item_4_33,item,word
item_157,item_4_34,item,word
item_158,item_4_35,item,word
item_159,item_4_36,item,word
item_160,item_4_37,item,word
item_161,item_4_38,item,word
item_162,item_4_39,item,word
item_163,item_4_40,item,word
item_164,item_4_41,item,word
item_165,item_4_42,item,word
item_166,item_4_43,item,word
item_167,item_4_44,item,word
item_168,item_4_45,item,word
item_169,item_4_46,item,word
item_170,item_4_47,item,word
item_171,item_4_48,item,word
item_172,item_4_49,item,word
item_173,item_4_50,item,word
item_174,item_4_51,item,word
item_175,item_5_1,item,word
item_176,item_5_2,item,word
item_177,item_5_3,item,word
item_178,item_5_4,item,word
item_179,item_5_5,item,word
item_180,item_5_6,item,word
item_181,item_5_7,item,word
item_182,item_5_8,item,word
item_183,item_5_9,item,word
item_184,item_5_10,item,word
item_185,item_5_11,item,word
item_186,item_5_12,item,word
item_187,item_5_13,item,word
item_188,item_5_14,item,word
item_189,item_5_15,item,word
item_190,item_5_16,item,word
item_191,item_5_17,item,word
item_192,item_5_18,item,word
item_193,item_5_19,item,word
item_194,item_5_20,item,word
item_195,item_5_21,item,word
item_196,item_5_22,item,word
item_197,item_5_23,item,word
item_198,item_5_24,item,word
item_199,item_5_25,item,word
item_200,item_5_26,item,word
item_201,item_5_27,item,word
item_202,item_5_28,item,word
item_203,item_5_29,item,word
item_204,item_5_30,item,word
item_205,item_6_1,item,word
item_206,item_6_2,item,word
item_207,item_6_3,item,word
