ID,computed_age_mo,Relation to child,Gender,Child's L1,Exposure to L1,Child's L2,Exposure to L2,L3,Exposure to L3,l1_exp,l2_exp,l3_exp,Father's Education,Father's L1,Mother's Education,Mother's L1,"No. of siblings, age (in yrs) & gender",birth_order,Household Income,Child's Age Group,cat.sound,car.sound,sheep.sound,desire.to.eat.sound,crying.sound,surprise.sound,pain.sound,falling.sound,cow.sound,train.sound,rooster.sound,hot.sound,to.express.bad.smell.sound,to.express.disgust.sound,gunshot.sound,expressing.agreement,bird.sound,dog.sound,yummy.sound,boredom.sound,monster.sound,wolf.sound,Chicken.sound,duck.sound,fly.sound,motorcycle.sound,crow.sound,cat,sheep,pigeon,horse,bear,animals,turtle,chicken.animal,fish.animal,lion,worm,dog,cow,tiger,duck,goat,dolphin,sparrow,camel,butterfly,dinosaur,elephant,ant,rooster,fly.insect,monkey,mosquito,rabbit,animal,leopard,mouse,frog,bee,puppy,giraffe,cockroach,bird,falcon,owl,chick,penguin,donkey,deer,bull,wolf,hegoat,crocodile,lizard,spider,goose,turkey,pig,squirrel,gecko,carriage,crow,ball,cartoon.character,walker,book,doll,pen,balloon,blocks,toys,scissors,pacifier.1,playdough,toy.box,story,playstation,toy,colored.paper,bubbles,glue,circle,colors,gift,slime,pencil,racket,scooter.1,whistle,chalks,playdough.molds,eraser,car,police.car,motorcycle,airplane,bus,bicycle,pickup.truck,stroller,ship,skating.shoes,train,helicopter,scooter.2,firetruck,truck,ambulance,boat,taxi,fish.food,feeding.bottle,biscuit,dates,food,toast,water,candy,milk,salad,eggs,soup,almonds,buttermilk,nutella,tomatoes,lollipop,rice,apple,chocolate,chips,pasta,popcorn,cheese,carrot,hot.dog.buns,orange.food,juice,banana,cream.caramel,cucumber,gello,cake,candies,sandwich,cornflakes,pistachio,yogurt,gum,tea,medicine,maamoul,fries,grapes,sugar,lemon,vitamin,ice.cream,ketchup,salt,watermelon,strawberry,chicken.food,bread,pizza,coffee,seeds,ice,honey,pancake,oil,doughnut,meat,rusk,pepsi,pepper,cerelac,tuna,hamburger,samosa,jam,pears,raisins,tangerine,falafel,mulukhiyah,corn,butter,zucchini,fruit,peanut.butter,noodles,lettuce,beans,heavy.cream,fry.bread,sauce,peas,cherry,shirt.2,dress,shirt.1,diapers,pajamas,thoub,cap,shoes,skirt,socks,underpants,glasses,pants,gutrah,shorts,abaya,slipper,taqiyah,hair.clip,coat,undershirt,head.scarf,shemagh,earings,long.sirwal,sandal,gloves,watch.on.wrest,headband,ring,baby.bodysuit,apron,jeans,igal,necklace,zipper,bracelet,tarboosh,button,swaddle,belt,ribbon,eye,belly,hand,mouth,nose,hair,butt,palm,eyebrow,face,head,teeth,leg.1,knee,cheeck,ear,neck,toe,lips,tongue,elbow,foot,eyelashes,back,belly.button,underarm,nail,thigh,chin,chest,heel,shoulder,forehead,thumb,leg.2,arm,blanket,telephone,fork,camera,trash.can,knife.1,tissue,sheet,spoon,lamp.light,towel,tooth.brush,basket.1,phone,money,glass.to.drink,television,soap,iPad,pillow,plate,pacifier.2,bag,remote.control,cup,key,plant,toothpaste,mug,lipstick,perfume,photo,shampo,tray,hair.brush,comb,video,paper,candle,clock,carry.bag,iron,needle,frying.pan,album,broom,magazine,pail,lighter,kettle,hair.dryer,rag,mattress,matches,glass.material,bowl,floor.wiper,tape,cassette.tape,shaver,box,pot,container,glass.bottle,hammer,decorative.accent,lantern,jug,wallet,radio,CD,bathroom,washing.machine,door,shower,mat,knife.2,sink,chair,bed,fridge,stove,bathtub,air.conditioner,fan,room,vacuum.machine,bedroom,playroom,drawer,mirror,kitchen,table,basement,side.table,cooker,toilet.seat,basket.2,high.chair,window,computer,rooftop,dining.room,living.room,closet,plastic.sheets,coach,heater,dining.table,stairs,crib,salon,garage,curtains,balcony,vanity.table,potty,chandeliers,dryer,rocking.chair,drain,library,roof,stretcher,lamp,swing.noun,flower,backyard,sea,ladder,grocery,rain,tree,sun,house,school,swimming.pool,mosque,slide.noun,road,star,palm.tree,building,garden,sand,grass,moon,work.noun,nursery,sky,clay,theme.park,winds,mall,tent,traffic.sign,stick,preschool,restaurant,shovel,stone,wall,roundabout,mountain,clouds,hose,zoo,castle,hotel,sidewalk,flag,mama,grandfather,people,papa,aunt.maternal,woman,dada.child.nanny,uncle.paternal,baby,domestic.worker,baby.own.name,children,man,grandmother,aunt.paternal,girl,sister,brother,teacher.female.2,driver,police,boy,uncle.maternal,teacher.female.1,doctor,clown,firefighters,barber,guard,person,friend,nurse,teacher.male,lets.go,bye.bye,prayer,good.night,kiss.noun,give.me,thank.god,hello.on.phone,call.for.prayer,time.to.sleep,nap,do.not.do,clap.noun,thank.you,give.me.five,dinner,no,we.go.shopping,in.the.name.of.allah,allah.is.the.greatest,incy.wincy.spider,patty.cake,hi,lunch,go.potty,taking.shower,finger.game.2,want.1,welcome,peekaboo,finger.game.1,yes,so.big,marhaba,ululation,a.lullaby,gonna.get.you,turn.around,sneeze.noun,hide.and.seek,goal,wait.imperative,please,call.on.phone.1,peace.be.upon.him,breakfast,a.game?,calm.down,tomorrow,last.night,give,sleep,come.imperative,want.2,give.or.bring,clap.verb,throw.1,get.hurt,own,kiss.verb,wipe,clean.verb,hug,sweep,chase,play,slide.verb,sit.down,eat,close,stop,fall.down.1,bite,run,color,wash,wakeup,spill,cut.1,bring,hide,draw,speak,find,get.hit,jump,can,wear,dance,hear,take,go.out.1,sing,dry.verb,feed,say.hi,measure,buy,look.2,break.1,read,show,hit,say,fall.down.2,go,write,tickle,spread,open,spit,push,cry,pretend,knock,spray,put.to.sleep,walk.1,cover,pray,i.have,be.alert,press,work.verb,fly,pour,like,brush,hold,swim,go.out.2,lick,laugh,wait.present,sneeze,go.down.1,taste,ride,drive,cough.verb,smile,love,come.present,walk.2,know,put,drink,cook,go.down.2,enter,hurry,shake,share,stop.present,call,smell,say.aaaa,finish,watch.verb,kick,play.with,hate,blow,leave,think,build.1,choose,swing.causative.verb,make,carry,becasue.1,stop.past,scratch,call.on.phone.2,look.1,splash,cut.2,fix,break.2,help,curse,pull,return,study,joke.verb,swing,crash.by,mix,hit.something,fall.or.scatter,build.2,peel,blow.nose,be,cancel,get,nice,ouch.it.hurts,second,yuck.2,yuck.1,asleep,hot,having.good.taste,sad,clean.adj,brings.shame,white,big,empty,good.boy.good.girl,quietness,loud,orange.color,slow,light,dark,red,they.all.left,black,fast,happy,first.1,sneeze.noun.2,feeling.cold,brown,ugly,pink,kind,tired,green,broken,dirty,cold,hungry,cough.noun,light.in.color,got.hurt,well.behaved,yellow,heavy,yummy,better.better.than,hiccup,bad,blue,noisy,thirsty,a.lot.1,high,full,wet,fat,little,naughty.1,difficult,feeling.hot,saliva,afraid,better,sick,dry.adj,alert,small,crazy,new,short,old.in.age.2,expired,sticky,long,mucus,old,final.last,hard,sleepy,dark.in.color,soft.smooth,poor,fixed,good,thin,colorful,old.in.age.1,soft.not.firm,now,day,later,tomorrow.2,morning,the.morning,after,night,tonight,yesterday,today,time,before,who,what,how,why,where,when,mine,he,i,you.masculine,his,she,this.masculine,here.1,this.feminine,that.masculine.2,you.feminine,ours,these,his.1,there,those,hers,that.masculine.1,yours,they,your.plural,his.2,we,dont.go,not.mine,not.this,i.dont.want,there.is.nothing,not.nice,finished.2,i.dont.like,not.here,finished.1,finished.no.more,two,finished.3,all,no.more,three,five,more,again,another.one,one,none,four,six,seven,me.too,a.lot.2,any.one,few,ten,eight,different,alike,first.2,another.2,the,some,nine,same.thing,another.1,more.than,above,below,out,here.2,of.from,near,with.accompanied.by,next.to,behind,in,for,away,inside,in.front.of,with.using,around,on,on.top.of,to,about,through,and,also,if.1,except,but,becasue.2,if.2,Length of longest utterance ,Total produced words (17-36 mths),Notes
A1,23,Mother,M,Arabic,,,,,,Arabic;;,,,University Student/ Higher than High School,Arabic,Bachelor's Degree,Arabic,,,Less than 10000 SR,16 mths & 15 days to 36 mths,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,
A2,25,Mother,M,Arabic,80,English,20,,,Arabic;80;,English;20;,,Bachelor's Degree,Arabic,Master Degree,Arabic,,,20000 SR or more,16 mths & 15 days to 36 mths,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,
A3,23,Mother,F,Arabic,70,English,30,,,Arabic;70;,English;30;,,Bachelor's Degree,Arabic,Master Degree,Arabic,No siblings,1,20000 SR or more,16 mths & 15 days to 36 mths,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122,
A4,29,Father,M,Arabic,80,English ,20,,,Arabic;80;,English;20;,,Doctoral Degree,Arabic,Bachelor's Degree,Arabic,,,20000 SR or more,16 mths & 15 days to 36 mths,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,447,
A5,19,Father,F,Arabic,100,NA,NA,,,Arabic;100;,,,High School,Arabic,Bachelor's Degree,Arabic,"3 sisters (11, 16, 18) 1 brother (14)",4,20000 SR or more,16 mths & 15 days to 36 mths,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,
