"itemID","item","type","category","choices","definition","gloss","complexity_category","uni_lemma"
"item_365","OT29_WHEEL","word","outside","produces","τροχός","wheel",,
"item_366","OT30_SLIDE","word","outside","produces","τσουλήθρα","slide",,
"item_367","OT31_MOON","word","outside","produces","φεγγάρι","moon",,
"item_368","OT32_SHOVE","word","outside","produces","φτυάρι","shovel",,
"item_369","OT33_SNOWM","word","outside","produces","χιονάνθρωπος","snowman",,
"item_370","OT34_SNOW","word","outside","produces","χιόνι","snow",,
"item_371","P1_BOY","word","people","produces","αγόρι","boy",,
"item_372","P2_SISTER_","word","people","produces","αδελφή/ός","sister/brother",,
"item_373","P3_PERSON_","word","people","produces","άνθρωπος","person/human",,
"item_374","P4_MAN","word","people","produces","άντρας","man",,
"item_375","P5_POLICE_","word","people","produces","αστυνομικός","police officer",,
"item_376","P6_OLD_MAN","word","people","produces","γέρος","old man",,
"item_377","P7_GRANDMO","word","people","produces","γιαγιά","grandmother",,
"item_378","P8_DOCTOR","word","people","produces","γιατρός","doctor",,
"item_379","P9_MERMAID","word","people","produces","γοργόνα","mermaid",,
"item_380","P10_OLD_WO","word","people","produces","γριά","old woman",,
"item_381","P11_WOMAN","word","people","produces","γυναίκα","woman",,
"item_382","P12_TEACHE","word","people","produces","δασκάλα/ος","teacher",,
"item_383","P13_AUNT_U","word","people","produces","θεία/ος","aunt/uncle",,
"item_384","P14_COWBOY","word","people","produces","καουμπόυ","cowboy",,
"item_385","P15_CLOWN","word","people","produces","κλόουν","clown",,
"item_386","P16_GIRL","word","people","produces","κορίτσι","girl",,
"item_387","P17_PEOPLE","word","people","produces","κόσμος","people",,
"item_388","P18_OLD_WO_CG","word","people","produces","κοτζιάκαρη","old woman CG",,
"item_389","P19_SIR_MA","word","people","produces","κυρία/ος","sir/madame",,
"item_390","P20_MOTHER","word","people","produces","μαμά*","mother",,
"item_391","P21_FATHER","word","people","produces","μπαμπάς","father",,
"item_392","P22_BABY","word","people","produces","μωρό","baby",,
"item_393","P23_GODMOT","word","people","produces","νονά*","godmother",,
"item_394","P24_GODFAT","word","people","produces","νονός*","godfather",,
"item_395","P25_NURSE","word","people","produces","νοσοκόμα","nurse",,
"item_396","P26_HOUSE_","word","people","produces","οικιακή βοηθός*","house maid",,
"item_397","P27_CHILD'","word","people","produces","όνομα παιδιού","child's name",,
"item_398","P28_PET'S_","word","people","produces","όνομα κατοικίδιου","pet's name",,
"item_399","P29_CHILD","word","people","produces","παιδί","child",,
"item_400","P30_CLOWN","word","people","produces","παλιάτσος","clown",,
"item_401","P31_GRANDF","word","people","produces","παππούς","grandfather",,
"item_402","P32_PIRATE","word","people","produces","πειρατής","pirate",,
"item_403","P33_PRINCE","word","people","produces","πρίγκηπας","prince",,
"item_404","P34_PRINCE","word","people","produces","πριγκήπισσα","princess",,
"item_405","P35_FIREPE","word","people","produces","πυροσβέστης","fireperson",,
"item_406","P36_SOLDIE","word","people","produces","στρατιώτης","soldier",,
"item_407","P37_POSTPE","word","people","produces","ταχυδρόμος","postperson",,
"item_408","P38_SINGER","word","people","produces","τραγουδιστής","singer",,
"item_409","P39_FRIEND","word","people","produces","φίλη/ος","friend",,
"item_410","BP1_ANKLE","word","body_parts","produces","αστράγαλος","ankle",,
"item_411","BP2_EARS","word","body_parts","produces","αυτιά","ears",,
"item_412","BP3_CHEEK__CG","word","body_parts","produces","βούκκα","cheek CG",,
"item_413","BP4_TONGUE","word","body_parts","produces","γλώσσα","tongue",,
"item_414","BP5_KNEE","word","body_parts","produces","γόνατο","knee",,
"item_415","BP6_FINGER","word","body_parts","produces","δάχτυλο","finger",,
"item_416","BP7_TOOTH","word","body_parts","produces","δόντι","tooth",,
"item_417","BP8_THIGH__CG","word","body_parts","produces","ζάμπα","thigh CG",,
"item_418","BP9_HEAD","word","body_parts","produces","κεφάλι","head",,
"item_419","BP10_HEAD__CG","word","body_parts","produces","κελλέ","head CG",,
"item_420","BP11_TUMMY","word","body_parts","produces","κοιλιά","tummy",,
"item_421","BP12_BUTTO","word","body_parts","produces","κολί*","buttocks",,
"item_422","BP13_CHEEK","word","body_parts","produces","μάγουλο","cheek",,
"item_423","BP14_HAIR","word","body_parts","produces","μαλλιά","hair",,
"item_424","BP15_EYE","word","body_parts","produces","μάτι","eye",,
"item_425","BP16_THIGH","word","body_parts","produces","μπούτι","thigh",,
"item_426","BP17_NOSE","word","body_parts","produces","μύτη","nose",,
"item_427","BP18_NAIL","word","body_parts","produces","νύχι","nail",,
"item_428","BP19_BELLY","word","body_parts","produces","ομφαλός*","belly button",,
"item_429","BP20_OWIE_","word","body_parts","produces","ουββά","owie/boo boo",,
"item_430","BP21_PALM","word","body_parts","produces","παλάμη","palm",,
"item_431","BP22_SOLE_","word","body_parts","produces","πατούσα","Sole/foot",,
"item_432","BP23_CHIN","word","body_parts","produces","πηγούνι","chin",,
"item_433","BP24_LEG","word","body_parts","produces","πόδι","leg",,
"item_434","BP25_VAGIN","word","body_parts","produces","πουλλί/πουλλού*","vagina/penis",,
"item_435","BP26_FACE","word","body_parts","produces","πρόσωπο","face",,
"item_436","BP27_MOUTH","word","body_parts","produces","στόμα","mouth",,
"item_437","BP28_LIPS","word","body_parts","produces","χείλη","lips",,
"item_438","BP29_HAND","word","body_parts","produces","χέρι","hand",,
"item_439","BP30_SHOUL","word","body_parts","produces","ώμος","shoulder",,
"item_440","GR1_BABIES_CG","word","games_routines","produces","άλλαϊλι","""babies' singing game"" CG",,
"item_441","GR2_YEAH_S","word","games_routines","produces","αμέ","yeah/sure (informal)",,
"item_442","GR3_MEALTI_CG","word","games_routines","produces","άμμου","""mealtime - baby word"" CG",,
"item_443","GR4_BABIES","word","games_routines","produces","αχ κουνελλάκι","""babies' singing game""",,
"item_444","GR5_HELLO","word","games_routines","produces","γεια","hello",,
"item_445","GR6_CHILD'","word","games_routines","produces","γύρω γύρω όλοι","""child's singing game""",,
"item_446","GR7_COME","word","games_routines","produces","έλα","come",,
"item_447","GR8_THANK_","word","games_routines","produces","ευχαριστώ","thank you",,
"item_448","GR9_PEEKAB_CG","word","games_routines","produces","ιτά","peekaboo CG",,
"item_449","GR10_POO_P","word","games_routines","produces","κακά","poo poo",,
"item_450","GR11_GOOD_","word","games_routines","produces","καλημέρα","good morning",,
"item_451","GR12_GOOD_","word","games_routines","produces","καληνύχτα","good night",,
"item_452","GR13_YEAH__CG","word","games_routines","produces","καλό","yeah/sure (informal) CG",,
"item_453","GR14_HIGH_","word","games_routines","produces","κόλλα το","high five",,
"item_454","GR15_BANGI_CG","word","games_routines","produces","κούτουλλο","""banging heads as a game"" CG",,
"item_455","GR16_KISS__CG","word","games_routines","produces","μάκια","kiss CG",,
"item_456","GR17_MEALT","word","games_routines","produces","μαμ","""mealtime - baby word""",,
"item_457","GR18_DON'T","word","games_routines","produces","μη","don't",,
"item_458","GR19_BATH","word","games_routines","produces","μπάνιο","bath",,
"item_459","GR20_YES","word","games_routines","produces","ναι","yes",,
"item_460","GR21_BABY_","word","games_routines","produces","νάνι","""baby word for sleep""",,
"item_461","GR22_BABY_","word","games_routines","produces","ντα","""baby word for naughty""",,
"item_462","GR23_HOLD__CG","word","games_routines","produces","όπα","hold me/up CG",,
"item_463","GR24_NO","word","games_routines","produces","όχι","no",,
"item_464","GR25_CLAP","word","games_routines","produces","παλαμάκια","clap",,
"item_465","GR26_BYE_B","word","games_routines","produces","πά παι","bye bye",,
"item_466","GR27_ALL_G_CG","word","games_routines","produces","πάππαλλα","all gone CG",,
"item_467","GR28_PLEAS","word","games_routines","produces","παρακαλώ","please",,
"item_468","GR28_HOLD_","word","games_routines","produces","πιάσε με","hold me/up",,
"item_469","GR30_WEE_W","word","games_routines","produces","πιπί","wee wee",,
"item_470","GR31_CLAP__CG","word","games_routines","produces","πίσκαλα","clap CG",,
"item_471","GR32_WEE_W_CG","word","games_routines","produces","πισσιά","wee wee CG",,
"item_472","GR33_WATCH","word","games_routines","produces","πρόσεχε","watch it",,
"item_473","GR34_BREAK","word","games_routines","produces","πρωινό","breakfast",,
"item_474","GR35_SNACK","word","games_routines","produces","σνακ","snack",,
"item_475","GR36_SHHH","word","games_routines","produces","σσσ!","shhh",,
"item_476","GR37_ALL_G","word","games_routines","produces","τέλειωσε","all gone",,
"item_477","GR38_BABY__CG","word","games_routines","produces","τέττε","""baby word for naughty"" CG",,
"item_478","GR39_TELEP","word","games_routines","produces","τηλέφωνο","(telephone) call",,
"item_479","GR40_PEEKA","word","games_routines","produces","τσα","peekaboo",,
"item_480","GR41_FOOD_","word","games_routines","produces","φαγητό","food/meal",,
"item_481","GR42_KISS","word","games_routines","produces","φιλάκι","kiss",,
"item_482","GR43_HELLO","word","games_routines","produces","χαλόου","hello",,
"item_483","GR44_UP","word","games_routines","produces","ψηλά","up",,
"item_484","GR45_SHOPP","word","games_routines","produces","ψώνια","shopping",,
"item_485","V1_LOVE","word","action_words","produces","αγαπώ","love",,
"item_486","V1_HUG","word","action_words","produces","αγκαλιάζω","hug",,
"item_487","V3_HEAR_LI","word","action_words","produces","ακούω","hear/listen",,
"item_488","V4_OPEN","word","action_words","produces","ανοίγω","open",,
"item_489","V5_LIKE","word","action_words","produces","αρέσω","like",,
"item_490","V6_CATCH","word","action_words","produces","αρπάζω","catch",,
"item_491","V7_PUT","word","action_words","produces","βάζω","put",,
"item_492","V8_HURRY","word","action_words","produces","βιάζομαι","hurry",,
"item_493","V9_SEE","word","action_words","produces","βλέπω","see",,
"item_494","V10_HELP","word","action_words","produces","βοηθώ","help",,
"item_495","V11_RUN_CG_CG","word","action_words","produces","βουρώ","run CG",,
"item_496","V12_FIND","word","action_words","produces","βρίσκω","find",,
"item_497","V13_STINK","word","action_words","produces","βρωμώ","stink",,
"item_498","V14_TICKLE","word","action_words","produces","γαργαλιέμαι","tickle-PASSIVE",,
"item_499","V15_SCRATC","word","action_words","produces","γδέρνω","scratch",,
"item_500","V16_SCRATC","word","action_words","produces","γρατσουνώ","scratch",,
"item_501","V17_WRITE","word","action_words","produces","γράφω","write",,
"item_502","V18_BITE","word","action_words","produces","δαγκώνω","bite",,
"item_503","V19_SHOW","word","action_words","produces","δείχνω","show",,
"item_504","V20_READ","word","action_words","produces","διαβάζω","read",,
"item_505","V21_GIVE","word","action_words","produces","δίνω","give",,
"item_506","V22_FEEL_T","word","action_words","produces","διψώ","feel thirsty",,
"item_507","V23_FEEL_H","word","action_words","produces","ζεσταίνομαι","feel hot",,
"item_508","V24_PAINT","word","action_words","produces","ζωγραφίζω","paint",,
"item_509","V25_WANT","word","action_words","produces","θέλω","want",,
"item_510","V26_SEE_CG_CG","word","action_words","produces","θορώ","see CG",,
"item_511","V27_DO_MAK","word","action_words","produces","κάνω","do/make",,
"item_512","V28_CLEAN","word","action_words","produces","καθαρίζω","clean",,
"item_513","V29_BURN","word","action_words","produces","καίω","burn",,
"item_514","V30_CRY","word","action_words","produces","κλαίω","cry",,
"item_515","V31_CLOSE","word","action_words","produces","κλείνω","close",,
"item_516","V32_KICK","word","action_words","produces","κλωτσώ","kick",,
"item_517","V33_CUT","word","action_words","produces","κόβω","cut",,
"item_518","V34_SLEEP","word","action_words","produces","κοιμάμαι","sleep",,
"item_519","V35_PUT_SO","word","action_words","produces","κοιμίζω","put someone to sleep",,
"item_520","V36_SWIM","word","action_words","produces","κολυμπώ","swim",,
"item_521","V37_MOVE-P","word","action_words","produces","κουνιέμαι","move-PASSIVE",,
"item_522","V38_PUSH_C_CG","word","action_words","produces","κουντώ","push CG",,
"item_523","V39_MOVE","word","action_words","produces","κουνώ","move",,
"item_524","V40_FEEL_T","word","action_words","produces","κουράζομαι","feel tired",,
"item_525","V41_BANG_H","word","action_words","produces","κουτουλλώ","bang head",,
"item_526","V42_BURN_C_CG","word","action_words","produces","κρούζω","burn CG",,
"item_527","V43_HIDE","word","action_words","produces","κρύβομαι","hide",,
"item_528","V44_CHASE","word","action_words","produces","κυνηγώ","chase",,
"item_529","V45_SAY_CG_CG","word","action_words","produces","λαλώ","say CG",,
"item_530","V46_SAY","word","action_words","produces","λέω","say",,
"item_531","V47_FEEL_S","word","action_words","produces","λυπάμαι","feel sorry",,
"item_532","V48_SMELL_","word","action_words","produces","μυρίζομαι","smell something",,
"item_533","V49_SMELL_","word","action_words","produces","μυρίζω","smell/give out odour",,
"item_534","V50_FEEL_S","word","action_words","produces","νυστάζω","feel sleepy",,
"item_535","V51_KNOW","word","action_words","produces","ξέρω","know",,
"item_536","V52_FORGET","word","action_words","produces","ξεχνώ","forget",,
"item_537","V53_WAKE","word","action_words","produces","ξυπνώ","wake",,
"item_538","V54_DRIVE","word","action_words","produces","οδηγώ","drive",,
"item_539","V55_PLAY","word","action_words","produces","παίζω","play",,
"item_540","V56_GET","word","action_words","produces","παίρνω","get",,
"item_541","V57_GO","word","action_words","produces","πάω","go",,
"item_542","V58_FEEL_H","word","action_words","produces","πεινώ","feel hungry",,
"item_543","V59_WALK","word","action_words","produces","περπατώ","walk",,
"item_544","V60_FLY","word","action_words","produces","πετώ","fly",,
"item_545","V61_FALL","word","action_words","produces","πέφτω","fall",,
"item_546","V62_JUMP","word","action_words","produces","πηδώ","jump",,
"item_547","V63_DRINK","word","action_words","produces","πίνω","drink",,
"item_548","V64_WASH-P","word","action_words","produces","πλένομαι","wash-PASSIVE",,
"item_549","V65_WASH","word","action_words","produces","πλένω","wash",,
"item_550","V66_WASH-P_CG","word","action_words","produces","πλυνίσκουμαι","wash-PASSIVE CG",,
"item_551","V67_WASH_C_CG","word","action_words","produces","πλυνίσκω","wash CG",,
"item_552","V68_FEEL_P","word","action_words","produces","πονώ","feel pain/hurt",,
"item_553","V69_FEEL_H_CG","word","action_words","produces","πυρώννω","feel hot CG",,
"item_554","V70_THROW","word","action_words","produces","ρίχνω","throw",,
"item_555","V71_WIPE-P","word","action_words","produces","σκουπίζομαι","wipe-PASSIVE",,
"item_556","V72_WIPE","word","action_words","produces","σκουπίζω","wipe",,
"item_557","V73_SWING-","word","action_words","produces","σούζομαι","swing-PASSIVE",,
"item_558","V74_SWING","word","action_words","produces","σούζω","swing",,
"item_559","V75_BREAK","word","action_words","produces","σπάζω","break",,
"item_560","V76_PUSH","word","action_words","produces","σπρώχνω","push",,
"item_561","V77_STOP","word","action_words","produces","σταματώ","stop",,
"item_562","V78_THROW__CG","word","action_words","produces","σύρνω","throw CG",,
"item_563","V79_FEED","word","action_words","produces","ταΐζω","feed",,
"item_564","V80_FINISH","word","action_words","produces","τελειώνω","finish",,
"item_565","V81_CALL_P","word","action_words","produces","τηλεφωνώ","call (phone)",,
"item_566","V82_PULL","word","action_words","produces","τραβώ","pull",,
"item_567","V83_SING","word","action_words","produces","τραγουδώ","sing",,
"item_568","V84_RUN","word","action_words","produces","τρέχω","run",,
"item_569","V85_EAT","word","action_words","produces","τρώω","eat",,
"item_570","V86_SCRATC_CG","word","action_words","produces","τσανιάζω","scratch CG",,
"item_571","V87_HIT_CG_CG","word","action_words","produces","φακκώ","hit CG",,
"item_572","V88_KISS","word","action_words","produces","φιλώ","kiss",,
"item_573","V89_BRING","word","action_words","produces","φέρνω","bring",,
"item_574","V90_LEAVE","word","action_words","produces","φεύγω","leave",,
"item_575","V91_FEEL_A","word","action_words","produces","φοβάμαι","feel afraid",,
"item_576","V92_SHOUT","word","action_words","produces","φωνάζω","shout",,
"item_577","V93_DANCE","word","action_words","produces","χορεύω","dance",,
"item_578","V94_HIT","word","action_words","produces","χτυπώ","hit",,
"item_579","V95_HIDE-P_CG","word","action_words","produces","χώνουμαι","hide-PASSIVE CG",,
"item_580","V96_HIDE_C_CG","word","action_words","produces","χώνω","hide CG",,
"item_581","D1_EMPTY","word","descriptive_words","produces","άδειο","empty",,
"item_582","D2_SLOW","word","descriptive_words","produces","αργό","slow",,
"item_583","D3_ΑΣΦΘΛ","word","descriptive_words","produces","απαίσιο","αςφθλ",,
"item_584","D4_SICK","word","descriptive_words","produces","άρρωστο","sick",,
"item_585","D5_NAUGHTY","word","descriptive_words","produces","άταχτο","naughty",,
"item_586","D6_HEAVY","word","descriptive_words","produces","βαρύ","heavy",,
"item_587","D7_HEAVY_C_CG","word","descriptive_words","produces","βαρετό","heavy CG",,
"item_588","D8_HOT_CG_CG","word","descriptive_words","produces","βραστό","hot CG",,
"item_589","D9_WET","word","descriptive_words","produces","βρεγμένο","wet",,
"item_590","D10_DIRTY","word","descriptive_words","produces","βρώμικο","dirty",,
"item_591","D11_FULL","word","descriptive_words","produces","γεμάτο","full",,
"item_592","D12_SWEET","word","descriptive_words","produces","γλυκό","sweet",,
"item_593","D13_QUICK_","word","descriptive_words","produces","γρήγορο","quick/fast",,
"item_594","D14_HARD","word","descriptive_words","produces","δύσκολο","hard",,
"item_595","D15_STRONG","word","descriptive_words","produces","δυνατό","strong",,
"item_596","D16_KIND","word","descriptive_words","produces","ευγενικό","kind",,
"item_597","D17_HOT","word","descriptive_words","produces","ζεστό","hot",,
"item_598","D18_QUIET","word","descriptive_words","produces","ήσυχο","quiet",,
"item_599","D19_CLEAN","word","descriptive_words","produces","καθαρό","clean",,
"item_600","D20_NEW","word","descriptive_words","produces","καινούριο","new",,
"item_601","D21_BAD","word","descriptive_words","produces","κακό","bad",,
"item_602","D22_GOOD","word","descriptive_words","produces","καλό","good",,
"item_603","D23_TIRED","word","descriptive_words","produces","κουρασμένο","tired",,
"item_604","D24_COLD","word","descriptive_words","produces","κρύο","cold",,
"item_605","D25_THIN","word","descriptive_words","produces","λεπτό","thin",,
"item_606","D26_DIRTY","word","descriptive_words","produces","λερωμένο","dirty",,
"item_607","D27_SAD","word","descriptive_words","produces","λυπημένο","sad",,
"item_608","D28_SOFT","word","descriptive_words","produces","μαλακό","soft",,
"item_609","D29_BIG","word","descriptive_words","produces","μεγάλο","big",,
"item_610","D30_SMALL","word","descriptive_words","produces","μικρό","small",,
"item_611","D31_SMALL__CG","word","descriptive_words","produces","μιτσί","small CG",,
"item_612","D32_NEW","word","descriptive_words","produces","νέο","new",,
"item_613","D33_DELICI","word","descriptive_words","produces","νόστιμο","delicious",,
"item_614","D34_DIRTY__CG","word","descriptive_words","produces","ξιμαρισμένο","dirty CG",,
"item_615","D35_BEAUTI","word","descriptive_words","produces","όμορφο","beautiful",,
"item_616","D36_EMPTY__CG","word","descriptive_words","produces","όφκερο","empty CG",,
"item_617","D37_FROZEN","word","descriptive_words","produces","παγωμένο","frozen",,
"item_618","D38_OLD","word","descriptive_words","produces","παλιό","old",,
"item_619","D39_FAT","word","descriptive_words","produces","παχύ","fat",,
"item_620","D40_CRAZY__CG","word","descriptive_words","produces","πελλό","crazy CG",,
"item_621","D41_FIRST","word","descriptive_words","produces","πρώτο","first",,
"item_622","D42_HARD","word","descriptive_words","produces","σκληρό","hard",,
"item_623","D43_DARK","word","descriptive_words","produces","σκοτεινό","dark",,
"item_624","D44_BROKEN","word","descriptive_words","produces","σπασμένο","broken",,
"item_625","D45_DRY","word","descriptive_words","produces","στεγνό","dry",,
"item_626","D46_LAST","word","descriptive_words","produces","τελευταίο","last",,
"item_627","D47_CRAZY","word","descriptive_words","produces","τρελό","crazy",,
"item_628","D48_HAPPY","word","descriptive_words","produces","χαρούμενο","happy",,
"item_629","D49_TALL","word","descriptive_words","produces","ψηλό","tall",,
"item_630","D50_NICE","word","descriptive_words","produces","ωραίο","nice",,
"item_631","P1_YARD","word","places","produces","αυλή","yard",,
"item_632","P2_GAZ_STA","word","places","produces","βενζινάδικο","gaz station",,
"item_633","P3_MOUNTAI","word","places","produces","βουνό","mountain",,
"item_634","P4_BIRTHDA","word","places","produces","γενέθλια","birthday (party)",,
"item_635","P5_WORK","word","places","produces","δουλειά","work",,
"item_636","P6_CHURCH","word","places","produces","εκκλησία","church",,
"item_637","P7_RESTAUR","word","places","produces","εστιατόριο","restaurant",,
"item_638","P8_ZOO","word","places","produces","ζωολογικός κήπος","zoo",,
"item_639","P9_SEA","word","places","produces","θάλασσα","sea",,
"item_640","P10_SHOP","word","places","produces","κατάστημα","shop",,
"item_641","P11_RESTAU_CG","word","places","produces","κέντρο","restaurant CG",,
"item_642","P12_GARDEN","word","places","produces","κήπος","garden",,
"item_643","P13_FUN_PA","word","places","produces","λούνα παρκ","fun park",,
"item_644","P14_SHOP_C_CG","word","places","produces","μαγαζί","shop CG",,
"item_645","P15_BEACH","word","places","produces","παραλία","beach",,
"item_646","P16_PARK","word","places","produces","πάρκο","park",,
"item_647","P17_PARTY","word","places","produces","πάρτυ","party",,
"item_648","P18_GAZ_ST_CG","word","places","produces","πεζίνα","gaz station CG",,
"item_649","P19_POOL","word","places","produces","πισίνα","pool",,
"item_650","P20_CINEMA","word","places","produces","σινεμά","cinema",,
"item_651","P21_HOUSE","word","places","produces","σπίτι","house",,
"item_652","P22_SCHOOL","word","places","produces","σχολείο","school",,
"item_653","P23_CIRCUS","word","places","produces","τσίρκο","circus",,
"item_654","P24_VILLAG","word","places","produces","χωριό","village",,
"item_655","AQ1_OTHER_","word","articles","produces","άλλη","other (female singular)",,
"item_656","AQ2_OTHER_","word","articles","produces","άλλο","other (neutral singular)",,
"item_657","AQ3_OTHER_","word","articles","produces","άλλος","other (male singular)",,
"item_658","AQ4_THE_FE","word","articles","produces","η","the (female singular - definite article)",,
"item_659","AQ5_A_NEUT","word","articles","produces","ένα","a (neutral singular - indefinite article)",,
"item_660","AQ6_A_MALE","word","articles","produces","ένας","a (male singular - indefinite article)",,
"item_661","AQ7_EVERY","word","articles","produces","κάθε","every",,
"item_662","AQ8_MORE","word","articles","produces","κι άλλο","more",,
"item_663","AQ9_A_LITT","word","articles","produces","λίγο","a little",,
"item_664","AQ10_A_FEM","word","articles","produces","μια","a (female singular - indefinite article)",,
"item_665","AQ11_THE_M","word","articles","produces","ο","the (male singular - definite article)",,
"item_666","AQ12_WHOLE","word","articles","produces","όλη","whole (female singular)",,
"item_667","AQ13_WHOLE","word","articles","produces","όλο","whole (neutral singular)",,
"item_668","AQ14_WHOLE","word","articles","produces","όλος","whole (male singular)",,
"item_669","AQ15_AGAIN","word","articles","produces","πάλι","again",,
"item_670","AQ16_MANY_","word","articles","produces","πολλά","many (neutral plural)",,
"item_671","AQ17_MANY_","word","articles","produces","πολλές","many (female singular)",,
"item_672","AQ18_MANY_","word","articles","produces","πολλοί","many (male singular)",,
"item_673","AQ19_A_LOT","word","articles","produces","πολύ","a lot/very",,
"item_674","AQ20_THE_N","word","articles","produces","το","the (neutral singular - definite article)",,
"item_675","AQ21_THE_N","word","articles","produces","τα","the (neutral plural - definite article)",,
"item_676","P1_THIS_FE","word","pronouns","produces","αυτή","this (female singular)",,
"item_677","P2_THIS_NE","word","pronouns","produces","αυτό","this (neutral singular)",,
"item_678","P3_THIS_MA","word","pronouns","produces","αυτός","this (male singular)",,
"item_679","P4_MINE","word","pronouns","produces","δικό μου","mine",,
"item_680","P5_YOURS","word","pronouns","produces","δικό σου","yours",,
"item_681","P6_HIS","word","pronouns","produces","δικό του","his",,
"item_682","P7_I","word","pronouns","produces","εγώ","I",,
"item_683","P8_THAT_FE","word","pronouns","produces","εκείνη","that (female singular)",,
"item_684","P9_THAT_NE","word","pronouns","produces","εκείνο","that (neutral singular)",,
"item_685","P10_THAT_M","word","pronouns","produces","εκείνος","that (male singular)",,
"item_686","P11_WE","word","pronouns","produces","εμείς","we",,
"item_687","P12_YOU_PL","word","pronouns","produces","εσείς","you (plural)",,
"item_688","P13_YOU_SI","word","pronouns","produces","εσύ","you (singular)",,
"item_689","P14_ME_ACC","word","pronouns","produces","με (αγαπά)","me (accusative)",,
"item_690","P15_ME_GEN","word","pronouns","produces","μου (λέει)","me (genitive)",,
"item_691","P16_YOU_AC","word","pronouns","produces","σε (αγαπώ)","you (accusative)",,
"item_692","P17_YOU_GE","word","pronouns","produces","σου (μιλώ)","you (genitive)",,
"item_693","P18_HER_AC","word","pronouns","produces","την (αγαπώ)","her (accusative)",,
"item_694","P19_IT_ACC","word","pronouns","produces","το (αγαπώ)","it (accusative)",,
"item_695","P20_HIM_AC","word","pronouns","produces","τον (αγαπώ)","him (accusative)",,
"item_696","P21_HIM_IT","word","pronouns","produces","του (μιλώ)","him/it (genitive)",,
"item_697","P22_THAT_C_CG","word","pronouns","produces","τζείνη","that CG (female singular)",,
"item_698","P23_THAT_C_CG","word","pronouns","produces","τζείνο","that CG (neutral singular)",,
"item_699","P24_THAT_C_CG","word","pronouns","produces","τζείνος","that CG (male singular)",,
"item_700","P25_THIS_C_CG","word","pronouns","produces","τούτη","this CG (female singular)",,
"item_701","P26_THIS_C_CG","word","pronouns","produces","τούτο","this CG (neutral singular)",,
"item_702","P27_THIS_C_CG","word","pronouns","produces","τούτος","this CG (male singular)",,
"item_703","P1_OVER_HE","word","locations","produces","απ'εκεί","over here",,
"item_704","P2_OVER_TH","word","locations","produces","απο'δώ","over there",,
"item_705","P3_FOR","word","locations","produces","για","for",,
"item_706","P4_AROUND","word","locations","produces","γύρω","around",,
"item_707","P5_AROUND_","word","locations","produces","γύρω από/που","around (of)",,
"item_708","P6_HERE_CG_CG","word","locations","produces","δαμέ","here CG",,
"item_709","P7_NEXT","word","locations","produces","δίπλα","next",,
"item_710","P8_NEXT_TO","word","locations","produces","δίπλα από/που","next to",,
"item_711","P9_HERE","word","locations","produces","εδώ","here",,
"item_712","P10_THERE","word","locations","produces","εκεί","there",,
"item_713","P11_OUTSID","word","locations","produces","έξω","outside",,
"item_714","P12_OUT_OF","word","locations","produces","έξω από/που","out of",,
"item_715","P13_UNDER","word","locations","produces","κάτω","under",,
"item_716","P14_UNDER_","word","locations","produces","κάτω από/που","under (of)",,
"item_717","P15_TOGETH","word","locations","produces","μαζί","together",,
"item_718","P16_TOGETH","word","locations","produces","μαζί με","together with",,
"item_719","P17_FAR","word","locations","produces","μακρυά","far",,
"item_720","P18_FAR_FR","word","locations","produces","μακρυά από/που","far from",,
"item_721","P19_WITH","word","locations","produces","με","with",,
"item_722","P20_INSIDE","word","locations","produces","μέσα","inside",,
"item_723","P21_INSIDE","word","locations","produces","μέσα σε","inside of",,
"item_724","P22_ABOVE","word","locations","produces","πάνω","above",,
"item_725","P23_ABOVE_","word","locations","produces","πάνω από","above (of)",,
"item_726","P24_ON_TOP","word","locations","produces","πάνω σε","on top of",,
"item_727","P25_BEHIND","word","locations","produces","πίσω","behind",,
"item_728","P26_BEHIND","word","locations","produces","πίσω από/που","behind (of)",,
"item_729","P27_OVER_H_CG","word","locations","produces","ποδά","over here CG",,
"item_730","P28_OVER_T_CG","word","locations","produces","ποτζεί","over there CG",,
"item_731","P29_IN_AT","word","locations","produces","σε","in/at",,
"item_732","P30_THERE__CG","word","locations","produces","τζιαμέ","there CG",,
"item_733","CS1_WHITE","word","descriptive_words","produces","άσπρο","white",,
"item_734","CS2_LIGHT_","word","descriptive_words","produces","γαλάζιο","light blue",,
"item_735","CS3_BROWN","word","descriptive_words","produces","καφέ","brown",,
"item_736","CS4_YELLOW","word","descriptive_words","produces","κίτρινο","yellow",,
"item_737","CS5_RED","word","descriptive_words","produces","κόκκινο","red",,
"item_738","CS6_CIRCLE","word","descriptive_words","produces","κύκλος","circle",,
"item_739","CS7_BLACK","word","descriptive_words","produces","μαύρο","black",,
"item_740","CS8_BLUE","word","descriptive_words","produces","μπλε","blue",,
"item_741","CS9_PURPLE","word","descriptive_words","produces","μωβ","purple",,
"item_742","CS10_ORANG","word","descriptive_words","produces","πορτοκαλί","orange",,
"item_743","CS11_GREEN","word","descriptive_words","produces","πράσινο","green",,
"item_744","CS12_PINK","word","descriptive_words","produces","ροζ","pink",,
"item_745","CS13_SQUAR","word","descriptive_words","produces","τετράγωνο","square",,
"item_746","CS14_TRIAN","word","descriptive_words","produces","τρίγωνο","triangle",,
