itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_90,e49friba,word,food_drink,produces,Bajia,NA,Fried Potatoes,french fries
item_91,e19iceba,word,food_drink,produces,Barafu,NA,Ice,ice
item_92,e68ricbi,word,food_drink,produces,Biriani,NA,Rice made in such away that it has atleast two different colours,rice
item_93,e3bisbis,word,food_drink,produces,Bisikuti,NA,Biscuit,cookie
item_94,e35teach,word,food_drink,produces,Chai,NA,Tea,tea
item_95,e17fooch,word,food_drink,produces,Chakurya,NA,Food,food
item_96,e10chach,word,food_drink,produces,Chapati,NA,Chapati,bread
item_97,e45choch,word,food_drink,produces,Chocolate,NA,Chocolate,chocolate
item_98,e24orach,word,food_drink,produces,Chungwa,NA,Orange,orange (food)
item_99,e56iceic,word,food_drink,produces,Ice cream,NA,Ice cream,ice cream
item_100,e1banizu,word,food_drink,produces,Izu,NA,Banana,banana
item_101,e57jamja,word,food_drink,produces,Jam,NA,Jam,jam
item_102,e46cofka,word,food_drink,produces,Kahawa,NA,Coffee,coffee
item_103,e6bunkai,word,food_drink,produces,Kaimati,NA,bun1,bun
item_104,e8carkar,word,food_drink,produces,Karoti,NA,Carrot,carrot
item_105,e7cakkek,word,food_drink,produces,Keki,NA,Cake,cake
item_106,e58kinki,word,food_drink,produces,Kiboma,NA,Kingfish,NA
item_107,e58kinko,word,food_drink,produces,Kiboma,NA,Kingfish,NA
item_108,e48driki,word,food_drink,produces,Kinywadzi/Nyunya,NA,DrinkN,drink (beverage)
item_109,e66potki,word,food_drink,produces,Kirazi,NA,Potato,potato
item_109,e66potki,word,food_drink,produces,Kirazi,NA,NA,potato
item_110,e43bunki,word,food_drink,produces,Kitumbua,NA,Bun2,NA
item_111,e74sweko,word,food_drink,produces,Koo,NA,Sweet,sweets
item_112,e11chiku,word,food_drink,produces,Kuku,NA,Chicken,chicken (food)
item_113,e30sarku,word,food_drink,produces,Kumbu,NA,Sardine,fish (food)
item_114,e47cowku,word,food_drink,produces,Kunde,NA,Cow peas,peas
item_115,e50fruku,word,food_drink,produces,Kungu,NA,Fruit,fruit
item_116,e75unrma,word,food_drink,produces,Madafu,NA,Unripe coconuts,coconut
item_117,e39watma,word,food_drink,produces,Madzi,NA,WaterF,water (beverage)
item_118,e25orama,word,food_drink,produces,Madzi ga machungwa/Juisi,NA,Orange juice,orange juice
item_119,e21manma,word,food_drink,produces,Maembe,NA,Mango,mango
item_120,e14dumma,word,food_drink,produces,Mahamuri,NA,Dumpling,dumpling
item_121,e2beamah,word,food_drink,produces,Maharagwe,NA,Beans,beans
item_122,e65popma,word,food_drink,produces,Makalange,NA,Popcorn,popcorn
item_123,e51fruma,word,food_drink,produces,Matomoko,NA,Fruit,fruit
item_124,e59maima,word,food_drink,produces,Matsere,NA,Maize,corn
item_125,e23milma,word,food_drink,produces,Maziya,NA,Milk,milk
item_126,e72souma,word,food_drink,produces,Maziya maivu/Maziya lala,NA,Sour milk,NA
item_127,e53gremb,word,food_drink,produces,Mbalazi,NA,Green peas,peas
item_128,e9casmug,word,food_drink,produces,Mugazija,NA,Cassava,cassava
item_129,e28ricmu,word,food_drink,produces,Muhunga/Muchele,NA,Rice,rice
item_130,e4bremuk,word,food_drink,produces,Mukahe,NA,Bread,bread
item_131,e29salmu,word,food_drink,produces,Munyu,NA,Salt,salt
item_132,e26pormu,word,food_drink,produces,Muswa,NA,Porridge,porridge
item_133,e71soumu,word,food_drink,produces,Mutsuzi,NA,Soup,soup
item_134,e13cocna,word,food_drink,produces,Nazi,NA,Coconut,coconut
item_135,e22meany,word,food_drink,produces,Nyama,NA,Meat,meat
item_136,e38tomny,word,food_drink,produces,Nyanya/Tindi,NA,Tomatoes,tomato
item_137,e18gronz,word,food_drink,produces,Nzugu/Jugu,NA,Groundnuts,nut
item_138,e62pawpa,word,food_drink,produces,Paipai/Papayu,NA,Pawpaw,papaya
item_139,e32sompa,word,food_drink,produces,Pamu/Tamu,NA,Something sweet,sweets
item_140,e70shapa,word,food_drink,produces,Papa,NA,Shark,shark
item_141,e34swepe,word,food_drink,produces,Peremende,NA,Sweets,candy
item_142,e5bubper,word,food_drink,produces,Peremende Ubani/Big G/Ball gum,NA,Bubblegum,gum
item_143,e64pilpi,word,food_drink,produces,Pilau,NA,Pilau,pilaf
item_144,e63peppi,word,food_drink,produces,Pili pili,NA,Pepper,pepper
item_145,e54grepo,word,food_drink,produces,Podzo,NA,Green peas,peas
item_146,e16fissa,word,food_drink,produces,Samaki,NA,FishF,fish (food)
item_147,e69samsa,word,food_drink,produces,Sambusa,NA,Samosa,samosa
item_148,e44butsi,word,food_drink,produces,Siagi,NA,Butter,butter
item_149,e52ginsi,word,food_drink,produces,Siki,NA,Ginger,ginger
item_150,e31sodso,word,food_drink,produces,Soda,NA,Soda,soda
item_151,e20kalsu,word,food_drink,produces,Sukuma,NA,Kale,kale
item_152,e73spasu,word,food_drink,produces,Supageti,NA,Spaghetti,spaghetti
item_153,e33sousu,word,food_drink,produces,Supu,NA,Soup,soup
item_154,e61nooth,word,food_drink,produces,Thambi,NA,Noodles,pasta
item_155,e76watti,word,food_drink,produces,Tikiti,NA,Watermelon,watermelon
item_156,e37toato,word,food_drink,produces,Tosi,NA,Toast,toast
item_157,e40alcuc,word,food_drink,produces,Uchi,NA,Alcohol,alcohol
item_158,e55honuk,word,food_drink,produces,Uki/Asali/Nyuki,NA,Honey,honey
item_159,e60maiun,word,food_drink,produces,Unga,NA,Maize Flour,NA
item_160,e27potvi,word,food_drink,produces,Virazi,NA,Potatoes,potato
item_161,e12chivi,word,food_drink,produces,Virazi zha kukalanga/Chips,NA,Chips,chips
item_162,e67potvi,word,food_drink,produces,Virazi zha rojo,NA,potatoes in soup,NA
item_163,e36thiwa,word,food_drink,produces,Wari,NA,Thick porridge,porridge
item_164,e15eggya,word,food_drink,produces,Yai/ Iji,NA,Egg,egg
item_165,f16banba,word,clothing,produces,Bangili,NA,Bangles,bracelet
item_166,f18bibbi,word,clothing,produces,Bib,NA,Bib,bib
item_167,f29mosbu,word,clothing,produces,Buibui,NA,Moslem overdress,shawl
item_168,f4hatche,word,clothing,produces,Chepeo,NA,Hat/cap,hat
item_169,f37tsful,word,clothing,produces,Fulana,NA,T-Shirt,t-shirt
item_170,f6niphom,word,clothing,produces,Hombo/Kopo ra mwana/Nyonyo,NA,Nipple,NA
item_171,f27jacja,word,clothing,produces,Jaketi,NA,Jacket,jacket
item_172,f28jeaji,word,clothing,produces,Jinzi,NA,Jeans,jeans
item_173,f31petka,word,clothing,produces,Kamisi,NA,Petticoat,underpants
item_174,f20cloka,word,clothing,produces,Kanga,NA,Cloth1,NA
item_175,f19butki,word,clothing,produces,Kifungo/Kipingo,NA,Button,button
item_176,f21cloki,word,clothing,produces,Kikoi,NA,Cloth2,scarf
item_177,f10shoki,word,clothing,produces,Kipande/Suruale fuhi,NA,Shorts,shorts
item_178,f9shokir,word,clothing,produces,Kirahu,NA,Shoe,shoe
item_179,f32petki,word,clothing,produces,Kirinda,NA,Petticoat,underpants
item_180,f26heaki,word,clothing,produces,Kitambaa cha kitswa/Hijab,NA,Headscarf,scarf
item_181,f33pieki,word,clothing,produces,Kithambaa,NA,Piece of cloth,NA
item_182,f25hatko,word,clothing,produces,Kofia/,NA,Hat/cap,hat
item_183,f22coako,word,clothing,produces,Koti,NA,Coat,coat
item_184,f3colles,word,clothing,produces,Leso,NA,Colured cloth worn by women and has wordings,NA
item_185,f1boomab,word,clothing,produces,Mabuti,NA,Boots,boots
item_186,f30necmu,word,clothing,produces,Mukufu/Ushanga,NA,Necklace,necklace
item_187,f14undnd,word,clothing,produces,Ndaweya,NA,Underpants,underpants
item_188,f5napnep,word,clothing,produces,Nepi,NA,Nappy,diaper
item_189,f2clongu,word,clothing,produces,Nguo,NA,Clothes,clothes
item_190,f23dreri,word,clothing,produces,Rinda/ Joho,NA,Dress,dress (object)
item_191,f7sansap,word,clothing,produces,Sapata,NA,Sandals,sandal
item_192,f8shisha,word,clothing,produces,Shati,NA,Shirt,shirt
item_193,f34shesh,word,clothing,produces,Shuka/Shiti,NA,Sheet,sheet
item_194,f35skisi,word,clothing,produces,Sikati,NA,Skirt,skirt
item_195,f11socso,word,clothing,produces,Sokisi,NA,Socks,sock
item_196,f13trosu,word,clothing,produces,Suruale/Suruale nyire,NA,Trousers,pants
item_197,f36suisu,word,clothing,produces,Suti/Beli,NA,Suit,suit
item_198,f12swesw,word,clothing,produces,Sweta,NA,Sweater,sweater
item_199,f17beluk,word,clothing,produces,Ukanda,NA,Belt,belt
item_200,f24earvi,word,clothing,produces,Vipuli,NA,Earrings,earring
item_201,f15zipzi,word,clothing,produces,Zipu,NA,Zip,zipper
item_202,g5fincha,word,body_parts,produces,Chala,NA,Finger,finger
item_203,g14teedz,word,body_parts,produces,Dzino,NA,Tooth,tooth
item_204,g3eyedzi,word,body_parts,produces,Dzitso,NA,Eye,eye
item_205,g22palga,word,body_parts,produces,Ganza,NA,Palm,palm
item_206,g20knego,word,body_parts,produces,Goti/ Vindi,NA,Knee,knee
item_207,g10legki,word,body_parts,produces,Kigulu,NA,Leg,leg
item_208,g18chiki,word,body_parts,produces,Kirevu,NA,Chin,chin
item_209,g15umbki,word,body_parts,produces,Kitovu,NA,Umbilical cord,belly button
item_210,g9heakit,word,body_parts,produces,Kitswa,NA,Head,head
item_211,g23shoki,word,body_parts,produces,Kituro,NA,Shoulder,shoulder
item_212,g6finkom,word,body_parts,produces,Kombe,NA,Fingernail,nail (body part)
item_213,g24tonlu,word,body_parts,produces,Luthimi,NA,Tongue,tongue
item_214,g1butmah,word,body_parts,produces,Mahako*,NA,Buttocks,butt
item_215,g16bacmo,word,body_parts,produces,Mongo,NA,Back,back (body part)
item_216,g8hanmuk,word,body_parts,produces,Mukono,NA,Hand,hand
item_217,g11moumu,word,body_parts,produces,Mulomo,NA,Mouth,mouth
item_218,g13stond,word,body_parts,produces,Ndani/ Tumbo,NA,Stomach,tummy
item_219,g19feeny,word,body_parts,produces,Nyayo,NA,Feet,foot
item_220,g7hainye,word,body_parts,produces,Nyere,NA,Hair,hair
item_221,g21nospu,word,body_parts,produces,Pula,NA,Nose,nose
item_222,g12grise,word,body_parts,produces,Sehemu za siri/ Mududu,NA,Private parts,penis
item_223,g2earsik,word,body_parts,produces,Sikiro,NA,Ear,ear
item_224,g17chets,word,body_parts,produces,Tsavu,NA,Cheek,cheek
item_225,g4facuso,word,body_parts,produces,Uso,NA,Face,face
item_226,h1bagbag,word,household,produces,Bagi/ Pochi/ Mukoba,NA,Bag,bag
item_227,h5bowbak,word,household,produces,Bakuli,NA,Bowl,bowl
item_228,h46letba,word,household,produces,Baruwa,NA,Letter,letter
item_229,h36blabu,word,household,produces,Burangeti,NA,Blanket,blanket
item_230,h37brubu,word,household,produces,Burashi,NA,Brush,brush (object)
item_231,h19medda,word,household,produces,Dawa,NA,Medicine,medicine
item_232,h2basdis,word,household,produces,Dishi/ Beseni,NA,Basin,sink
item_233,h30stifi,word,household,produces,Fimbo,NA,StickH,stick (object)
item_234,h15keyfu,word,household,produces,Funguo,NA,Keys,key
item_235,h12glagi,word,household,produces,Gilasi,NA,Glass,glass
item_236,h18matgo,word,household,produces,Godoro,NA,Mattress,bed
item_237,h14jugja,word,household,produces,Jagi,NA,Jug,NA
item_238,h39carka,word,household,produces,Kapeti,NA,Carpet,carpet
item_239,h22papka,word,household,produces,Karatasi,NA,Paper,paper
item_240,h54tolka,word,household,produces,Karatasi ya kudzihangusa,NA,Toilet paper,toilet paper
item_241,h41copki,word,household,produces,Kifudu,NA,copra (coconut cover),NA
item_242,h49opeki,word,household,produces,Kifuguriro cha soda,NA,Opener,bottle opener
item_243,h29spoki,word,household,produces,Kijiko,NA,Spoon,spoon
item_244,h3baskik,word,household,produces,Kikahana,NA,Basket,basket
item_245,h11cupki,word,household,produces,Kikombe,NA,Cup,cup
item_246,h16kniki,word,household,produces,Kishu,NA,Knife,knife
item_247,h9comkit,word,household,produces,Kitsana/ Shanua,NA,Comb,comb (object)
item_248,h48mugko,word,household,produces,Kopo,NA,Mug,mug
item_249,h7brolus,word,household,produces,Lushero,NA,Broom,broom
item_250,h52scima,word,household,produces,Makasi,NA,Scissors,scissors
item_251,h40cocma,word,household,produces,Makuti,NA,coconut leaves,roof
item_252,h35atmbu,word,household,produces,Mbuzi,NA,A tool used to grate coconut,NA
item_253,h13glami,word,household,produces,Miwani,NA,Glasses,glasses
item_254,h53tinmu,word,household,produces,Mukebe,NA,Tin,NA
item_255,h47matmu,word,household,produces,Mukeka,NA,Mat,NA
item_256,h31toomu,word,household,produces,Muswaki,NA,Toothbrush,toothbrush
item_257,h50pilmu,word,household,produces,Muto,NA,Pillow,pillow
item_258,h10coomw,word,household,produces,Mwiko,NA,Cooking stick,NA
item_259,h8bucndo,word,household,produces,Ndoo,NA,Bucket1,NA
item_260,h43hamny,word,household,produces,Nyundo,NA,Hammer,hammer
item_261,h27shipe,word,household,produces,Peni/ Shilingi,NA,Shilling/Penny,NA
item_262,h21monpe,word,household,produces,Pesa,NA,Money,money
item_263,h24picpi,word,household,produces,Picha,NA,Picture,picture
item_264,h38campi,word,household,produces,Picha/Kamera,NA,Camera,camera
item_265,h26radre,word,household,produces,Redio,NA,Radio,radio
item_266,h51remre,word,household,produces,Remote,NA,Remote control,remote control
item_267,h34watsa,word,household,produces,Saa,NA,Watch/Clock,NA
item_268,h28soasa,word,household,produces,Sabuni,NA,Soap,soap
item_269,h25plasa,word,household,produces,Sahani,NA,Plate,plate
item_270,h6boxsan,word,household,produces,Sanduku,NA,Box,box
item_271,h23phosi,word,household,produces,Simu,NA,Phone,NA
item_272,h20metsi,word,household,produces,Sinia,NA,Metal tray,NA
item_273,h17ligta,word,household,produces,Taa,NA,Light,light (object)
item_274,h44lamta,word,household,produces,Taa ya karabai,NA,Lamp,lamp
item_275,h45lamta,word,household,produces,Taa ya mukopo,NA,Lamp,lamp
item_276,h32towta,word,household,produces,Tauli,NA,Towel,towel
item_277,h4botthu,word,household,produces,Thupa,NA,Bottle,bottle
item_278,h33wasuc,word,household,produces,Uchafu/Taka taka,NA,Dirt/Waste,NA
item_279,h55waluk,word,household,produces,Ukuta,NA,Wall,wall
item_280,h42forum,word,household,produces,Uma,NA,Fork,fork
item_281,i12batba,word,furniture_rooms,produces,Bafu/ Uwani,NA,Bathroom,bathroom
item_282,i11verba,word,furniture_rooms,produces,Baraza,NA,Veranda,NA
item_283,i18strbo,word,furniture_rooms,produces,Bomani,NA,Structure with walls but no roof,NA
item_284,i20toich,word,furniture_rooms,produces,Chooni,NA,Toilet,NA
item_285,i7roochu,word,furniture_rooms,produces,Chumba,NA,Room,room
item_286,i21windi,word,furniture_rooms,produces,Dirisha,NA,Window,window
item_287,i16frifu,word,furniture_rooms,produces,Furiji,NA,Fridge,refrigerator
item_288,i17loggo,word,furniture_rooms,produces,Gogo/ Kumbi,NA,Log,NA
item_289,i13cooji,word,furniture_rooms,produces,Jiko,NA,Cooker,stove
item_290,i5kitjik,word,furniture_rooms,produces,Jikoni,NA,Kitchen,kitchen
item_291,i3cupkab,word,furniture_rooms,produces,Kabati,NA,Cupboard,cupboard
item_292,i2chakih,word,furniture_rooms,produces,Kihi/ Kibao,NA,Chair,chair
item_293,i1bedkit,word,furniture_rooms,produces,Kitanda,NA,Bed,bed
item_294,i14couko,word,furniture_rooms,produces,Kochi,NA,Couch,couch
item_295,i10tabme,word,furniture_rooms,produces,Meza,NA,Table,table
item_296,i4doomur,word,furniture_rooms,produces,Muryango,NA,Door,door
item_297,i6potpot,word,furniture_rooms,produces,Poti,NA,Potty,potty
item_298,i15flosa,word,furniture_rooms,produces,Sakafu/Simiti,NA,Floor,floor
item_299,i8sofsof,word,furniture_rooms,produces,Sofa,NA,Sofa set,couch
item_300,i9stostu,word,furniture_rooms,produces,Stuli,NA,Stool,stool
item_301,i19teltv,word,furniture_rooms,produces,TV/ Televisheni,NA,Television,TV
item_302,j9roabar,word,outside,produces,Barabara,NA,Road,road
item_303,j16sundz,word,outside,produces,Dzuwa,NA,Sun,sun
item_304,j15stoiw,word,outside,produces,Iwe,NA,Stone,stone
item_305,j4hoejem,word,outside,produces,Jembe,NA,Hoe,hoe (object)
item_306,j14stiko,word,outside,produces,Kigongo,NA,StickO,stick (object)
item_307,j26winlu,word,outside,produces,Lupeho,NA,Wind,wind
item_308,j2floluw,word,outside,produces,Luwa,NA,Flower,flower
item_309,j18watma,word,outside,produces,Madzi,NA,WaterO,water (not beverage)
item_310,j19cloma,word,outside,produces,Maingu,NA,Cloud,cloud
item_311,j10sanmt,word,outside,produces,Mtsanga,NA,Sand,sand
item_312,j7pipmuf,word,outside,produces,Mufereji/Paipu,NA,Pipe,pipe
item_313,j17tremu,word,outside,produces,Muhi,NA,Tree,tree
item_314,j22skymu,word,outside,produces,Mulunguni,NA,Sky,sky
item_315,j20hosmu,word,outside,produces,Mupira wa madzi,NA,Hose pipe,hose
item_316,j24swimu,word,outside,produces,Muteza,NA,Swing,swing (object)
item_317,j8raimvu,word,outside,produces,Mvula,NA,Rain,rain
item_318,j6moomwe,word,outside,produces,Mwezi,NA,Moon,moon
item_319,j13spamw,word,outside,produces,Mwiko,NA,Spade,spade
item_320,j1bucndo,word,outside,produces,Ndoo,NA,Bucket2,bucket
item_321,j21ladng,word,outside,produces,Ngazi,NA,Ladder,ladder
item_322,j25wayng,word,outside,produces,Ngira,NA,Way,NA
item_323,j3granya,word,outside,produces,Nyasi,NA,Grass,grass
item_324,j23stany,word,outside,produces,Nyenyezi,NA,Stars,star
item_325,j11slapa,word,outside,produces,Panga,NA,Slasher,machete
item_326,j5holshi,word,outside,produces,Shimo,NA,Hole,hole
item_327,j12smavi,word,outside,produces,Vizhuma,NA,Small pieces of metal,NA
item_328,k11beaba,word,places,produces,Bahari/Pwani,NA,Beach/Ocean,beach
item_329,k21verba,word,places,produces,Barazani,NA,Veranda,balcony
item_330,k9shoduk,word,places,produces,Duka,NA,Shop,store
item_331,k19parha,word,places,produces,Hathi/ Pati/Harusi,NA,Party,party
item_332,k5moskan,word,places,produces,Kanisa/ Mushikiti*,NA,Mosque/church,church
item_333,k22worka,word,places,produces,Kazini/ Shughulini,NA,Workplace,work (place)
item_334,k20petki,word,places,produces,Kituo cha mafuha/Petroli,NA,Petrol station,gas station
item_335,k17islma,word,places,produces,Madirasa/Chuwoni,NA,Islamic school for children,school
item_336,k3hommud,word,places,produces,Mudzini/ Nyumbani,NA,Home,home
item_337,k1farmun,word,places,produces,Mundani,NA,Farm,farm
item_338,k16houny,word,places,produces,Nyumba,NA,House,house
item_339,k8schsik,word,places,produces,Sikuli,NA,School,school
item_340,k13cinsi,word,places,produces,Sinema,NA,Cinema,movie
item_341,k15hossi,word,places,produces,Sipitali,NA,Hospital,hospital
item_342,k18marso,word,places,produces,Sokoni,NA,Market,market
item_343,k12busts,word,places,produces,Tsakani/ Vuwe,NA,Bush,country
item_344,k14comuw,word,places,produces,Uwanjani,NA,Compound,market
item_345,l11matah,word,people,produces,Ahu/ Jomba/ Uncle,NA,Maternal uncle,uncle
item_346,l7fatbab,word,people,produces,Baba,NA,Father,daddy
item_347,l30youba,word,people,produces,Bamuhoho,NA,Younger paternal uncle,uncle
item_348,l24oldba,word,people,produces,Bamuzhere,NA,Older paternal uncle,uncle
item_349,l4docdak,word,people,produces,Dakitari,NA,Doctor,doctor
item_350,l5dogdzi,word,people,produces,Dzina ra kuro/ paka,NA,Dog or cat's name,pet's name
item_351,l1cardzi,word,people,produces,Dzina ra muzhazi/murezi,NA,Caregiver's name,babysitter's name
item_352,l3chidzi,word,people,produces,Dzina ra ye mwana mwenye,NA,Child's own name,child's own name
item_353,l6expfun,word,people,produces,Fundi,NA,Expert,NA
item_354,l9grahaw,word,people,produces,Hawe/ Nyanya,NA,Grandmother,grandma
item_355,l12motma,word,people,produces,Mama,NA,Mother,mommy
item_356,l29youma,word,people,produces,Mamuhoho,NA,Younger maternal aunt,aunt
item_357,l23oldma,word,people,produces,Mamuzhere,NA,Older maternal aunt,aunt
item_358,l27wifmu,word,people,produces,Muche,NA,Wife,wife
item_359,l2chimuh,word,people,produces,Muhoho/ Dede,NA,Child,child
item_360,l28winmu,word,people,produces,Mujema,NA,Wine tapper,NA
item_361,l21maimu,word,people,produces,Mukazi,NA,Maid,maid
item_362,l17farmu,word,people,produces,Mukurima,NA,Farmer,farmer
item_363,l20hermu,word,people,produces,Murisa,NA,Herdsman,herder
item_364,l18frimu,word,people,produces,Musena,NA,Friend,friend
item_365,l19girmu,word,people,produces,Musichana,NA,"Girl, young woman",NA
item_366,l13permu,word,people,produces,Mutu,NA,Person,person
item_367,l16boymu,word,people,produces,Muvulana/ muthana,NA,Boy,boy
item_368,l26teamw,word,people,produces,Mwalimu,NA,Teacher,teacher
item_369,l10infmw,word,people,produces,Mwana mutsanga,NA,Infant,baby
item_370,l22nurna,word,people,produces,Nasi,NA,Nurse,nurse
item_371,l14sisnd,word,people,produces,Ndugu,NA,Sibling,sibling
item_372,l25polpo,word,people,produces,Polisi,NA,Policeman,police
