field,column,group,type
study_id,sno,child,study_id
sex,sex,child,sex
date_of_test,dtest,admin,date_of_test
data_age,data_age,admin,data_age
item_1,a14sheba,item,word
item_2,a1birchr,item,word
item_3,a16dovgi,item,word
item_4,a17ducha,item,word
item_5,a9donhih,item,word
item_6,a8doghuu,item,word
item_7,a11monki,item,word
item_8,a5cockok,item,word
item_9,a4chikru,item,word
item_10,a7crokun,item,word
item_11,a12ouclu,item,word
item_12,a10goame,item,word
item_13,a3catmia,item,word
item_14,a6cowmoo,item,word
item_15,a18motpi,item,word
item_16,a13phosi,item,word
item_17,a15sweta,item,word
item_18,a2carvru,item,word
item_19,b8ducbat,item,word
item_20,b37turba,item,word
item_21,b21butbo,item,word
item_22,b10froch,item,word
item_23,b27horfa,item,word
item_24,b31milgo,item,word
item_25,b22cocjo,item,word
item_26,b36spiju,item,word
item_27,b30lizka,item,word
item_28,b26harka,item,word
item_29,b16torko,item,word
item_30,b12henko,item,word
item_31,b4chikuk,item,word
item_32,b19bedku,item,word
item_33,b6crokun,item,word
item_34,b7dogkur,item,word
item_35,b32mosmb,item,word
item_36,b11goamb,item,word
item_37,b13insmu,item,word
item_38,b1animun,item,word
item_39,b17antmu,item,word
item_40,b33pupmw,item,word
item_41,b18batnd,item,word
item_42,b5cowngo,item,word
item_43,b34sheng,item,word
item_44,b35snany,item,word
item_45,b20beeny,item,word
item_46,b28hounz,item,word
item_47,b25elenz,item,word
item_48,b24donnz,item,word
item_49,b3catpak,item,word
item_50,b23cocpa,item,word
item_51,b15ratpa,item,word
item_52,b38zebpu,item,word
item_53,b9fissam,item,word
item_54,b29liosi,item,word
item_55,b2birtso,item,word
item_56,b14montu,item,word
item_57,c7busbas,item,word
item_58,c2bicbas,item,word
item_59,c13smada,item,word
item_60,c3cargar,item,word
item_61,c6tragar,item,word
item_62,c9helhel,item,word
item_63,c5trajon,item,word
item_64,c10lorlo,item,word
item_65,c11minma,item,word
item_66,c12shime,item,word
item_67,c8hanmuk,item,word
item_68,c1aernde,item,word
item_69,c4motpik,item,word
item_70,d15gunbu,item,word
item_71,d4chacho,item,word
item_72,d5doldol,item,word
item_73,d14gluga,item,word
item_74,d9penkal,item,word
item_75,d2balkib,item,word
item_76,d3bookit,item,word
item_77,d17roplu,item,word
item_78,d7gammuc,item,word
item_79,d1balmup,item,word
item_80,d18stong,item,word
item_81,d13colpe,item,word
item_82,d16penpe,item,word
item_83,d6foapov,item,word
item_84,d8mudulo,item,word
item_85,d11boavi,item,word
item_86,d12cocvi,item,word
item_87,d10preza,item,word
item_88,e41appap,item,word
item_89,e42avoav,item,word
item_90,e49friba,item,word
item_91,e19iceba,item,word
item_92,e68ricbi,item,word
item_93,e3bisbis,item,word
item_94,e35teach,item,word
item_95,e17fooch,item,word
item_96,e10chach,item,word
item_97,e45choch,item,word
item_98,e24orach,item,word
item_99,e56iceic,item,word
item_100,e1banizu,item,word
item_101,e57jamja,item,word
item_102,e46cofka,item,word
item_103,e6bunkai,item,word
item_104,e8carkar,item,word
item_105,e7cakkek,item,word
item_106,e58kinki,item,word
item_107,e58kinko,item,word
item_108,e48driki,item,word
item_109,e66potki,item,word
item_110,e43bunki,item,word
item_111,e74sweko,item,word
item_112,e11chiku,item,word
item_113,e30sarku,item,word
item_114,e47cowku,item,word
item_115,e50fruku,item,word
item_116,e75unrma,item,word
item_117,e39watma,item,word
item_118,e25orama,item,word
item_119,e21manma,item,word
item_120,e14dumma,item,word
item_121,e2beamah,item,word
item_122,e65popma,item,word
item_123,e51fruma,item,word
item_124,e59maima,item,word
item_125,e23milma,item,word
item_126,e72souma,item,word
item_127,e53gremb,item,word
item_128,e9casmug,item,word
item_129,e28ricmu,item,word
item_130,e4bremuk,item,word
item_131,e29salmu,item,word
item_132,e26pormu,item,word
item_133,e71soumu,item,word
item_134,e13cocna,item,word
item_135,e22meany,item,word
item_136,e38tomny,item,word
item_137,e18gronz,item,word
item_138,e62pawpa,item,word
item_139,e32sompa,item,word
item_140,e70shapa,item,word
item_141,e34swepe,item,word
item_142,e5bubper,item,word
item_143,e64pilpi,item,word
item_144,e63peppi,item,word
item_145,e54grepo,item,word
item_146,e16fissa,item,word
item_147,e69samsa,item,word
item_148,e44butsi,item,word
item_149,e52ginsi,item,word
item_150,e31sodso,item,word
item_151,e20kalsu,item,word
item_152,e73spasu,item,word
item_153,e33sousu,item,word
item_154,e61nooth,item,word
item_155,e76watti,item,word
item_156,e37toato,item,word
item_157,e40alcuc,item,word
item_158,e55honuk,item,word
item_159,e60maiun,item,word
item_160,e27potvi,item,word
item_161,e12chivi,item,word
item_162,e67potvi,item,word
item_163,e36thiwa,item,word
item_164,e15eggya,item,word
item_165,f16banba,item,word
item_166,f18bibbi,item,word
item_167,f29mosbu,item,word
item_168,f4hatche,item,word
item_169,f37tsful,item,word
item_170,f6niphom,item,word
item_171,f27jacja,item,word
item_172,f28jeaji,item,word
item_173,f31petka,item,word
item_174,f20cloka,item,word
item_175,f19butki,item,word
item_176,f21cloki,item,word
item_177,f10shoki,item,word
item_178,f9shokir,item,word
item_179,f32petki,item,word
item_180,f26heaki,item,word
item_181,f33pieki,item,word
item_182,f25hatko,item,word
item_183,f22coako,item,word
item_184,f3colles,item,word
item_185,f1boomab,item,word
item_186,f30necmu,item,word
item_187,f14undnd,item,word
item_188,f5napnep,item,word
item_189,f2clongu,item,word
item_190,f23dreri,item,word
item_191,f7sansap,item,word
item_192,f8shisha,item,word
item_193,f34shesh,item,word
item_194,f35skisi,item,word
item_195,f11socso,item,word
item_196,f13trosu,item,word
item_197,f36suisu,item,word
item_198,f12swesw,item,word
item_199,f17beluk,item,word
item_200,f24earvi,item,word
item_201,f15zipzi,item,word
item_202,g5fincha,item,word
item_203,g14teedz,item,word
item_204,g3eyedzi,item,word
item_205,g22palga,item,word
item_206,g20knego,item,word
item_207,g10legki,item,word
item_208,g18chiki,item,word
item_209,g15umbki,item,word
item_210,g9heakit,item,word
item_211,g23shoki,item,word
item_212,g6finkom,item,word
item_213,g24tonlu,item,word
item_214,g1butmah,item,word
item_215,g16bacmo,item,word
item_216,g8hanmuk,item,word
item_217,g11moumu,item,word
item_218,g13stond,item,word
item_219,g19feeny,item,word
item_220,g7hainye,item,word
item_221,g21nospu,item,word
item_222,g12grise,item,word
item_223,g2earsik,item,word
item_224,g17chets,item,word
item_225,g4facuso,item,word
item_226,h1bagbag,item,word
item_227,h5bowbak,item,word
item_228,h46letba,item,word
item_229,h36blabu,item,word
item_230,h37brubu,item,word
item_231,h19medda,item,word
item_232,h2basdis,item,word
item_233,h30stifi,item,word
item_234,h15keyfu,item,word
item_235,h12glagi,item,word
item_236,h18matgo,item,word
item_237,h14jugja,item,word
item_238,h39carka,item,word
item_239,h22papka,item,word
item_240,h54tolka,item,word
item_241,h41copki,item,word
item_242,h49opeki,item,word
item_243,h29spoki,item,word
item_244,h3baskik,item,word
item_245,h11cupki,item,word
item_246,h16kniki,item,word
item_247,h9comkit,item,word
item_248,h48mugko,item,word
item_249,h7brolus,item,word
item_250,h52scima,item,word
item_251,h40cocma,item,word
item_252,h35atmbu,item,word
item_253,h13glami,item,word
item_254,h53tinmu,item,word
item_255,h47matmu,item,word
item_256,h31toomu,item,word
item_257,h50pilmu,item,word
item_258,h10coomw,item,word
item_259,h8bucndo,item,word
item_260,h43hamny,item,word
item_261,h27shipe,item,word
item_262,h21monpe,item,word
item_263,h24picpi,item,word
item_264,h38campi,item,word
item_265,h26radre,item,word
item_266,h51remre,item,word
item_267,h34watsa,item,word
item_268,h28soasa,item,word
item_269,h25plasa,item,word
item_270,h6boxsan,item,word
item_271,h23phosi,item,word
item_272,h20metsi,item,word
