field,column,group,type
study_id,childcode,child,study_id
sex,Gender,child,sex
,Bi-Ling,,
,tokens,,
,Agedays,,
data_age,Agemonths,admin,data_age
item_1,1_baa_baa,item,word
item_2,2_choo_choo,item,word
item_3,3_cockadoodledoo,item,word
item_4,4_grr,item,word
item_5,5_meow,item,word
item_6,6_moo,item,word
item_7,7_ouch,item,word
item_8,8_quack,item,word
item_9,9_uh_oh,item,word
item_10,10_vroom,item,word
item_11,11_woof,item,word
item_12,12_yum,item,word
item_13,13_animal,item,word
item_14,14_bear,item,word
item_15,15_bee,item,word
item_16,16_bird,item,word
item_17,17_bunny_rabbit,item,word
item_18,18_butterfly,item,word
item_19,19_cat,item,word
item_20,20_chicken,item,word
item_21,21_cow,item,word
item_22,22_deer,item,word
item_23,23_dog,item,word
item_24,24_donkey,item,word
item_25,25_duck,item,word
item_26,26_elephant,item,word
item_27,27_fish,item,word
item_28,28_frog,item,word
item_29,29_giraffe,item,word
item_30,30_goose,item,word
item_31,31_horse,item,word
item_32,32_kitten,item,word
item_33,33_lamb,item,word
item_34,34_lion,item,word
item_35,35_monkey,item,word
item_36,36_mouse,item,word
item_37,37_owl,item,word
item_38,38_penguin,item,word
item_39,39_pig,item,word
item_40,40_pony,item,word
item_41,41_puppy,item,word
item_42,42_sheep,item,word
item_43,43_spider,item,word
item_44,44_squirrel,item,word
item_45,45_tiger,item,word
item_46,46_turkey,item,word
item_47,47_turtle,item,word
item_48,48_aeroplane_plane,item,word
item_49,49_bicycle_bike,item,word
item_50,50_boat,item,word
item_51,51_lorry_truck,item,word
item_52,52_motor-bike,item,word
item_53,53_bus,item,word
item_54,54_car,item,word
item_55,55_fire_engine,item,word
item_56,56_pushchair_buggy,item,word
item_57,57_train,item,word
item_58,58_ball,item,word
item_59,59_balloon,item,word
item_60,60_block_brick,item,word
item_61,61_book,item,word
item_62,62_bubble,item,word
item_63,63_doll,item,word
item_64,64_pen,item,word
item_65,65_teddy_bear,item,word
item_66,66_toy,item,word
item_67,67_apple,item,word
item_68,68_banana,item,word
item_69,69_biscuit,item,word
item_70,70_bread,item,word
item_71,71_butter,item,word
item_72,72_cake,item,word
item_73,73_carrot,item,word
item_74,74_cereal,item,word
item_75,75_cheese,item,word
item_76,76_chicken,item,word
item_77,77_chips,item,word
item_78,78_coffee,item,word
item_79,79_drink,item,word
item_80,80_egg,item,word
item_81,81_fish,item,word
item_82,82_food,item,word
item_83,83_ice_cream,item,word
item_84,84_jam,item,word
item_85,85_juice,item,word
item_86,86_meat,item,word
item_87,87_milk,item,word
item_88,88_orange,item,word
item_89,89_pasta_spaghetti,item,word
item_90,90_peas,item,word
item_91,91_pizza,item,word
item_92,92_sweets,item,word
item_93,93_tea,item,word
item_94,94_toast,item,word
item_95,95_water,item,word
item_96,96_arm,item,word
item_97,97_belly_button_tummy_button,item,word
item_98,98_cheek,item,word
item_99,99_ear,item,word
item_100,100_eye,item,word
item_101,101_face,item,word
item_102,102_finger,item,word
item_103,103_foot,item,word
item_104,104_tongue,item,word
item_105,105_tooth,item,word
item_106,106_hair,item,word
item_107,107_hand,item,word
item_108,108_head,item,word
item_109,109_knee,item,word
item_110,110_leg,item,word
item_111,111_nail,item,word
item_112,112_nose,item,word
item_113,113_toe,item,word
item_114,114_tummy,item,word
item_115,115_mouth,item,word
item_116,116_bib,item,word
item_117,117_boots,item,word
item_118,118_button,item,word
item_119,119_coat,item,word
item_120,120_dress,item,word
item_121,121_glasses_specs,item,word
item_122,122_hat,item,word
item_123,123_jacket,item,word
item_124,124_jeans,item,word
item_125,125_jumper_sweater,item,word
item_126,126_nappy,item,word
item_127,127_necklace,item,word
item_128,128_pyjamas,item,word
item_129,129_shirt,item,word
item_130,130_shoe,item,word
item_131,131_shorts,item,word
item_132,132_sock,item,word
item_133,133_trousers,item,word
item_134,134_zip,item,word
item_135,135_bath_bathtub,item,word
item_136,136_bathroom,item,word
item_137,137_bed,item,word
item_138,138_bedroom,item,word
item_139,139_chair,item,word
item_140,140_cooker_stove_oven,item,word
item_141,141_cot,item,word
item_142,142_door,item,word
item_143,143_drawer,item,word
item_144,144_garage,item,word
item_145,145_high_chair,item,word
item_146,146_kitchen,item,word
item_147,147_living_room,item,word
item_148,148_play_pen,item,word
item_149,149_potty,item,word
item_150,150_refrigerator_fridge,item,word
item_151,151_rocking_chair,item,word
item_152,152_settee_sofa,item,word
item_153,153_sink,item,word
item_154,154_stairs,item,word
item_155,155_table,item,word
item_156,156_TV_television,item,word
item_157,157_window,item,word
item_158,158_beach,item,word
item_159,159_bucket,item,word
item_160,160_church,item,word
item_161,161_flower,item,word
item_162,162_garden,item,word
item_163,163_house,item,word
item_164,164_moon,item,word
item_165,165_sky,item,word
item_166,166_slide,item,word
item_167,167_snow,item,word
item_168,168_spade,item,word
item_169,169_star,item,word
item_170,170_stone,item,word
item_171,171_sun,item,word
item_172,172_outside,item,word
item_173,173_park,item,word
item_174,174_party,item,word
item_175,175_pool,item,word
item_176,176_rain,item,word
item_177,177_school,item,word
item_178,178_shop,item,word
item_179,179_swing,item,word
item_180,180_tree,item,word
item_181,181_wall,item,word
item_182,182_water,item,word
item_183,183_work,item,word
item_184,184_zoo,item,word
item_185,185_bin,item,word
item_186,186_blanket,item,word
item_187,187_bottle,item,word
item_188,188_bowl,item,word
item_189,189_box,item,word
item_190,190_broom,item,word
item_191,191_brush,item,word
item_192,192_clock,item,word
item_193,193_comb,item,word
item_194,194_cup,item,word
item_195,195_dish,item,word
item_196,196_dummy,item,word
item_197,197_fork,item,word
item_198,198_glass,item,word
item_199,199_hammer,item,word
item_200,200_hoover_vacuum,item,word
item_201,201_jug,item,word
item_202,202_key,item,word
item_203,203_lamp,item,word
item_204,204_light,item,word
