itemID,item,type,choices,category,definition,complexity_category,gloss,uni_lemma
item_38,NA,word,understands; produces,sounds,au (lev),NA,rawr (lion),NA
item_39,NA,word,understands; produces,sounds,bé (ovca),NA,baa (sheep),baa baa
item_40,NA,word,understands; produces,sounds,Brm / tú; tí (auto),NA,toot toot (auto),vroom
item_41,NA,word,understands; produces,sounds,brum (medved'),NA,growl (bear),grrr
item_42,NA,word,understands; produces,sounds,čl'up,NA,plop,NA
item_43,NA,word,understands; produces,sounds,Dzdz (včela),NA,buzz (bee),buzz
item_44,NA,word,understands; produces,sounds,gá (hus),NA,quack (goose),quack quack
item_45,NA,word,understands; produces,sounds,hav (pes),NA,woof (dog),woof woof
item_46,NA,word,understands; produces,sounds,hú (sova),NA,hoot (owl),NA
item_47,NA,word,understands; produces,sounds,Kiki / kikirikí; ií (kohút),NA,cockadoodledoo (cock),cockadoodledoo
item_48,NA,word,understands; produces,sounds,klopkanie jazykom (koník),NA,clip clop (horse),NA
item_49,NA,word,understands; produces,sounds,Mé (koza),NA,(goat sound),NA
item_50,NA,word,understands; produces,sounds,Mňam,NA,yum,yum yum
item_51,NA,word,understands; produces,sounds,mňau (mačka),NA,meow (cat),meow
item_52,NA,word,understands; produces,sounds,mú (krava),NA,moo (cow),moo
item_53,NA,word,understands; produces,sounds,Pip / pipi (sliepka),NA,peep (hen),NA
item_54,NA,word,understands; produces,sounds,sss (had),NA,sss (snake),NA
item_55,NA,word,understands; produces,sounds,šiši / ššš (vlak),NA,choo choo (the train),choo choo
item_56,NA,word,understands; produces,sounds,tik-tak (hodiny),NA,tick-tock,tick tock
item_57,NA,word,understands; produces,sounds,vú (vysávač),NA,(vacuum cleaner sound),NA
item_58,NA,word,understands; produces,sounds,žž / zz (lietadlo),NA,vroom (aircraft),NA
item_59,NA,word,understands; produces,animals,bobrík,NA,beaver,beaver
item_60,NA,word,understands; produces,animals,had,NA,snake,snake
item_61,NA,word,understands; produces,animals,holub,NA,pigeon,pigeon
item_62,NA,word,understands; produces,animals,hus,NA,goose,goose
item_63,NA,word,understands; produces,animals,chrobáčik/mravček,NA,bug,bug
item_64,NA,word,understands; produces,animals,jeleň,NA,deer,deer
item_65,NA,word,understands; produces,animals,kačka,NA,duck,duck
item_66,NA,word,understands; produces,animals,kohút,NA,cock,rooster
item_67,NA,word,understands; produces,animals,koník,NA,grasshopper,pony
item_68,NA,word,understands; produces,animals,korytnačka,NA,turtle,turtle
item_69,NA,word,understands; produces,animals,koza,NA,goat,goat
item_70,NA,word,understands; produces,animals,krava,NA,cow,cow
item_71,NA,word,understands; produces,animals,krokodíl,NA,crocodile,crocodile
item_72,NA,word,understands; produces,animals,krtko,NA,mole,mole
item_73,NA,word,understands; produces,animals,kukučka,NA,cuckoo,NA
item_74,NA,word,understands; produces,animals,kuriatko/sliepka,NA,chicken,chicken (animal)
item_75,NA,word,understands; produces,animals,labuť,NA,swan,swan
item_76,NA,word,understands; produces,animals,lev,NA,lion,lion
item_77,NA,word,understands; produces,animals,lienka,NA,ladybird,ladybug
item_78,NA,word,understands; produces,animals,mačka,NA,cat,cat
item_79,NA,word,understands; produces,animals,medveď/maco,NA,bear,bear
item_80,NA,word,understands; produces,animals,meno domáceho zvieratka,NA,your pet's name,pet's name
item_81,NA,word,understands; produces,animals,motýľ,NA,butterfly,butterfly
item_82,NA,word,understands; produces,animals,mucha,NA,fly,fly (animal)
