itemID,item,type,category,choices,definition,gloss,uni_lemma,complexity_category,
item_1,ah,word,sounds,understands; produces,Ah! (surpresa),"Ah (interjection, surprise)",,,ah
item_2,ai,word,sounds,understands; produces,Ai!,"Ai (interjection, hurting)",,,ai
item_3,au_au,word,sounds,understands; produces,Au Au / Ão Ão (cão),Au_Au (dog barking),,,au_au
item_4,chiu,word,sounds,understands; produces,Chiu!,"Chiu (interjection, asking silence)",,,chiu
item_5,cocoro,word,sounds,understands; produces,Cócórócó (galo / galinha),Cócóró (cock singing),,,cócóró
item_6,cu_cu,word,sounds,understands; produces,Cu-cu,Cu_cu (playing Peekaboo),,,cu_cu
item_7,eh,word,sounds,understands; produces,Eh!,Eh (interjection),,,eh
item_8,ena,word,sounds,understands; produces,Ena!,"Ena (interjection, surprise)",,,ena
item_9,hi_hi,word,sounds,understands; produces,Hi-hi (cavalo),Hi_hi (horse's sound),,,hi_hi
item_10,io_io,word,sounds,understands; produces,I-ó / I-ó (burro),Ió_ió (donkey's sound),,,ió_io
item_11,me_me,word,sounds,understands; produces,Mé mé (ovelha),Mé_mé (sheep's sound),,,mé_mé
item_12,miau,word,sounds,understands; produces,Miau miau (gato),Miau (cat's sound),,,miau
item_13,mu_muuu,word,sounds,understands; produces,Mu-Muuu (vaca),Mu_muuu (cow's sound),,,mu_muuu
item_14,oh,word,sounds,understands; produces,Oh!,Oh (interjection),,,oh
item_15,piu_piu,word,sounds,understands; produces,Piu-piu (pintainho),Piu_piu (baby chicken sound),,,piu_piu
item_16,pumba_pum,word,sounds,understands; produces,Pumba! / Pum!,"Pumba_pum (interjection, used to indicate that something or someone fell)",,,pumba_pum
item_17,qua_qua,word,sounds,understands; produces,Quá-Quá (pato),Quá_quá (duck's sound),,,quá_quá
item_18,vrum_vrum,word,sounds,understands; produces,Vrum-vrum (carro),Vrum_vrum (car's sound),,,vrum_vrum
item_19,tinoni,word,sounds,understands; produces,Tinoni (ambulância),Tinoni (ambulance's sound),,,tinoni
item_20,ui,word,sounds,understands; produces,Ui!,"Ui (interjection, hurting)",,,ui
item_21,uau,word,sounds,understands; produces,Uau!,"Uau (interjection, surprise)",,,uau
item_22,upa_upa,word,sounds,understands; produces,"Upa, upa (levantar)","Upa_Upa (interjection, usually used when asking for or being lifted up)",,,upa_upa
item_23,abelha,word,animals,understands; produces,Abelha,Bee,,,abelha
item_24,bicho,word,animals,understands; produces,Bicho,Animal,,,bicho
item_25,boi,word,animals,understands; produces,Boi,Ox,,,boi
item_26,burro,word,animals,understands; produces,Burro,Donkey,,,burro
item_27,cao,word,animals,understands; produces,Cão,Dog,,,cão
item_28,cavalo,word,animals,understands; produces,Cavalo,Horse,,,cavalo
item_29,cobra,word,animals,understands; produces,Cobra,Snake,,,cobra
item_30,coelho,word,animals,understands; produces,Coelho,Rabbit,,,coelho
item_31,elefante,word,animals,understands; produces,Elefante,Elephant,,,elefante
item_32,gato,word,animals,understands; produces,Gato,Cat,,,gato
item_33,leao,word,animals,understands; produces,Leão,Lion,,,leão
item_34,macaco,word,animals,understands; produces,Macaco,Monkey,,,macaco
item_35,mosca,word,animals,understands; produces,Mosca,Fly,,,mosca
item_36,panda,word,animals,understands; produces,Panda,Panda,,,panda
item_37,passaro,word,animals,understands; produces,Pássaro,Bird,,,pássaro
