field,column,group,type
study_id,child_id,child,study_id
sex,sugu,child,sex
data_age,vanus,admin,data_age
item_1,ai,item,word
item_2,auh,item,word
item_3,kikerikii,item,word
item_4,krooks,item,word
item_5,mää,item,word
item_6,miau,item,word
item_7,mõmm,item,word
item_8,nämm,item,word
item_9,oi_oi,item,word
item_10,põrr,item,word
item_11,potsti,item,word
item_12,röh,item,word
item_13,summ,item,word
item_14,tsuhh,item,word
item_15,tuut,item,word
,häälitsused,,
item_16,ahv,item,word
item_17,eesel,item,word
item_18,elevant,item,word
item_19,hamster,item,word
item_20,hani,item,word
item_21,hiir,item,word
item_22,hobune,item,word
item_23,hüjes,item,word
item_24,hunt,item,word
item_25,ilves,item,word
item_26,jänes,item,word
item_27,kaelkirjak,item,word
item_28,kala,item,word
item_29,kana,item,word
item_30,kärbes,item,word
item_31,karu,item,word
item_32,kass,item,word
item_33,kilpkonn,item,word
item_34,kits,item,word
item_35,koer,item,word
item_36,konn,item,word
item_37,krokodill,item,word
item_38,kukk,item,word
item_39,lammas,item,word
item_40,lehm,item,word
item_41,lepatriinu,item,word
item_42,liblikas,item,word
item_43,lind,item,word
item_44,loom,item,word
item_45,lõvi,item,word
item_46,mesilane,item,word
item_47,orav,item,word
item_48,part,item,word
item_49,pingviin,item,word
item_50,põder,item,word
item_51,putukas,item,word
item_52,rebane,item,word
item_53,sebra,item,word
item_54,siga,item,word
item_55,sipelgas,item,word
item_56,tibu,item,word
item_57,tigu,item,word
item_58,tiiger,item,word
item_59,toonekurg,item,word
item_60,tuvi,item,word
item_61,uss,item,word
item_62,öökull,item,word
,loomad,,
item_63,auto,item,word
item_64,buss,item,word
item_65,helikopter,item,word
item_66,jalgratas,item,word
item_67,kelk,item,word
item_68,käru,item,word
item_69,laev,item,word
item_70,lennuk,item,word
item_71,mootorratas,item,word
item_72,paat,item,word
item_73,rong,item,word
item_74,traktor,item,word
item_75,tuletõrjeauto,item,word
item_76,veoauto,item,word
,liiklusvahendid,,
item_77,jutt,item,word
item_78,kingitus,item,word
item_79,klots,item,word
item_80,kriit,item,word
item_81,kõrra,item,word
item_82,liim,item,word
item_83,mäng,item,word
item_84,lelu,item,word
item_85,nukk,item,word
item_86,pall,item,word
item_87,pastakas,item,word
item_88,plastiliin,item,word
item_89,pliiats,item,word
item_90,pusle,item,word
item_91,raamat,item,word
item_92,seebimull,item,word
item_93,tops,item,word
item_94,vildikas,item,word
item_95,õhupall,item,word
,mänguasjad,,
item_96,aluspesu,item,word
item_97,jakk,item,word
item_98,jope,item,word
item_99,kaelakee,item,word
item_100,kampsun,item,word
item_101,kindad,item,word
item_102,kingad,item,word
item_103,kleit,item,word
item_104,kombekas,item,word
item_105,lukk,item,word
item_106,mantel,item,word
item_107,mähe,item,word
item_108,müts,item,word
item_109,nööp,item,word
item_110,paelad,item,word
item_111,pidzaama,item,word
item_112,pluus,item,word
item_113,pudipõll,item,word
item_114,püksid,item,word
item_115,saapad,item,word
item_116,sall,item,word
item_117,seelik,item,word
item_118,sokid,item,word
item_119,sukad,item,word
item_120,sussid,item,word
item_121,särk,item,word
item_122,teksad,item,word
item_123,tossud,item,word
item_124,vöö,item,word
item_125,öösärk,item,word
,riided,,
item_126,arst,item,word
item_127,ema,item,word
item_128,hoidja,item,word
item_129,inimene,item,word
item_130,isa,item,word
item_131,kasvataja,item,word
item_132,kloun,item,word
item_133,laps,item,word
item_134,lapse_enda_nimi,item,word
item_135,mees,item,word
item_136,naine,item,word
item_137,onu,item,word
item_138,poiss,item,word
item_139,politseinik,item,word
item_140,sõber,item,word
item_141,tita,item,word
item_142,tädi,item,word
item_143,tüdruk,item,word
item_144,vanaema,item,word
item_145,vanaisa,item,word
item_146,vend,item,word
item_147,õde,item,word
item_148,õpetaja,item,word
,inimesed,,
item_149,apelsin,item,word
item_150,arbuus,item,word
item_151,banaan,item,word
item_152,hamburger,item,word
item_153,herned,item,word
item_154,jogurt,item,word
item_155,jook,item,word
item_156,juust,item,word
item_157,jäätis,item,word
item_158,kala0,item,word
item_159,kana0,item,word
item_160,kartul,item,word
item_161,kaste,item,word
item_162,kissel,item,word
item_163,kirss,item,word
item_164,kohuke,item,word
item_165,kohv,item,word
item_166,komm,item,word
item_167,kook,item,word
item_168,kotlet,item,word
item_169,kreem,item,word
item_170,krõpsud,item,word
item_171,kurk,item,word
item_172,küpsis,item,word
item_173,leib,item,word
item_174,liha,item,word
item_175,limonaad,item,word
item_176,lutipudel,item,word
item_177,maasikad,item,word
item_178,mahl,item,word
item_179,maisihelbed,item,word
item_180,makaronid,item,word
item_181,marjad,item,word
item_182,moos,item,word
item_183,morss,item,word
item_184,muna,item,word
item_185,mustikad,item,word
item_186,müsli,item,word
item_187,näts,item,word
item_188,oad,item,word
item_189,pannkook,item,word
item_190,piim,item,word
item_191,pirukas,item,word
item_192,pitsa,item,word
item_193,porgand,item,word
item_194,puder,item,word
item_195,puding,item,word
item_196,pähklid,item,word
item_197,püree,item,word
item_198,rinnapiim,item,word
item_199,riis,item,word
item_200,rosin,item,word
item_201,sai,item,word
item_202,salat,item,word
item_203,sepik,item,word
item_204,sool,item,word
item_205,suhkur,item,word
item_206,supp,item,word
item_207,söök,item,word
item_208,sokolaad,item,word
item_209,tee,item,word
item_210,tomat,item,word
item_211,tort,item,word
item_212,vesi,item,word
item_213,viinamarjad,item,word
item_214,vorst,item,word
item_215,või,item,word
item_216,võileib,item,word
item_217,õun,item,word
,söögid_joogid,,
item_218,hammas,item,word
item_219,häbe,item,word
item_220,istmik,item,word
item_221,jalg,item,word
item_222,juuksed,item,word
item_223,kael,item,word
item_224,keel,item,word
item_225,kõht,item,word
item_226,kõrv,item,word
item_227,käsi,item,word
item_228,lõug,item,word
item_229,naba,item,word
item_230,nina,item,word
item_231,nägu,item,word
item_232,pea,item,word
item_233,peenis,item,word
item_234,põlv,item,word
item_235,põsk,item,word
item_236,pöial,item,word
item_237,rind,item,word
item_238,selg,item,word
item_239,silm,item,word
item_240,suu,item,word
item_241,sõrm,item,word
item_242,varvas,item,word
item_243,õlg,item,word
,kehaosad,,
item_244,ahi,item,word
item_245,aken,item,word
item_246,arvuti,item,word
item_247,diivan,item,word
item_248,duss,item,word
item_249,elutuba,item,word
item_250,esik,item,word
item_251,garaaz,item,word
item_252,kapp,item,word
item_253,kelder,item,word
item_254,koridor,item,word
item_255,köök,item,word
item_256,külmkapp,item,word
item_257,laud,item,word
item_258,magamistuba,item,word
item_259,peegel,item,word
item_260,pesumasin,item,word
item_261,pink,item,word
item_262,pliit,item,word
item_263,raadio,item,word
item_264,riiul,item,word
item_265,sahtel,item,word
item_266,saun,item,word
item_267,söögitool,item,word
item_268,televiisor,item,word
item_269,tool,item,word
item_270,trepp,item,word
item_271,tualett,item,word
item_272,uks,item,word
item_273,kraanikauss,item,word
item_274,vann,item,word
item_275,vannituba,item,word
item_276,voodi,item,word
item_277,võrevoodi,item,word
,mööbel,,
item_278,eile,item,word
item_279,enne,item,word
item_280,hilja,item,word
item_281,homme,item,word
item_282,hommik,item,word
item_283,juba,item,word
item_284,kohe,item,word
item_285,nüüd,item,word
item_286,praegu,item,word
item_287,päev,item,word
item_288,pärast,item,word
item_289,täna,item,word
item_290,vara,item,word
item_291,õhtu,item,word
item_292,öö,item,word
,ajasõnad,,
item_293,fotokas,item,word
item_294,haamer,item,word
item_295,hambahari,item,word
item_296,hari,item,word
item_297,kahvel,item,word
item_298,kamm,item,word
item_299,karp,item,word
item_300,kast,item,word
item_301,kauss,item,word
item_302,kell,item,word
item_303,klaas,item,word
item_304,korv,item,word
item_305,kott,item,word
item_306,käekell,item,word
item_307,käärid,item,word
item_308,lamp,item,word
item_309,lill,item,word
