ParticipantId,Gender,BOrder,Ethnic,Race,MotherEd,FatherEd,MedBirth,Language,CDIForm,CDIAge,CDIAgeCp,SCMPLX01,SCMPLX02,SCMPLX03,SCMPLX04,SCMPLX05,SCMPLX06,SCMPLX07,SCMPLX08,SCMPLX09,SCMPLX10,SCMPLX11,SCMPLX12,SCMPLX13,SCMPLX14,SCMPLX15,SCMPLX16,SCMPLX17,SCMPLX18,SCMPLX19,SCMPLX20,SCMPLX21,SCMPLX22,SCMPLX23,SCMPLX24,SCMPLX25,SCMPLX26,SCMPLX27,SCMPLX28,SCMPLX29,SCMPLX30,SCMPLX31,SCMPLX32,SCMPLX33,SCMPLX34,SCMPLX35,SCMPLX36,SCMPLX37,A,ABAJO,ABEJA,ABRIGO,ABRIR,ABUELA,ABUELO,ACABARSE,ACERRIN,ACOMPNAR,ACOSTAR,ADENTRO,ADIOSBYE,AFUERA,AGARRAR,AGUA,AHI,AHITEVOY,AHORITA,ALAGAPAT,ALBRPISC,ALLA,ALLI,ALMOHADA,ALMORZAR,ALRATO,ALTO,AM,AMARARSE,AMARILLO,AMIGA,AMIGO,ANDAR,ANIMAL,ANTES,APAGAR,APURAR,AQUEL,AQUELA,AQUELAS,AQUELOS,AQUI,ARANA,ARBOL,ARDILLA,ARETES,ARREGLAR,ARRIBA,ARROZ,ASI,ASPIRDOR,ASUSTAR,ATOLE,ATRAS,ATUN,AUTOBUS,AVENTAR,AVER,AVION,AY,AYER,AYUDAR,AZUCAR,AZUL,BABERA,BACINICA,BAILAR,BAJARSE,BANCO1,BANCO2,BANDERA,BANO,BARBA,BARCO,BARRER,BASURA,BAT,BEBE,BEEMEE,BESAR,BESITOS,BICHO,BICICLET,BIEN,BIGOTE,BLANCO,BOCA,BOLSA1,BOLSA2,BONITA,BORREGO,BOSQUE,BOTAS,BOTLMAML,BOTON,BRAVO,BRAZO,BRINCAR,BUENDIAS,BUENNOCH,BUENO,BUEY,BUFANDA,BUHO,BURBUJAS,BURRO,BUSCAR,CABALLO,CABER,CABEZA,CACHETE,CAER,CAFE,CAJA,CAJON,CALABAZA,CALCETIN,CALIENTE,CALLARSE,CALLE,CALZON,CAMA,CAMARA,CAMIBOMB,CAMINAR,CAMION,CAMISA,CAMPO,CANASTA,CANSADO,CANTAR,CARA,CARGAR,CARNE,CARREOLA,CARRO,CASA,CASSETTE,CEBRA,CENAR,CEPIDNTE,CEPILLO,CERCA,CEREAL,CERILLS,CERRAR,CERRO,CHAMPU,CHANCLA,CHAPARO,CHICHARO,CHICHI,CHICLE,CHICO,CHILE,CHOCOLAT,CHULO,CHUPETE,CIELO,CIERRE,CIGARRS,CINE,CIRCO,CLAVO,COBIJA,COCDRILO,COCHERA,COCINA,COCINAR,COLDERA,COLLAR,COLORES,COLUMPIO,COMER,COMIDA,COMO,COMPRAR,COMPTDRA,CON,CONEJO,CORRER,CORTAR,COSQLITS,CRAYOLAS,CUACUA,CUADRO,CUAL,CUANDO,CUARTO,CUBETA,CUCHARA,CUCHILLO,CUNA,CURA,DAR,DE,DECIR,DEDO,DESCOMPU,DESPACIO,DESPIERT,DESPUES,DESYUNAR,DIA,DIBUJAR,DIENTES,DIFERNTE,DIFICIL,DINERO,DOCTOR,DOLER,DONDE,DORMIR,DULCE,DURAZNO,DURO,EJOTES,EL1,EL2,ELEFANTE,ELLA,ELLAS,ELLOS,ELOTE,EMPUJAR,EN,ENCIMA,ENCONTRA,ENFERMER,ENFERMO,ENFRENTE,ENLAMANA,ENLANOCH,ENLATARD,ENOJADO,ENSENAR,ENTONCES,ENTRAR,ENTRE,EQUVCAR,ESA,ESAS,ESCALERA,ESCOBA,ESCONDER,ESCRIBIR,ESCUCHAR,ESCUELA,ESE,ESO,ESOS,ESPEJO,ESPERAR,ESPGUETI,ESTA,ESTAR,ESTAS,ESTE,ESTO,ESTOS,ESTRELLA,ESTUFA,FABRICA,FALDA,FAMILIA,FELIZ,FEO,FIESTA,FLACO,FLOR,FOCA,FOTOS,FRESA,FRIJOLES,FRIO,FUCHI,FUEGO,FUERTE,GALLETA,GALLINA,GANAR,GANSO,GARGNTA,GATO,GELLATIN,GLOBO,GORDO,GORRA,GRACIAS,GRANDE,GRITAR,GUAGUA,GUAJOLOT,GUANTES,GUAPO,GUSTAR,HABRHAY,HACER,HAMBRE,HAMBURGS,HELADO,HELICPTR,HERMANA,HERMANO,HIELO,HIPPOTMO,HOJA,HOJAS,HOLA,HOMBRO,HORMIGA,HORNO,HOSPITL,HOTCAKES,HOY,HUEVO,IACABA,IACABATE,ICOME,ICOMETE,IGLSTMPL,IGUAL,IR,ISUBE,ISUBETE,JABON,JALAR,JAMON,JARDIN,JIRAFA,JUGAR,JUGO,JUGUETE,JUNTAR,LA,LABIOS,LAMPARA,LAPIZ,LARGO,LAS,LASTIMAR,LAVABO,LAVADORA,LAVAR,LE,LECHE,LEER,LEJOS,LENA,LENGUA,LENTES,LENTO,LEON,LES,LEVNTAR,LIBRERO,LIBRO,LICUADO,LIMONAD,LIMPIO,LINDA,LLAVE,LLENO,LLEVAR,LLORAR,LLOVER,LLUVIA,LO,LOBO,LOS,LUEGO,LUNA,LUZ,MACETA,MADRINA,MAESTRA,MAL,MALO,MAMA,MANANA,MANGUERA,MANI,MANO,MANOSARB,MANTQILA,MANZANA,MARIPOSA,MARTILLO,MAS,ME,MEDIAS,MEDICINA,MEJOR,MELON,MERMELAD,MESA,METERSE,MI,MIA,MIAS,MIAU,MIEDSUST,MIO,MIOS,MIRAR,MOJADO,MONO,MORADO,MORDER,MOSCA,MOSCO,MOTO,MUCHO,MUEBLE,MUNCNIEV,MUNECA,MUU,NADA,NADAR,NALGAS,NANA,NARANJA,NARIZ,NEGRO,NIEVE,NINA,NINO,NO,NOCHE,NOHAY,NOMBRNIN,NOSOTROS,NUBE,NUESTRO,NUEVO,O,OFICINA,OIR,OJITOS,OJOS,OKAY,OLLA,OMBLIGO,OREJA,OSCURO,OSITO,OSO,OTROVEZ,PAACABE,PAACABO,PACOMI,PACOMIO,PADRINO,PAJARO,PALA,PALETA,PALO,PALOMTAS,PAN,PANAL,PANDULC,PANTALON,PANUELO,PANZA,PAPA,PAPAS,PAPEL,PAPITAS,PARA,PARAR,PARQUE,PASAS,PASTDNTE,PASTEL,PASTO,PASUBI,PASUBIO,PATEAR,PATINAR,PATINES,PATIO1,PATIO2,PATO,PAYASO,PEGAJOSO,PEGAR,PEINARSE,PEINE,PELGRSO,PELO,PELOTA,PENE,PENSAR,PENTBTTR,PERDER,PERIDCO,PERO,PERRO,PERSONA,PESADO,PESCADO1,PESCADO2,PIEDRA,PIERNAS,PIES,PIJAMA,PINGUINO,PINTAR,PINTURA,PIOPIO,PIPI,PLANCHA,PLANTA,PLASTLIN,PLATANO,PLATICAR,PLATO,PLAYA,PLAYERA,PLUMA,POBRE,POCQUITO,PODER,POLICIA,POLLITO,POLLO,PONER,PONETATA,PORFAVOR,PORQUE,PRACABA,PRACABAS,PRACABMS,PRACABO,PRCOME,PRCOMEMS,PRCOMES,PRCOMO,PRENDER,PRIMA,PRIMERO,PRIMO,PRSUBE,PRSUBES,PRSUBIMS,PRSUBO,PUERCO,PUERTA,PUES,PUM,QIQIRIQI,QUE1,QUE2,QUEDAR,QUEMAR,QUERER,QUESDILA,QUESO,QUIEN,QUITARSE,RADIO,RANA,RANCHO,RAPIDO1,RAPIDO2,RATON,RECAMARA,REFRGRDR,REGADERA,REGALAR,REJA,RELOJ,RESBADLA,RIO,RODILLA,ROJO,ROMPER,ROPAS,ROPERO,ROSA,ROTO,RUIDOSO,SABER,SACAR,SAL,SALA,SALCHCH,SALIR,SALSA,SALTAR,SALUD,SALUDAR,SANDIA,SE,SECADORA,SECO,SENOR,SENORA,SENTAR,SER,SERVLETA,SHHH,SHORTS,SI,SIESTA,SILLA,SILLON,SODA,SOFA,SOL,SOMBRERO,SOPA,SOPLAR,SU,SUAVE,SUBIR,SUCIO,SUETER,SUYA,SUYAS,SUYO,SUYOS,TACO,TAMBOR,TANQUE,TAPAR,TAPETE,TAZA,TE1,TE2,TECHO,TELEFONO,TELEVISN,TENEDOR,TENER,TENGMANT,TERMINAR,TEVYPAGR,TI,TIA,TIENMERC,TIERRA,TIGRE,TIJERAS,TIMBRE,TINA,TIO,TIRAR,TOALLA,TOCAR,TODO,TOMAR,TONTO,TORTA,TORTILA,TORTLITA,TORTUGA,TRACTOR,TRAER,TRANQUIL,TRAPO,TRAVIESO,TREN,TRICICL1,TRICICL2,TRINEO,TRISTE,TU,TUTU,TUYA,TUYAS,TUYO,TUYOS,ULTIMO,UN,UNA,UNAS,UNODSTRS,UNOS,UVAS,VACA,VACIO,VAGINA,VAINILLA,VAMONOS,VASOS,VELA,VENADO,VENIR,VENTANA,VER,VERDE,VESTIDO,VIBORA,VIEJO,VIENTAIR,VITAMINA,Y,YA,YO,YOGHURT,ZANAHORI,ZAPATO,ZOOLOGIC,USEPOSS,USEFUT,USEMISS,USEPAST,SCOMBINE,USECMPL
AA04M058,M,2,H,H,13,6,NR,Spanish,W&S,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
AA04M058,M,2,H,H,13,6,NR,Spanish,W&S,26,26,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
AA30F039,F,2,H,H,9,10,NR,Spanish,W&S,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1
AB03F057,F,1,W,W,18,18,NR,Spanish,W&S,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AC17F058,F,3,H,H,9,6,NR,Spanish,W&S,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
AF01F058,F,3,H,H,14,14,P,Spanish,W&S,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1
