definition,category,item,type,choices,itemID,complexity_category,gloss,uni_lemma
trbuh,body_parts,trbuh,word,understands; produces,item_339,NA,tummy,tummy
čizme,clothing,cizme,word,understands; produces,item_38,NA,boots,boots
gumb,clothing,gumb,word,understands; produces,item_84,NA,button,button
kaput,clothing,kaput,word,understands; produces,item_124,NA,coat,coat
pelena,clothing,pelena,word,understands; produces,item_235,NA,diaper,diaper
haljina,clothing,haljina,word,understands; produces,item_88,NA,dress,dress (object)
kapa,clothing,kapa,word,understands; produces,item_123,NA,hat,hat
jakna,clothing,jakna,word,understands; produces,item_107,NA,jacket,jacket
rukavice,clothing,rukavice,word,understands; produces,item_277,NA,gloves,glove
pidžama,clothing,pidzama,word,understands; produces,item_236,NA,pajamas,pajamas
hlače,clothing,hlace,word,understands; produces,item_89,NA,pants,pants
šal,clothing,sal,word,understands; produces,item_280,NA,scarf,scarf
majica,clothing,majica,word,understands; produces,item_175,NA,shirt,t-shirt
cipele,clothing,cipele,word,understands; produces,item_34,NA,shoe,shoe
suknja,clothing,suknja,word,understands; produces,item_315,NA,skirt,skirt
papuče,clothing,papuce,word,understands; produces,item_227,NA,slipper,slipper
čarape,clothing,carape,word,understands; produces,item_26,NA,sock,sock
vesta/džemper,clothing,vesta/dzemper,word,understands; produces,item_364,NA,sweater,sweater
gaćice,clothing,gacice,word,understands; produces,item_71,NA,underpants,underpants
zatvarač,clothing,zatvarac,word,understands; produces,item_383,NA,zipper,zipper
gotovo,descriptive_words,gotovo,word,understands; produces,item_79,NA,over,finished
spava,descriptive_words,spava,word,understands; produces,item_298,NA,sleeps,asleep
zločest(o),descriptive_words,zlocest(o),word,understands; produces,item_391,NA,naughty,naughty
velik(o),descriptive_words,velik(o),word,understands; produces,item_363,NA,big,big
plava,descriptive_words,plava,word,understands; produces,item_244,NA,blue,blue
čist(o),descriptive_words,cist(o),word,understands; produces,item_35,NA,clean,clean (description)
hladno,descriptive_words,hladno,word,understands; produces,item_91,NA,cold,cold
zima,descriptive_words,zima,word,understands; produces,item_388,NA,cold,winter
mrak,descriptive_words,mrak,word,understands; produces,item_193,NA,dark,dark
prljav(o),descriptive_words,prljav(o),word,understands; produces,item_257,NA,dirty,dirty
suh(o),descriptive_words,suh(o),word,understands; produces,item_314,NA,dry,dry (description)
prazno,descriptive_words,prazno,word,understands; produces,item_256,NA,empty,empty
brz(o),descriptive_words,brz(o),word,understands; produces,item_23,NA,fast,fast
divno,descriptive_words,divno,word,understands; produces,item_52,NA,fine,delightful
fin(o),descriptive_words,fin(o),word,understands; produces,item_69,NA,tasty,fine
nježno,descriptive_words,njezno,word,understands; produces,item_207,NA,gentle,gentle
dobro,descriptive_words,dobro,word,understands; produces,item_60,NA,good,good
sretan,descriptive_words,sretan,word,understands; produces,item_302,NA,happy,happy
teško,descriptive_words,tesko,word,understands; produces,item_330,NA,heavy,heavy
vruće,descriptive_words,vruce,word,understands; produces,item_377,NA,hot,hot
gladan,descriptive_words,gladan,word,understands; produces,item_75,NA,hungry,hungry
boli,descriptive_words,boli,word,understands; produces,item_17,NA,hurt,hurt (description)
mal(o),descriptive_words,mal(o),word,understands; produces,item_177,NA,tiny,little (description)
krasno,descriptive_words,krasno,word,understands; produces,item_139,NA,nice,beautiful
star(o),descriptive_words,star(o),word,understands; produces,item_303,NA,old,old
lijep(o),descriptive_words,lijep(o),word,understands; produces,item_163,NA,pretty,pretty
crvena,descriptive_words,crvena,word,understands; produces,item_43,NA,red,red
strašno,descriptive_words,strasno,word,understands; produces,item_311,NA,horribly,scary
bolestan,descriptive_words,bolestan,word,understands; produces,item_16,NA,sick,sick
pospan(o),descriptive_words,pospan(o),word,understands; produces,item_253,NA,sleepy,sleepy
polako,descriptive_words,polako,word,understands; produces,item_248,NA,slow,slow
mekan(o),descriptive_words,mekan(o),word,understands; produces,item_181,NA,soft,soft
žedan,descriptive_words,zedan,word,understands; produces,item_386,NA,thirsty,thirsty
umoran,descriptive_words,umoran,word,understands; produces,item_353,NA,tired,tired
ružno,descriptive_words,ruzno,word,understands; produces,item_278,NA,ugly,ugly
toplo,descriptive_words,toplo,word,understands; produces,item_337,NA,warm,warm
mok(ro),descriptive_words,mok(ro),word,understands; produces,item_190,NA,wet,wet (description)
jabuka,food_drink,jabuka,word,understands; produces,item_104,NA,apple,apple
banana,food_drink,banana,word,understands; produces,item_7,NA,banana,banana
kruh,food_drink,kruh,word,understands; produces,item_143,NA,bread,bread
kakao,food_drink,kakao,word,understands; produces,item_119,NA,cacao,cocoa
kolač,food_drink,kolac,word,understands; produces,item_133,NA,cake,cake
bombon,food_drink,bombon,word,understands; produces,item_18,NA,candy,candy
mrkva,food_drink,mrkva,word,understands; produces,item_194,NA,carrots,carrot
čokolino,food_drink,cokolino,word,understands; produces,item_40,NA,cokolino (Croatian children food),cheerios
sir,food_drink,sir,word,understands; produces,item_285,NA,cheese,cheese
piletina,food_drink,piletina,word,understands; produces,item_239,NA,chicken,chicken (food)
čokolada,food_drink,cokolada,word,understands; produces,item_39,NA,chocolate,chocolate
čaj,food_drink,caj,word,understands; produces,item_25,NA,tea,tea
keks,food_drink,keks,word,understands; produces,item_127,NA,cookie,cookie
jaje,food_drink,jaje,word,understands; produces,item_106,NA,egg,egg
riba (food),food_drink,riba,word,understands; produces,item_272,NA,fish,fish (food)
hrana,food_drink,hrana,word,understands; produces,item_94,NA,food,food
sladoled,food_drink,sladoled,word,understands; produces,item_290,NA,ice cream,ice cream
sok,food_drink,sok,word,understands; produces,item_296,NA,juice,juice
meso,food_drink,meso,word,understands; produces,item_183,NA,meat,meat
mlijeko,food_drink,mlijeko,word,understands; produces,item_188,NA,milk,milk
naranča,food_drink,naranca,word,understands; produces,item_198,NA,orange,orange (food)
grašak,food_drink,grasak,word,understands; produces,item_80,NA,peas,peas
kašica,food_drink,kasica,word,understands; produces,item_125,NA,gruel,cereal
krumpir,food_drink,krumpir,word,understands; produces,item_144,NA,potato,potato
griz,food_drink,griz,word,understands; produces,item_82,NA,grits,porridge
juha,food_drink,juha,word,understands; produces,item_115,NA,soup,soup
tijesto,food_drink,tijesto,word,understands; produces,item_334,NA,pasta,pasta
špinat,food_drink,spinat,word,understands; produces,item_301,NA,spinach,spinach
voda (beverage),food_drink,voda,word,understands; produces,item_370,NA,water,water (beverage)
jogurt,food_drink,jogurt,word,understands; produces,item_113,NA,yogurt,yogurt
fotelja,furniture_rooms,fotelja,word,understands; produces,item_70,NA,armchair,armchair
kupaonica,furniture_rooms,kupaonica,word,understands; produces,item_152,NA,bathroom,bathroom
kada,furniture_rooms,kada,word,understands; produces,item_118,NA,bathtub,bathtub
krevet,furniture_rooms,krevet,word,understands; produces,item_141,NA,bed,bed
stolica,furniture_rooms,stolica,word,understands; produces,item_310,NA,chair,chair
kauč,furniture_rooms,kauc,word,understands; produces,item_126,NA,couch,couch
kolijevka,furniture_rooms,kolijevka,word,understands; produces,item_134,NA,cot,cradle
krevetić,furniture_rooms,krevetic,word,understands; produces,item_142,NA,crib,crib
vrata,furniture_rooms,vrata,word,understands; produces,item_375,NA,door,door
ladica,furniture_rooms,ladica,word,understands; produces,item_156,NA,drawer,drawer
garaža,furniture_rooms,garaza,word,understands; produces,item_73,NA,garage,garage
kuhinja,furniture_rooms,kuhinja,word,understands; produces,item_146,NA,kitchen,kitchen
dnevna soba,furniture_rooms,dnevna_soba,word,understands; produces,item_57,NA,living room,living room
pećnica,furniture_rooms,pecnica,word,understands; produces,item_234,NA,oven,oven
ogradica (vrtić za igranje),furniture_rooms,ogradica_(vrtic_za_igranje),word,understands; produces,item_216,NA,play pen,play pen
tuta,furniture_rooms,tuta,word,understands; produces,item_345,NA,potty,potty
hladnjak,furniture_rooms,hladnjak,word,understands; produces,item_90,NA,refrigerator,refrigerator
umivaonik,furniture_rooms,umivaonik,word,understands; produces,item_352,NA,sink,sink
stepenice,furniture_rooms,stepenice,word,understands; produces,item_307,NA,stairs,stairs
štednjak,furniture_rooms,stednjak,word,understands; produces,item_306,NA,stove,stove
stol,furniture_rooms,stol,word,understands; produces,item_309,NA,table,table
televizor,furniture_rooms,televizor,word,understands; produces,item_329,NA,tv,TV
ormar,furniture_rooms,ormar,word,understands; produces,item_220,NA,closet,closet
prozor,furniture_rooms,prozor,word,understands; produces,item_259,NA,window,window
kupanje,games_routines,kupanje,word,understands; produces,item_151,NA,bath,bath
doručak,games_routines,dorucak,word,understands; produces,item_65,NA,breakfast,breakfast
pa-pa,games_routines,pa-pa,word,understands; produces,item_225,NA,bye,bye
večera,games_routines,vecera,word,understands; produces,item_361,NA,dinner,dinner
nemoj,games_routines,nemoj,word,understands; produces,item_202,NA,don't,don't
dobar dan,games_routines,dobar_dan,word,understands; produces,item_58,NA,hello,hello
bog/bok!,games_routines,bog/bok!,word,understands; produces,item_15,NA,hi,hi
ručak,games_routines,rucak,word,understands; produces,item_274,NA,lunch,lunch
spavanje,games_routines,spavanje,word,understands; produces,item_299,NA,sleep,nap
laku noć,games_routines,laku_noc,word,understands; produces,item_157,NA,night night,good night
ne,games_routines,ne,word,understands; produces,item_199,NA,no,no
ku-ku (routine),games_routines,ku-ku,word,understands; produces,item_148,NA,peekaboo,peekaboo
molim,games_routines,molim,word,understands; produces,item_191,NA,plese,please
ringe-raja,games_routines,ringe-raja,word,understands; produces,item_273,NA,ring-around-the-rosy,ring around the rosie
psst-tiho,games_routines,psst-tiho,word,understands; produces,item_262,NA,shh/shush/hush,shh
hvala,games_routines,hvala,word,understands; produces,item_95,NA,thank you,thank you
čekaj!,games_routines,cekaj!,word,understands; produces,item_28,NA,wait,wait
hoću,games_routines,hocu,word,understands; produces,item_92,NA,wanna/want to,wanna
da,games_routines,da,word,understands; produces,item_45,NA,yes,yes
zvono,household,zvono,word,understands; produces,item_396,NA,bell,bell
deka,household,deka,word,understands; produces,item_49,NA,blanket,blanket
boca,household,boca,word,understands; produces,item_13,NA,bottle,bottle
zdjelica,household,zdjelica,word,understands; produces,item_385,NA,small bowl,bowl
kutija,household,kutija,word,understands; produces,item_154,NA,box,box
metla,household,metla,word,understands; produces,item_184,NA,broom,broom
četka,household,cetka,word,understands; produces,item_32,NA,brush,brush (object)
češalj,household,cesalj,word,understands; produces,item_31,NA,comb,comb (object)
šalica,household,salica,word,understands; produces,item_281,NA,cup,cup
vilica,household,vilica,word,understands; produces,item_366,NA,fork,fork
čaša,household,casa,word,understands; produces,item_27,NA,glass,glass
naočale,household,naocale,word,understands; produces,item_197,NA,glasses,glasses
čekić,household,cekic,word,understands; produces,item_29,NA,hammer,hammer
ključevi,household,kljucevi,word,understands; produces,item_129,NA,keys,key
nož,household,noz,word,understands; produces,item_214,NA,knife,knife
svjetiljka,household,svjetiljka,word,understands; produces,item_320,NA,lamp,lamp
svjetlo,household,svjetlo,word,understands; produces,item_321,NA,light,light (object)
lijek,household,lijek,word,understands; produces,item_162,NA,medicine,medicine
novci,household,novci,word,understands; produces,item_213,NA,money,money
bočica (s dudom),household,bocica_(s_dudom),word,understands; produces,item_14,NA,feeding bottle,pacifier
papir,household,papir,word,understands; produces,item_226,NA,paper,paper
slika,household,slika,word,understands; produces,item_291,NA,picture,picture
jastuk,household,jastuk,word,understands; produces,item_110,NA,pillow,pillow
biljka,household,biljka,word,understands; produces,item_11,NA,plant,plant
tanjur,household,tanjur,word,understands; produces,item_324,NA,plate,plate
novčanik,household,novcanik,word,understands; produces,item_212,NA,wallet,purse
radio,household,radio,word,understands; produces,item_268,NA,radio,radio
škare,household,skare,word,understands; produces,item_287,NA,scissors,scissors
sapun,household,sapun,word,understands; produces,item_282,NA,soap,soap
žlica,household,zlica,word,understands; produces,item_390,NA,spoon,spoon
telefon,household,telefon,word,understands; produces,item_328,NA,telephone,telephone
četkica (za zube),household,cetkica__(za_zube),word,understands; produces,item_33,NA,toothbrush,toothbrush
ručnik,household,rucnik,word,understands; produces,item_275,NA,towel,towel
smeće,household,smece,word,understands; produces,item_293,NA,trash,trash
usisivač,household,usisivac,word,understands; produces,item_355,NA,vacuum,vacuum
sat,household,sat,word,understands; produces,item_283,NA,clock,clock
iza,locations,iza,word,understands; produces,item_102,NA,behind,back (location)
dolje,locations,dolje,word,understands; produces,item_62,NA,down,down
tu,locations,tu,word,understands; produces,item_343,NA,here,here
u,locations,u,word,understands; produces,item_348,NA,in,in
ispred,locations,ispred,word,understands; produces,item_101,NA,in front of,in front
unutra,locations,unutra,word,understands; produces,item_354,NA,inside,inside
na,locations,na,word,understands; produces,item_196,NA,on,on
vani,locations,van(i),word,understands; produces,item_359,NA,outside,out
tamo,locations,tamo,word,understands; produces,item_323,NA,there,there
ispod,locations,ispod,word,understands; produces,item_100,NA,under,under
gore,locations,gore,word,understands; produces,item_78,NA,up,up
dvorište,outside,dvoriste,word,understands; produces,item_68,NA,backyard,yard
plaža,outside,plaza,word,understands; produces,item_245,NA,beach,beach
crkva,outside,crkva,word,understands; produces,item_41,NA,church,church
cvijeće,outside,cvijece,word,understands; produces,item_44,NA,flowers,flower
vrt,outside,vrt,word,understands; produces,item_376,NA,garden,garden
dom,outside,dom,word,understands; produces,item_63,NA,home,home
kuća,outside,kuca,word,understands; produces,item_145,NA,house,house
livada,outside,livada,word,understands; produces,item_165,NA,field,field
mjesec,outside,mjesec,word,understands; produces,item_187,NA,moon,moon
van(i),outside,van(i),word,understands; produces,item_358,NA,outside,outside
park,outside,park,word,understands; produces,item_228,NA,park,park
proslava,outside,proslava,word,understands; produces,item_258,NA,party,party
bazen,outside,bazen,word,understands; produces,item_8,NA,pool,pool
kiša,outside,kisa,word,understands; produces,item_128,NA,rain,rain
kamen,outside,kamen,word,understands; produces,item_121,NA,rock,rock (object)
škola,outside,skola,word,understands; produces,item_289,NA,school,school
lopata,outside,lopata,word,understands; produces,item_169,NA,shovel,shovel
nebo,outside,nebo,word,understands; produces,item_200,NA,sky,sky
snijeg,outside,snijeg,word,understands; produces,item_295,NA,snow,snow
zvijezda,outside,zvijezda,word,understands; produces,item_395,NA,star,star
trgovina,outside,trgovina,word,understands; produces,item_342,NA,store,store
sunce,outside,sunce,word,understands; produces,item_316,NA,sun,sun
ljuljačka,outside,ljuljacka,word,understands; produces,item_167,NA,swing,swing (object)
drvo,outside,drvo,word,understands; produces,item_67,NA,tree,tree
voda (not beverage),outside,voda,word,understands; produces,item_371,NA,water,water (not beverage)
posao,outside,posao,word,understands; produces,item_251,NA,work,work (place)
zoološki (vrt),outside,zooloski_(vrt),word,understands; produces,item_392,NA,zoo,zoo
teta,people,teta,word,understands; produces,item_331,NA,aunt,aunt
beba,people,beba,word,understands; produces,item_9,NA,baby,baby
ime osobe koja čuva dijete,people,ime_osobe_koja_cuva_dijete,word,understands; produces,item_99,NA,babysitter`s name,babysitter's name
dječak,people,djecak,word,understands; produces,item_54,NA,boy,boy
brat,people,brat,word,understands; produces,item_19,NA,brother,brother
dijete,people,dijete,word,understands; produces,item_50,NA,child,child
svoje ime,people,svoje_ime,word,understands; produces,item_322,NA,child`s own name,child's own name
djeca,people,djeca,word,understands; produces,item_53,NA,children,children
tata,people,tata,word,understands; produces,item_325,NA,daddy,daddy
doktor,people,doktor,word,understands; produces,item_61,NA,doctor,doctor
djevojčice,people,_djevojcice,word,understands; produces,item_56,NA,girl,girl
kum/kuma,people,kum/kuma,word,understands; produces,item_150,NA,aunt,godfather
baka,people,baka,word,understands; produces,item_5,NA,grandma,grandma
djed,people,djed,word,understands; produces,item_55,NA,grandpa,grandpa
striček,people,stricek,word,understands; produces,item_313,NA,s,man
mama,people,mama,word,understands; produces,item_179,NA,mommy,mommy
ljudi,people,ljudi,word,understands; produces,item_166,NA,people,people
sestra,people,sestra,word,understands; produces,item_284,NA,sister,sister
stric,people,stric,word,understands; produces,item_312,NA,uncle,uncle
ujak,people,ujak,word,understands; produces,item_351,NA,uncle,uncle
njezin,pronouns,njezin,word,understands; produces,item_206,NA,hers,3SG.POSS
njegov,pronouns,njegov,word,understands; produces,item_205,NA,his,3SG.POSS
ja,pronouns,ja,word,understands; produces,item_103,NA,I,1SG
to,pronouns,to,word,understands; produces,item_336,NA,it,3SG
meni,pronouns,meni,word,understands; produces,item_182,NA,me,1SG
moj,pronouns,moj,word,understands; produces,item_189,NA,my,1SG.POSS
ono,pronouns,ono,word,understands; produces,item_219,NA,it,that
ovo,pronouns,ovo,word,understands; produces,item_223,NA,this,this
tebi,pronouns,tebi,word,understands; produces,item_326,NA,you,2SG
ti,pronouns,ti,word,understands; produces,item_332,NA,you,2SG
tvoj,pronouns,tvoj,word,understands; produces,item_347,NA,your,2SG.POSS
sve,quantifiers,sve,word,understands; produces,item_319,NA,all,all
drugi,quantifiers,drugi,word,understands; produces,item_66,NA,another,another
malo,quantifiers,malo,word,understands; produces,item_178,NA,few,little (amount)
puno,quantifiers,puno,word,understands; produces,item_265,NA,a lot,many
još,quantifiers,jos,word,understands; produces,item_114,NA,more,more
više,quantifiers,vise,word,understands; produces,item_367,NA,more,more
ništa,quantifiers,nista,word,understands; produces,item_203,NA,nothing,none
nema,quantifiers,nema,word,understands; produces,item_201,NA,not,all gone
kako,question_words,kako,word,understands; produces,item_120,NA,how,how
što,question_words,sto,word,understands; produces,item_308,NA,what,what
kad(a),question_words,kad(a),word,understands; produces,item_117,NA,when (question),when (question)
gdje,question_words,gdje,word,understands; produces,item_74,NA,where,where (question)
tko,question_words,tko,word,understands; produces,item_335,NA,who,who
zašto,question_words,zasto,word,understands; produces,item_382,NA,why,why
ga-ga,sounds,ga-ga,word,understands; produces,item_72,NA,baa baa,ga ga
ku-ku (sound),sounds,ku-ku,word,understands; produces,item_147,NA,choo choo,peekaboo
tu-tu,sounds,tu-tu,word,understands; produces,item_346,NA,choo-choo,beep beep
kukuriku,sounds,kukuriku,word,understands; produces,item_149,NA,cockadoodledoo,cockadoodledoo
grr,sounds,grr,word,understands; produces,item_83,NA,grr,grrr
mijau,sounds,mijau,word,understands; produces,item_185,NA,meow,meow
muu,sounds,muu,word,understands; produces,item_195,NA,moo,moo
jao,sounds,jao,word,understands; produces,item_108,NA,ouch,ouch
kva-kva,sounds,kva-kva,word,understands; produces,item_155,NA,quack quack,quack quack
brr-brr,sounds,brr-brr,word,understands; produces,item_22,NA,vroom,vroom
vau-vau,sounds,vau-vau,word,understands; produces,item_360,NA,woof woof,woof woof
njam-njam,sounds,njam-njam,word,understands; produces,item_204,NA,yum yum,yum yum
dan,time_words,dan,word,understands; produces,item_46,NA,day,day
poslije,time_words,poslije,word,understands; produces,item_252,NA,after,later
jutro,time_words,jutro,word,understands; produces,item_116,NA,morning,morning
noć,time_words,noc_,word,understands; produces,item_208,NA,night,night
sad(a),time_words,sad(a),word,understands; produces,item_279,NA,now,now
danas,time_words,danas,word,understands; produces,item_47,NA,today,today
sutra,time_words,sutra,word,understands; produces,item_318,NA,tomorrow,tomorrow
večeras,time_words,veceras,word,understands; produces,item_362,NA,tonight,tonight
lopta,toys,lopta,word,understands; produces,item_171,NA,ball,ball
balon,toys,balon,word,understands; produces,item_6,NA,balloon,balloon
kocka,toys,kocka,word,understands; produces,item_131,NA,block,blocks
knjiga,toys,knjiga,word,understands; produces,item_130,NA,book,book
lutka,toys,lutka,word,understands; produces,item_172,NA,doll,doll
olovka,toys,olovka,word,understands; produces,item_218,NA,pencil,pen/pencil
lopatica,toys,lopatica,word,understands; produces,item_170,NA,sand shovel,shovel
igračka,toys,igracka,word,understands; produces,item_97,NA,toy,toy (object)
avion,vehicles,avion,word,understands; produces,item_3,NA,airplane,airplane
bicikl,vehicles,bicikl,word,understands; produces,item_10,NA,bicycle,bicycle
autobus,vehicles,autobus,word,understands; produces,item_2,NA,bus,bus
auto,vehicles,auto,word,understands; produces,item_1,NA,car,car
motor,vehicles,motor,word,understands; produces,item_192,NA,motorcycle,motorcycle
brod,vehicles,brod,word,understands; produces,item_21,NA,boat,boat
vlak,vehicles,vlak,word,understands; produces,item_369,NA,train,train
tramvaj,vehicles,tramvaj,word,understands; produces,item_338,NA,tram,tram
kamion,vehicles,kamion,word,understands; produces,item_122,NA,truck,truck
