id,pohlavie,AGE 1.meranie mesiac od 8;00 -8;30,A1.1 ach,A1.2 au,A1.3 bim-bam,A1.4 brm,A1.5 bum,A1.6 __up,A1.7 fuj,A1.8 hop,A1.9 chacha,A1.10 jáj,A1.11 ka_,A1.12 kikirikí,A1.13 kuk,A1.14 pip,A1.15 šiši,A1.16 tik-tak,A2.1 bobrík,A2.2 bocian,A2.3 delfín,A2.4 had,A2.5 holub,A2.6 hroch,A2.7 hus,A2.8 húsenic,A2.9 chrobák,A2.10 chvostík,A2.11 jašterica,A2.12 jele_,A2.13 ježko,A2.14 ka_ka,A2.15 kohút,A2.16 koník,A2.17 korytna_ka,A2.18 koza,A2.19 krava,A2.20 krídla,A2.21 krokodíl,A2. 22 krtko,A2.23 kuku_ka,A2.24 kuriatko,A2.25 labka,A2.26 labu_,A2.27 lastovi_ka,A2.28 lev,A2.29 lienka,A2.30 líška,A2.31 domáce zviera,A2.32 medve_,A2.33 ma_ka,A2.34 motý_,A2.35 mravec,A2.36 mucha,A2.37 myška,A2.38 opica,A2.39 ovca,A2.40 papagáj,A2.41 parôžky,A2.42 pavúk,A2.43pes,A2.44 prasa,A2.45 ryba,A2.46 slimák,A2.47 slon,A2.48 somárik/oslík,A2.49 sova,A2.50 _ava,A2.51 tiger,A2.52 tule_,A2.53 v_ela,A2.54 veveri_ka,A2.55 vlk,A2.56 vrabec,A2.57 vrana,A2.58 vtá_ik,A2.59 zajac,A2.60 zebra,A2.61 zobák,A2.62 zviera,A2.63 žaba,A2.64 žirafa,A3.1auto,A3.2 autobus,A3.3 bager,A3.4 bicykel,A3.5 džíp,A3.6 typy áut,A3.7 formula,A3.8 kamión,A3.9 ko_iar,A3.10 lietadlo,A3.11 lo_,A3.12 lokomotíva,A3.13 mieša_ka,A3.14 mercedes,A3.15 motorka,A3.16 raketa,A3.17 sanitka,A3.18 traktor,A3.19 trojkolka,A3.20 vagón,A3.21 vlak,A3.22 vle_ka,A3.23 volant,A3.24 vozík,A3.25 vrtu_ník,A3.26 žeriav,A4.1 bábika,A4.2 balón,A4.3 bublina/bublifuk,A4.4 bubon,A4.5 drá_ik,A4.6 farbi_ka/pastelka,A4.7 farby,A4.8 fixa,A4.9 formi_ka,A4.10 gu_ka,A4.11 hra_ka,A4.12 karta,A4.13 kniha,A4.14 kocka,A4.15 lopta/gól,A4.16 obrázok,A4.17 panák/figúrka,A4.18 pexeso,A4.19 písmenká/abeceda,A4.20 puzzle/sklada_ka,A4.21 rozprávka,A4.22 vedierko/kýblik,A4.23 veža,A4.24 vlajka/zástavka,A5.1ananás,A5.2 banán,A5.3 cestoviny/rezance,A5.4 cibu_a,A5.5 cukor,A5.6 cukríky,A5.7 _aj,A5.8_okoláda,A5.9 džús,A5.10 fazu_ka,A5.11 guláš,A5.12 halušky,A5.13 hrach,A5.14 hruška,A5.15 huba/hríbik,A5.16 chlieb,A5.17 chrumky,A5.18 jablko,A5.19 jahoda,A5.20 jedlo/ham,A5.21 jogurt ,A5.22 kakao/granko,A5.23 kaša,A5.24 káva,A5.25 keksík,A5.26 klobása,A5.27 kolá_ik,A5.28 kompót,A5.29 kôrka,A5.30 krupica,A5.31 kukurica,A5.32 lízatko/lízanka,A5.33 maslo,A5.34 mäso,A5.35 med,A5.36 mlieko,A5.37 mrkva,A5.38 obed/ve_era,A5.39 orech,A5.40 palacinka,A5.41 paradjka ,A5.42 piškóta,A5.43 polievka,A5.44 pivo,A5.45 pomaran_,A5.46 rožok,A5.47 ryža,A5.48 slivka,A5.49 so_,A5.50 syr,A5.51 šalát,A5.52 ty_inky,A5.53 vají_ko,A5.54 voda,A5.55 zemiak,A5.56 zmrzlina,A5.57 džem/lekvár,A6.1 body,A6.2 bunda,A6.3 _iapka,A6.4 _ižmy,A6.5 klobúk,A6.6 koše_a,A6.7 maš_a/gumi_ka,A6.8 nohavice,A6.9 oble_enie,A6.10 pan_uchy,A6.11 papu_ky,A6.12 plienka,A6.13 podbradník,A6.14 ponožky,A6.15 pršipláš_,A6.16 pyžamo,A6.17 rukavice,A6.18 sandálky,A6.19 suk_a,A6.20 svetrík/pulóver,A6.21 šál,A6.22 šaty,A6.23 tepláky,A6.24 topánky,A6.25 tri_ko,A7.1 bo_avé miesto,A7.2 brada,A7.3 bruško,A7.4 cop/vrko_,A7.5 _elo,A7.6 hlava,A7.7 hr_a,A7.8 chrbátik,A7.9 jazyk,A7.10 kaka/hovienko,A7.11 kolienko,A7.12 lí_ko,A7.13 nechty,A7.14 noha,A7.15 nos,A7.16 oko,A7.17 palec,A7.18 prsník,A7.19 pohlavné orgány ženské/mužské,A7.20 prsty,A7.21 pupok,A7.22 ruka,A7.23 soplík,A7.24 ucho,A7.25 ústa/pusa,A7.26 vlasy,A7.27 zadok,A7.28 zuby,A8.1 dvere,A8.2 koberec,A8.3 kôš,A8.4 kuchy_a,A8.5 lampa,A8.6 okno,A8.7 paplónik,A8.8 po_íta_,A8.9 poste_,A8.10 prá_ka,A8.11 rádio,A8.12 rúra/sporák,A8.13 seda_ka,A8.14 schody,A8.15 skri_a,A8.16 stena,A8.17 stoli_ka/kreslo,A8.18 stôl,A8.19 televízor,A8.20 va_a,A8.21 video,A8.22 záchod,A8.23 zrkadlo,A9.1 bodka,A9.2 cume_/dudel,A9.3 dáždnik,A9.4 diera,A9.5 dvd,A9.6 fajka,A9.7 f_aša,A9.8 gombík,A9.9 hodiny,A9.10 kamera,A9.11 kefa,A9.12 kladivo,A9.13 k_ú_e,A9.14 koliesko,A9.15 kos_,A9.16 košík,A9.17 krhli_ka,A9.18 kvety,A9.19 lepidlo,A9.20 liek/kvapky/sirup,A9.21 lopata/lopatka,A9.22 lyži_ka,A9.23 metla,A9.24 miska/mišti_ka,A9.25 mydlo,A9.26 nabera_ka,A9.27 nálepky,A9.28 no_ník,A9.29 nôž,A9.30 okuliare,A9.31 palica,A9.32 papier,A9.33 pena,A9.34 peniažky,A9.35 pero/ceruzka,A9.36 pokrievka,A9.37 prádlo,A9.38 pumpa,A9.39 smeti,A9.40 svetlo,A9.41 svie_ka/kahan_ek,A9.42 šálka/pohár,A9.43 šampón,A9.44 škatu_ka/krabi_ka,A9.45 šnúrka,A9.46 špongia,A9.47 tanier,A9.48 taška,A9.49 telefón,A9.50 váha,A9.51 vankúš,A9.52 vareška,A9.53 váza,A9.54 ventilátor,A9.55 vrchnák,A9.56 vysáva_,A9.57 zástr_ka/elektrika,A9.58 zubná pasta,A9.59 zvon_ek,A9.60 udica,A10.1 balkón,A10.2 bazén/kúpalisko,A10.3 búda,A10.4 cesta,A10.5 dáž_,A10.6 dom,A10.7 domov,A10.8 dym,A10.9 garáž,A10.10 hojda_ka,A10.11 hviezda,A10.12 jama/diera,A10.13 jasle/škola,A10.14 kame_,A10.15 ko_ajnice,A10.16 komín,A10.17 kostol,A10.18 mesiac,A10.19 more,A10.20 mrak/oblak,A10.21 názvy kvetov(napr. ruža...),A10.22 obchod,A10.23 park,A10.24 pieskovisko/piesok,A10.25 plaváre_,A10.26 reštaurácia,A10.27 slnie_ko,A10.28 sneh,A10.29 snehuliak,A10.30 strecha,A10.31 strom,A10.32 škôlka,A10.33 šmýka_ka,A10.34 tma,A10.35 tráva,A10.36 tunel,A10.37 vietor,A10.38 vonku,A10.39 záhrada/pole,A10.40 zna_ka,A10.41 zoo,A11.1 anjelik,A11.2 bábo/bábätko,A11.3 bra_ek/sestri_ka,A11.4 bubák,A11.5 deti,A11.6 diev_a,A11.7 chlapec,A11.8 ježibaba,A11.9 kamarát/kamarátka,A11.10 krá_,A11.11 krstná mama,A11.12 krstný otec,A11.13 lekár/lekárka,A11.14 mama,A11.15 Mikuláš,A11.16 vlastné mená blízkych osôb,A11.17 otec,A11.18 stará mama,A11.19 starý otec,A11.20 sused,A11.21 šašo,A11.22 teta,A11.23 ujo,A11.24 vlastné meno die_a_a,A12.1 bá_ sa,A12.2 beža_,A12.3 bolie_,A12.4 búcha_,A12.5 cika_,A12.6 cúva_,A12.7 cvi_i_,A12.8 _esa_,A12.9 _isti_,A12.10 _íta_,A12.11 da_,A12.12 fúka_/pofúka_,A12.13 hrýz_/žuvka_,A12.14 chcie_,A12.15 ís_/chodi_/prís_,A12.16 potrebova_,A12.17 jes_/zjes_,A12.18 kaka_,A12.19 kopa_,A12.20 kúpa_/okúpa_ sa,A12.21 kvapka_,A12.22 leža_/_ahnú_,A12.23 zabali_,A12.24 vysuši_,A12.25 ma_,A12.26 natá_a_/filmova_/kamerova_,A12.27 strati_ (sa),A12.28 obu_/vyzu_,A12.29 otvori_/zatvori_,A12.30 páli_,A12.31 piec_,A12.32 pi_,A12.33 sedie_,A12.34 skáka_,A12.35 spadnú_,A12.36 spa_,A12.37 _aha_,A12.38 tancova_,A12.39 ukáza_,A12.40 vari_/uvari_,A12.41 vola_,A12.42zabudnut,A12.43 môc_,A12.44 musie_,A12.45 vedie_,A12.46 býva_,A12.47 _aka_/po_ka_,A12.48 dovoli_,A12.49 dupa_,A12.50 dvíha_,A12.51 hádza_,A12.52 h_ada_/poh_ada_,A12.53 hojda_ (sa),A12.54 hovori_/vravie_,A12.55 hra_ (sa),A12.56 chuti_,A12.57 chýba_,A12.58 chyti_,A12.59 kúpi_,A12.60 _úbi_,A12.61 nájs_,A12.62 oblieka_/zoblieka_/vyzlieka_,odnies_,A12.64 opravi_,A12.65 osta_/zosta_,A12.66 pá_i_ sa,A12.67 pamäta_ si,A12.68 patri_/pasova_,A12.69 picha_,A12.70 píska_,plaka_,A12.72 pláva_,A12.73 pokazi_/zlomi_,A12.74 pomáha_/pomôc_,A12.75 poreza_ (sa),A12.76 postavi_ (sa),A12.77 poveda_,A12.78 pozrie_/pozera_,A12.79 poži_a_,A12.80 pusti_,A12.81 pýta_ sa,A12.82 reza_/krája_,A12.83 robi_/urobi_,A12.84 roztopi_ sa,A12.85 sadnú_,A12.86 schova_,A12.87 sklada_/posklada_,A12.88 smia_ sa,A12.89 spieva_,A12.90 spláchnu_,A12.91 stá_/zastavi_,A12.92 svieti_,A12.93 šmýka_ (sa),A12.94 telefonova_,tiec_,umýva_ (sa),A12.97 u_i_ (sa),A12.98 to_i_ (sa)/krúti_ (sa),A12.99 vidie_,A12.100 vo_a_,A12.101 vstáva_,A12.102 vybra_,A12.103 zamknú_,A12.104 zašpini_,A12.105 zíva_,zmesti_ sa,"A12.107 nefunguje, nedarí sa, nejde, nedá sa",A13.1 celý,A13.2 _ervený,A13.3 _istý,A13.4 _alší,A13.5 detský,A13.6 dobrý,A13.7 horúci,A13.8 chorý,A13.9 iný/druhý,A13.10 krásny,A13.11 malý,A13.12 modrý,A13.13 nakreslený,A13.14 otvorený,A13.15 názvy farieb,A13.16 pekný,A13.17 prázdny,A13.18 slaný/horlý/štip_avý,A13.19 studený,A13.20 škaredý,A13.21 špinavý,A13.22 taký,A13.23 taký istý,A13.24 teplý/horúci,A13.25 ve_ký,A13.26 zelený,A13.27 zlý,A14.1 ja,A14.2 mi/ma,A14.3 moje,A14.4 ty,A14.5 ti/_a/s tebou,A14.6 tvoje,A14.7 si (=sebe),A14.8 on/ona,A14.9 mu/ho/jej/ju,A14.10 my,A14.11 nám,A14.12 vy,A14.13 vám,A14.14 oni,A14.15 ich,A14.16 to,A14.17 ten/tento/tá,A14.18 tú,A14.19 tieto,A14.20 niekto/nie_o,A15.1 _aleko,A15.2 dnu/vnútri,A15.3 dole/dolu,A15.4  doma,A15.5 hore,A15.6 inam,A15.7 nabok,A15.8 niekde,A15.9 okolo,A15.10 pre_,A15.11 sem,A15.12 tam,A15.13 tu/tuto,A15.14 von,A15.15 vysoko,A15.16 vzadu/dozadu,A16.1 ako/aký/aká/aké?,A16.2 _o je to?,A16.3 kam ide?,A16.4 kde je?,A16.5 ko_ko?,A16.6 kto to je?,A16.7 ktorý/ltorá/ktoré?,A16.8 pre_o?,A16.9 s _ím/s kým,"A17.1 jeden, dva...",A17.2 málo,A17.3 ni_,A17.4 trošku,A17.5 ve_a,A17.6 všetci/všetko,A18.1 dnes,A18.2 dobre,A18.3 ešte/ešte raz,A18.4 hotovo,A18.5 krivo,A18.6 najprv,A18.7 naopak,A18.8 pomaly,A18.9 potom,A18.10 silno,A18.11 spolu,A18.12 strašne,A18.13 teraz,A18.14 treba,A18.15 už,A18.16 ve_mi,A18.17 zle,A19.1 aha,A19.2 akože,A19.3 áno/hej,A19.4 asi/možno,A19.5 iba,A19.6 len,A19.7 nie,A19.8 nono,A19.9 radšej,A19.10 tak/no,A19.11 tiež,A20.1 a,A20.2 aby,A20.3 aj,A20.4 ako,A20.5 ale,A20.6 _i,A20.7 _o,A20.8 lebo,A20.9 že,B1 ,B2,B3,B4,B5,B6,B7," c1 -u, Akuzatív sg","c2 na, preposition on + Asg","c3 -y, Akuzativ plur.","c4 na, preposition on + lokal sg.","c5 o, preposition about + lokal sg.","c6 -y, plural nominative","c7 pre, preposition + Akuzativ sg.","c8 v,vo, preposition + lokal sg.","c9 -ou, -om; instrumental sg.","c10 s, preposition s,so + Instrumental sg.","c11 pod, preposition + Instrumental sg.","c12 do, preposition + genitive sg.","c13 -i,-e, dativ sg.","c14 k/ku, preposition + dativ sg. ","c15 pred, za prepositions",c16-m 1.person verb sg,c17-š 2.person verb sg,"c18 -a,e 3.person verb sg",c19-me pl,c20-ia pl,"c21 -l,la,lo, past tense",c22-dok.vid,"c23-bude, future tense",c24-imperative ,c25-je ý,c26-mamine,c27-te,c28 by som,c29-negation,c30 other than present tense,c31 new created words by child fúka_ka,c33 _esaj,c35 písaj,c37 boja_,c39 jel,c41 bojila,c43 bežam,c45 robám,c47 zjednem,c49 hádza,c51 kúpa,c53 chcejú,c55 tancovame,c57 stojám,c59 povedaj,c61 budem stoja_,c63 budem po_ka_,c65 pe_ila,c67 vesím,c69 odomykujem,c71 sypám,c73 pomý_am sa,c75 plaká,c77 povjú,c79 _udi,c81 o solovi,c83 zemia_ikovi,c85 zlejšie,c87 kuchárovia,c89 o pesovi,c 91 k jazerovi,c93 bábätkovi,e1,e2,e3,e4,e5,e6,e7,e8,f1,f2,f3,f4
9,F,26,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,2,2,2,2,3,2,2,2,2
10,F,26,3,3,3,3,3,0,3,3,2,3,2,3,3,3,3,3,0,3,3,3,3,3,3,2,3,3,2,0,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,0,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,2,3,2,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,1,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,0,3,3,0,3,3,3,3,0,0,3,0,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,0,3,3,3,3,2,0,3,0,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,2,3,3,3,2,2,0,3,3,2,2,2,0,0,0,0,0,3,2,3,2,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,2,1,2,2
12,F,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,3,3,3,2,4,2,2,2,2
19,M,25,0,3,0,3,0,0,3,3,0,0,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,0,3,3,3,3,0,0,3,0,0,0,2,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,2,1,1,2,3,3,3,1,1,2,3,3,3,3,2,2,3,2,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,2,3,1,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,3,2,3,2,2,3,2,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,3,3,3,3,3,2,2,2,3,2,1,1,3,1,3,3,3,2,1,2,1,3,3,3,3,3,1,3,2,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,1,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,1,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,3,1,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,0,3,0,2,1,3,2,3,3,2,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,2,2,2,2,2
