field,column,group,type
study_id,Subject,child,study_id
,Lang,,
,Lang2,,
,Com30AL,,
,Pro30AL,,
,Com30Eng,,
,Pro30Eng,,
,ComLongerAL,,
,ProLongerAL,,
,ComLongerEng,,
,ProLongerEng,,
data_age,AgeAtEngCDI,admin,data_age
sex,gender,child,sex
,mumlang,,
,dadlang,,
,EngExp,,
languages,lang_exp1,admin,language
languages,lang_exp2,admin,language
mom_ed,MumEd,child,mom_ed
,DadEd,,
,NumberSibs,,
,AL30_aeroplane,,
,AL30_ball,,
,AL30_bed,,
,AL30_big,,
,AL30_book,,
,AL30_car,,
,AL30_chair,,
,AL30_cold,,
,AL30_cup,,
,AL30_dirty,,
,AL30_door,,
,AL30_elephant,,
,AL30_fall,,
,AL30_fish,,
,AL30_flower,,
,AL30_hot,,
,AL30_lion,,
,AL30_milk,,
,AL30_mummy,,
,AL30_nose,,
,AL30_play,,
,AL30_scissors,,
,AL30_shoes,,
,AL30_sky,,
,AL30_soap,,
,AL30_sock,,
,AL30_table,,
,AL30_tree,,
,AL30_what,,
,AL30_where,,
,Eng30_aeroplane,,
,Eng30_ball,,
,Eng30_bed,,
,Eng30_big,,
,Eng30_book,,
,Eng30_car,,
,Eng30_chair,,
,Eng30_cold,,
,Eng30_cup,,
,Eng30_dirty,,
,Eng30_door,,
,Eng30_elephant,,
,Eng30_fall,,
,Eng30_fish,,
,Eng30_flower,,
,Eng30_hot,,
,Eng30_lion,,
,Eng30_milk,,
,Eng30_mummy,,
,Eng30_nose,,
,Eng30_play,,
,Eng30_scissors,,
,Eng30_shoes,,
,Eng30_sky,,
,Eng30_soap,,
,Eng30_sock,,
,Eng30_table,,
,Eng30_tree,,
,Eng30_what,,
,Eng30_where,,
item_48,Eng_aeroplane,item,word
item_408,Eng_all,item,word
item_96,Eng_arm,item,word
item_224,Eng_aunt,item,word
item_398,Eng_back,item,word
item_58,Eng_ball,item,word
item_59,Eng_balloon,item,word
item_137,Eng_bed,item,word
item_116,Eng_bib,item,word
item_336,Eng_big,item,word
item_60,Eng_block,item,word
item_61,Eng_book,item,word
item_188,Eng_bowl,item,word
item_190,Eng_broom,item,word
item_191,Eng_brush,item,word
item_71,Eng_butter,item,word
item_72,Eng_cake,item,word
item_270,Eng_call,item,word
item_54,Eng_car,item,word
item_271,Eng_carry,item,word
item_272,Eng_catch,item,word
item_74,Eng_cereal,item,word
item_139,Eng_chair,item,word
item_340,Eng_clean,item,word
item_3,Eng_cocksound,item,word
item_341,Eng_cold,item,word
item_194,Eng_cup,item,word
item_248,Eng_dinner,item,word
item_343,Eng_dirty,item,word
item_24,Eng_donkey,item,word
item_142,Eng_door,item,word
item_281,Eng_drop,item,word
item_26,Eng_elephant,item,word
item_283,Eng_fall,item,word
item_346,Eng_fast,item,word
item_286,Eng_finish,item,word
item_27,Eng_fish,item,word
item_161,Eng_flower,item,word
item_198,Eng_glass,item,word
item_289,Eng_go,item,word
item_247,Eng_goodbye,item,word
item_30,Eng_goose,item,word
item_351,Eng_happy,item,word
item_386,Eng_her,item,word
item_353,Eng_hot,item,word
item_388,Eng_I,item,word
item_400,Eng_in,item,word
item_123,Eng_jacket,item,word
item_202,Eng_key,item,word
item_32,Eng_kitten,item,word
item_203,Eng_lamp,item,word
item_204,Eng_light,item,word
item_34,Eng_lion,item,word
item_86,Eng_meat,item,word
item_87,Eng_milk,item,word
item_206,Eng_money,item,word
item_115,Eng_mouth,item,word
item_240,Eng_mummy,item,word
item_253,Eng_nap,item,word
item_112,Eng_nose,item,word
item_413,Eng_not,item,word
item_382,Eng_now,item,word
item_360,Eng_old,item,word
item_414,Eng_other,item,word
item_172,Eng_outside,item,word
item_257,Eng_peekaboo,item,word
item_64,Eng_pen,item,word
item_38,Eng_penguin,item,word
item_39,Eng_pig,item,word
item_305,Eng_play,item,word
item_217,Eng_scissors,item,word
item_130,Eng_shoes,item,word
item_165,Eng_sky,item,word
item_218,Eng_soap,item,word
item_132,Eng_sock,item,word
item_367,Eng_soft,item,word
item_416,Eng_some,item,word
item_121,Eng_spectacles,item,word
item_320,Eng_splash,item,word
item_44,Eng_squirrel,item,word
item_322,Eng_swim,item,word
item_179,Eng_swing,item,word
item_155,Eng_table,item,word
item_93,Eng_tea,item,word
item_405,Eng_there,item,word
item_327,Eng_tickle,item,word
item_383,Eng_today,item,word
item_113,Eng_toe,item,word
item_384,Eng_tomorrow,item,word
item_180,Eng_tree,item,word
item_328,Eng_walk,item,word
item_181,Eng_wall,item,word
item_263,Eng_wantto,item,word
item_223,Eng_watch,item,word
item_370,Eng_wet,item,word
item_373,Eng_what,item,word
item_375,Eng_where,item,word
item_377,Eng_why,item,word
item_264,Eng_yes,item,word
item_134,Eng_zip,item,word
,AL_CDI_Length,,
