field,column,group,type
study_id,ParticipantId,child,study_id
data_age,DataAge,admin,data_age
sex,Gender,child,sex
birth_order,BOrder,child,birth_order
mom_ed,MotherEd,child,mom_ed
,Language,,
,CDIForm,,
,CDIAge,,
date_of_test,CDIDate,admin,date_of_test
item_417,ABAJO,item,word
item_13,ABEJA,item,word
item_260,ABRIR,item,word
item_221,ABUELA,item,word
item_222,ABUELO,item,word
item_261,ACABARSE,item,word
item_241,ACERRIN,item,word
item_418,ADENTRO,item,word
item_497,ADIOSBYE,item,phrases
item_419,AFUERA,item,word
item_58,AGUA,item,word
item_420,AHI,item,word
item_317,AHORITA,item,word
item_195,ALBRPISC,item,word
item_421,ALLAALLI,item,word
item_135,ALMOHADA,item,word
item_1,AM,item,word
item_325,AMARILLO,item,word
item_14,ANIMAL,item,word
item_262,APAGAR,item,word
item_263,APURAR,item,word
item_362,AQUEL,item,word
item_363,AQUELA,item,word
item_422,AQUI,item,word
item_15,ARANA,item,word
item_196,ARBOL,item,word
item_16,ARDILLA,item,word
item_88,ARETES,item,word
item_423,ARRIBA,item,word
item_59,ARROZ,item,word
item_136,ASPIRDOR,item,word
item_60,ATOLE,item,word
item_424,ATRAS,item,word
item_264,AVENTAR,item,word
item_49,AVION,item,word
item_2,AY,item,word
item_318,AYER,item,word
item_265,AYUDAR,item,word
item_326,AZUL,item,word
item_89,BABERA,item,word
item_171,BACINICA,item,word
item_266,BAILAR,item,word
item_172,BANO,item,word
item_50,BARCO,item,word
item_137,BASURA,item,word
item_223,BEBE,item,word
item_3,BEEMEE,item,word
item_243,BESITOS,item,word
item_51,BICICLET,item,word
item_107,BIGOTE,item,word
item_108,BOCA,item,word
item_138,BOLSA,item,word
item_327,BONITA,item,word
item_17,BORREGO,item,word
item_90,BOTAS,item,word
item_139,BOTLMAML,item,word
item_91,BOTON,item,word
item_109,BRAZOS,item,word
item_267,BRINCAR,item,word
item_244,BUENDIAS,item,word
item_245,BUENNOCH,item,word
item_18,BUHO,item,word
item_19,BURRO,item,word
item_20,CABALLO,item,word
item_110,CABEZA,item,word
item_21,CABRA,item,word
item_111,CACHETE,item,word
item_268,CAER,item,word
item_61,CAFE,item,word
item_140,CAJA,item,word
item_173,CAJON,item,word
item_92,CALCETIN,item,word
item_328,CALIENTE,item,word
item_197,CALLE,item,word
item_93,CALZON,item,word
item_174,CAMA,item,word
item_52,CAMIBOMB,item,word
item_269,CAMINAR,item,word
item_53,CAMION,item,word
item_198,CAMPO,item,word
item_329,CANSADO,item,word
item_270,CANTAR,item,word
item_112,CARA,item,word
item_62,CARNE,item,word
item_54,CARREOLA,item,word
item_55,CARRO,item,word
item_199,CASA,item,word
item_271,CENAR,item,word
item_141,CEPIDNTE,item,word
item_142,CEPILLO,item,word
item_63,CEREAL,item,word
item_272,CERRAR,item,word
item_113,CHICHI,item,word
item_330,CHICO,item,word
item_64,CHILE,item,word
item_143,CHUPETE,item,word
item_200,CIELO,item,word
item_94,CIERRE,item,word
item_144,CIGARRS,item,word
item_145,COBIJA,item,word
item_175,COCHERA,item,word
item_176,COCINA,item,word
item_95,COLLAR,item,word
item_201,COLUMPIO,item,word
item_386,SE,item,word
item_305,SECARSE,item,word
item_354,SED,item,word
item_237,SENOR,item,word
item_238,SENORA,item,word
item_306,SENTARSE,item,word
item_316,SER,item,word
item_255,SHHH,item,word
item_102,SHORTS,item,word
item_256,SI,item,word
item_190,SILLA,item,word
item_84,SODA,item,word
item_191,SOFA,item,word
item_217,SOL,item,word
item_103,SOMBRERO,item,word
item_85,SOPA,item,word
item_307,SOPLAR,item,word
item_387,SU,item,word
item_355,SUAVE,item,word
item_308,SUBIR,item,word
item_356,SUCIO,item,word
item_357,SUENO,item,word
item_104,SUETER,item,word
item_414,TAMBIEN,item,word
item_134,TAMBOR,item,word
item_163,TAZA,item,word
item_388,TE,item,word
item_218,TECHO,item,word
item_164,TELEFONO,item,word
item_192,TELEVISN,item,word
item_324,TEMPRANO,item,word
item_165,TENEDOR,item,word
item_309,TENER,item,word
item_257,TENGMANT,item,word
item_239,TIA,item,word
item_219,TIENMERC,item,word
item_45,TIGRE,item,word
item_166,TIJERAS,item,word
item_193,TINA,item,word
item_240,TIO,item,word
item_310,TIRAR,item,word
item_167,TOALLA,item,word
item_311,TOCAR,item,word
item_415,TODO,item,word
item_312,TOMAR,item,word
item_86,TORTILA,item,word
item_258,TORTLITA,item,word
item_46,TORTUGA,item,word
item_313,TRABAJAR,item,word
item_168,TRAPO,item,word
item_57,TREN,item,word
item_358,TRISTE,item,word
item_389,TU,item,word
item_12,TUTU,item,word
item_390,TUYA,item,word
item_391,TUYAS,item,word
item_392,TUYO,item,word
item_393,TUYOS,item,word
item_405,UN,item,word
item_406,UNA,item,word
item_407,UNAS,item,word
item_259,UNODSTRS,item,word
item_408,UNOS,item,word
item_87,UVAS,item,word
item_47,VACA,item,word
item_359,VACIO,item,word
item_169,VASO,item,word
item_170,VELA,item,word
item_48,VENADO,item,word
item_194,VENTANA,item,word
item_314,VER,item,word
item_360,VERDE,item,word
item_105,VESTIDO,item,word
item_361,VIEJO,item,word
item_416,YA,item,word
item_394,YO,item,word
item_106,ZAPATO,item,word
item_220,ZOOLOGIC,item,word
item_273,COMER,item,word
item_65,COMIDA,item,word
item_395,COMO,item,word
item_22,CONEJO,item,word
item_331,CONTENTO,item,word
item_274,CORRER,item,word
item_447,COSQLITS,item,word
item_4,CUACUA,item,word
item_146,CUADRO,item,word
item_396,CUAL,item,word
item_177,CUARTO,item,word
item_147,CUCHARA,item,word
item_148,CUCHILLO,item,word
item_332,CUIDADO,item,word
item_178,CUNA,item,word
item_275,DAR,item,word
item_426,DE,item,word
item_276,DECIR,item,word
item_114,DEDOS,item,word
item_319,DESPUES,item,word
item_277,DESYUNAR,item,word
item_320,DIA,item,word
item_278,DIBUJAR,item,word
item_115,DIENTES,item,word
item_333,DIFERNTE,item,word
item_334,DIFICIL,item,word
item_149,DINERO,item,word
item_279,DOLER,item,word
item_397,DONDESTA,item,word
item_280,DORMIR,item,word
item_66,DULCE,item,word
item_364,EL1,item,word
item_401,EL2,item,word
item_23,ELEFANTE,item,word
item_365,ELLA,item,word
item_366,ELLAS,item,word
item_367,ELLOS,item,word
item_281,EMPUJAR,item,word
item_427,EN,item,word
item_425,ENCIMA,item,word
item_335,ENFERMO,item,word
item_336,ENOJADO,item,word
item_282,ENSENAR,item,word
item_368,ESA,item,word
item_369,ESAS,item,word
item_179,ESCALERA,item,word
item_150,ESCOBA,item,word
item_283,ESCRIBIR,item,word
item_202,ESCUELA,item,word
item_370,ESE,item,word
item_371,ESO,item,word
item_372,ESOS,item,word
item_151,ESPEJO,item,word
item_284,ESPERSE,item,word
item_373,ESTA,item,word
item_315,ESTAR,item,word
item_374,ESTAS,item,word
item_375,ESTE,item,word
item_376,ESTO,item,word
item_377,ESTOS,item,word
item_203,ESTRELLA,item,word
item_180,ESTUFA,item,word
item_96,FALDA,item,word
item_224,FAMILIA,item,word
item_337,FEO,item,word
item_204,FIESTA,item,word
item_205,FLOR,item,word
item_152,FOTOS,item,word
item_67,FRIJOLES,item,word
item_338,FRIO,item,word
item_339,FUCHI,item,word
item_68,GALLETA,item,word
item_24,GALLINA,item,word
item_25,GATO,item,word
item_127,GLOBO,item,word
item_247,GRACIAS,item,word
item_340,GRANDE,item,word
item_5,GUAGUA,item,word
item_26,GUAJOLOT,item,word
item_341,GUAPO,item,word
item_248,HACERMEM,item,word
item_342,HAMBRE,item,word
item_69,HELADO,item,word
item_225,HERMANA,item,word
item_226,HERMANO,item,word
item_27,HIPPOTMO,item,word
item_249,HOLA,item,word
item_28,HORMIGA,item,word
item_181,HORNO,item,word
item_321,HOY,item,word
item_70,HUEVO,item,word
item_206,IGLSTMPL,item,word
item_343,IGUAL,item,word
item_285,IR,item,word
item_153,JABON,item,word
item_71,JAMON,item,word
item_207,JARDIN,item,word
item_29,JIRAFA,item,word
item_286,JUGAR,item,word
item_72,JUGO,item,word
item_128,JUGUETE,item,word
item_402,LA,item,word
item_129,LAPIZ,item,word
item_403,LAS,item,word
item_182,LAVABO,item,word
item_287,LAVAR,item,word
item_378,LE,item,word
item_73,LECHE,item,word
item_288,LEER,item,word
item_116,LENGUA,item,word
item_97,LENTES,item,word
item_30,LEON,item,word
item_379,LES,item,word
item_130,LIBRO,item,word
item_344,LIMPIO,item,word
item_154,LLAVES,item,word
item_345,LLENO,item,word
item_289,LLEVAR,item,word
item_290,LLORAR,item,word
item_208,LLUVIA,item,word
item_380,LO,item,word
item_31,LOBO,item,word
item_404,LOS,item,word
item_209,LUNA,item,word
item_155,LUZ,item,word
item_227,MADRINA,item,word
item_228,MAESTRA,item,word
item_346,MALO,item,word
item_229,MAMA,item,word
item_322,MANANA,item,word
item_117,MANOS1,item,word
item_250,MANOS2,item,word
item_74,MANZANA,item,word
item_32,MARIPOSA,item,word
item_156,MARTILLO,item,word
item_409,MAS,item,word
item_381,ME,item,word
item_157,MEDICINA,item,word
item_183,MESA,item,word
item_291,METERSE,item,word
item_382,MIA,item,word
item_383,MIAS,item,word
item_6,MIAU,item,word
item_347,MIEDO,item,word
item_384,MIO,item,word
item_385,MIOS,item,word
item_292,MIRAR,item,word
item_293,MOJARSE,item,word
item_33,MONO,item,word
item_294,MORDER,item,word
item_34,MOSCA,item,word
item_56,MOTO,item,word
item_410,MUCHO,item,word
item_131,MUNECA,item,word
item_7,MUU,item,word
item_411,NADA,item,word
item_230,NANA,item,word
item_75,NARANJA,item,word
item_118,NARIZ,item,word
item_210,NIEVE,item,word
item_232,NINA,item,word
item_231,NINO,item,word
item_251,NO,item,word
item_323,NOCHE,item,word
item_412,NOHAY,item,word
item_233,NOMBRNIN,item,word
item_211,NUBE,item,word
item_348,NUEVO,item,word
item_252,OJITOS,item,word
item_119,OJOS,item,word
item_120,OMBLIGO,item,word
item_121,OREJAS,item,word
item_349,OSCURO,item,word
item_132,OSITO,item,word
item_35,OSO,item,word
item_413,OTRAVEZ,item,word
item_234,PADRINO,item,word
item_36,PAJARO,item,word
item_76,PALETA,item,word
item_77,PAN,item,word
item_98,PANAL,item,word
item_99,PANTALON,item,word
item_122,PANZA,item,word
item_235,PAPA,item,word
item_158,PAPEL,item,word
item_428,PARA,item,word
item_295,PARAR,item,word
item_212,PARQUE,item,word
item_78,PASTEL,item,word
item_37,PATO,item,word
item_296,PEGAR,item,word
item_297,PEINARSE,item,word
item_159,PEINE,item,word
item_123,PELO,item,word
item_133,PELOTA,item,word
item_38,PERRO,item,word
item_236,PERSONA,item,word
item_350,PESADO,item,word
item_39,PESCADO1,item,word
item_213,PIEDRA,item,word
item_124,PIERNAS,item,word
item_125,PIES,item,word
item_100,PIJAMA,item,word
item_40,PINGUINO,item,word
item_298,PINTAR,item,word
item_8,PIOPIO,item,word
item_9,PIPI,item,word
item_214,PLANTA,item,word
item_79,PLATANO,item,word
item_160,PLATO,item,word
item_215,PLAYA,item,word
item_101,PLAYERA,item,word
item_351,POCO,item,word
item_299,PODER,item,word
item_41,POLLITO,item,word
item_80,POLLO,item,word
item_300,PONER,item,word
item_253,PORFAVOR,item,word
item_398,PORQUE,item,word
item_301,PRENDER,item,word
item_42,PUERCO,item,word
item_184,PUERTA,item,word
item_10,PUM,item,word
item_11,QIQIRIQI,item,word
item_399,QUE,item,word
item_302,QUERER,item,word
item_81,QUESDILA,item,word
item_82,QUESO,item,word
item_400,QUIEN,item,word
item_161,RADIO,item,word
item_43,RANA,item,word
item_44,RATON,item,word
item_185,RECAMARA,item,word
item_186,REFRIG,item,word
item_187,REGADERA,item,word
item_162,RELOJ,item,word
item_216,RESBALD,item,word
item_126,RODILLAS,item,word
item_352,ROJO,item,word
item_303,ROMPER,item,word
item_188,ROPERO,item,word
item_353,ROTO,item,word
item_304,SACAR,item,word
item_189,SALA,item,word
item_83,SALCHCH,item,word
item_254,SALUD,item,word
item_493,RESPNAM,item,first_signs
item_494,RESPNO,item,first_signs
item_496,ABRABOCA,item,phrases
item_438,AVIENBES,item,gestures_first
item_464,AVIENPEL,item,gestures_objects
item_499,AVIENTAL,item,phrases
item_497,ADIOS,item,phrases
item_465,ACOSTRLO,item,gestures_parent
item_514,SACALO,item,phrases
item_448,SANASANA,item,gestures_games
item_489,SACUDE,item,gestures_adult
item_509,NOMUEVAS,item,phrases
item_508,NOPHRASE,item,phrases
item_510,NOTOQUES,item,phrases
item_506,MIRA,item,phrases
item_441,MANOVEN,item,gestures_first
item_487,MANECOCH,item,gestures_adult
item_437,MANOALGO,item,gestures_first
item_432,MANADIO,item,gestures_first
item_475,LIMPCARA,item,gestures_parent
item_485,AGUAPLNT,item,gestures_adult
item_439,APRILABI,item,gestures_first
item_478,BARRTRAP,item,gestures_adult
item_429,BRAMOSTR,item,gestures_first
item_500,BRAVO,item,phrases
item_434,CABEZNO,item,gestures_first
item_435,CABEZSI,item,gestures_first
item_517,CAMBPANL,item,phrases
item_450,CHUCTENE,item,gestures_objects
item_454,SECACARA,item,gestures_objects
item_470,SECARAIR,item,gestures_parent
item_472,MECERARR,item,gestures_parent
item_482,ESCRBMAQ,item,gestures_adult
item_490,ESCRPLUM,item,gestures_adult
item_433,LEVANTEN,item,gestures_first
item_440,LEVHOMBR,item,gestures_first
item_471,EMPUCART,item,gestures_parent
item_463,EMPUJCAR,item,gestures_objects
item_507,MUYBIEN,item,phrases
item_458,SOPLCALI,item,gestures_objects
,SSUBST,,
item_503,DNDEGUAG,item,phrases
item_498,DORMHACR,item,phrases
item_513,QUIERMAS,item,phrases
item_512,QUILECHE,item,phrases
item_495,REACTMD,item,first_signs
item_455,PONESOMB,item,gestures_objects
item_461,PONETELE,item,gestures_objects
item_456,PONEZAPA,item,gestures_objects
item_457,PONECOLL,item,gestures_objects
item_492,PONELENT,item,gestures_adult
item_481,PERSIGNA,item,gestures_adult
item_452,PEINPELO,item,gestures_objects
item_479,LLAVPUER,item,gestures_adult
item_453,LAVADNTO,item,gestures_objects
item_488,LAVAPLAT,item,gestures_adult
item_444,JUEGCERN,item,gestures_games
item_446,JUEGESCO,item,gestures_games
item_483,JUEGLEYE,item,gestures_adult
item_442,JUEGTORT,item,gestures_games
item_445,JUEPNTAT,item,gestures_games
item_436,GESTOSHH,item,gestures_first
item_525,LABEL,item,starting_to_talk
item_476,HABLARLE,item,gestures_parent
item_460,HACEDORM,item,gestures_objects
item_491,HACEHOYO,item,gestures_adult
