ParticipantId,data_age,CDIDate,Gender,CDIAge,AIRPLANEP,AIRPLANEU,ALLP,ALLU,ALLGONEP,ALLGONEU,ANIMALP,ANIMALU,ANOTHERP,ANOTHERU,APPLEP,APPLEU,AREHNGRY,ARETIRED,ARMP,ARMU,ARMSHOW,ASLEEPP,ASLEEPU,AUNTP,AUNTU,AWAYP,AWAYU,BAABAAP,BAABAAU,BABYP,BABYU,BABYSTTRP,BABYSTTRU,BACKP,BACKU,BACKYARDP,BACKYARDU,BADP,BADU,BALLP,BALLU,BALLOONP,BALLOONU,BANANAP,BANANAU,BATHP,BATHU,BATHROOMP,BATHROOMU,BATHTUBP,BATHTUBU,BEACHP,BEACHU,BEADSP,BEADSU,BEARP,BEARU,BECAREFL,BEDP,BEDU,BEDROOMP,BEDROOMU,BEEP,BEEU,BEQUIET,BIBP,BIBU,BICYCLEP,BICYCLEU,BIGP,BIGU,BIRDP,BIRDU,BITEP,BITEU,BLANKETP,BLANKETU,BLLYBTTNP,BLLYBTTNU,BLOCKP,BLOCKU,BLOWP,BLOWU,BLOWHOT,BLOWKISS,BLUEP,BLUEU,BOOKP,BOOKU,BOOTSP,BOOTSU,BOTTLEP,BOTTLEU,BOWLP,BOWLU,BOXP,BOXU,BOYP,BOYU,BREADP,BREADU,BREAKP,BREAKU,BREAKFSTP,BREAKFSTU,BRINGP,BRINGU,BROKENP,BROKENU,BROOMP,BROOMU,BROTHERP,BROTHERU,BRUSHP,BRUSHU,BRUSHIT,BSHTEETH,BUBBLESP,BUBBLESU,BUGP,BUGU,BUMPP,BUMPU,BUNNYP,BUNNYU,BURBIT,BUSP,BUSU,BUTTERP,BUTTERU,BUTTONP,BUTTONU,BUTTRFLYP,BUTTRFLYU,BYEP,BYEU,CAKEP,CAKEU,CANDYP,CANDYU,CARP,CARU,CAREFULP,CAREFULU,CARROTSP,CARROTSU,CATP,CATU,CEREALP,CEREALU,CGDIAPER,CHAIRP,CHAIRU,CHASE,CHEEKP,CHEEKU,CHEESEP,CHEESEU,CHERIOSP,CHERIOSU,CHICKEN1P,CHICKEN1U,CHICKEN2P,CHICKEN2U,CHILDP,CHILDU,CHOOCHOOP,CHOOCHOOU,CHURCHP,CHURCHU,CLAPHAND,CLEAN1P,CLEAN1U,CLEAN2P,CLEAN2U,CLOCKP,CLOCKU,CLOSEP,CLOSEU,COATP,COATU,COCKDDLDP,COCKDDLDU,COFFEEP,COFFEEU,COLDP,COLDU,COMBP,COMBU,COMBHAIR,COMEHERE,COOKIEP,COOKIEU,COUCHP,COUCHU,COVER,COWP,COWU,CRACKERP,CRACKERU,CRIBP,CRIBU,CRYP,CRYU,CUPP,CUPU,CUTEP,CUTEU,DADDYP,DADDYU,DANCEP,DANCEU,DARKP,DARKU,DAYP,DAYU,DEERP,DEERU,DIAPERP,DIAPERU,DIAPERIT,DIG,DINNERP,DINNERU,DIRTYP,DIRTYU,DISHP,DISHU,DODANCE,DOGP,DOGU,DOLLP,DOLLU,DONKEYP,DONKEYU,DONTP,DONTU,DONTDO,DONTOUCH,DOORP,DOORU,DOSING,DOVACUUM,DOWNP,DOWNU,DRAWP,DRAWU,DRAWERP,DRAWERU,DRESSP,DRESSU,DRESSIT,DRINK1P,DRINK1U,DRINK2P,DRINK2U,DRINKCUP,DRIVEP,DRIVEU,DRYP,DRYU,DUCKP,DUCKU,EARP,EARU,EATP,EATU,EATSPOON,EGGP,EGGU,ELEPHANTP,ELEPHANTU,EMPTYP,EMPTYU,EYEP,EYEU,FACEP,FACEU,FALLP,FALLU,FASTP,FASTU,FEEDP,FEEDU,FEEDBOTL,FEEDSPON,FINEP,FINEU,FINGERP,FINGERU,FINISHP,FINISHU,FIRETRCKP,FIRETRCKU,FISH1P,FISH1U,FISH2P,FISH2U,FLOWERP,FLOWERU,FLYPLANE,FOODP,FOODU,FOOTP,FOOTU,FORKP,FORKU,FROGP,FROGU,GARAGEP,GARAGEU,GARDENP,GARDENU,GENTLEP,GENTLEU,GETP,GETU,GETUP,GIRAFFEP,GIRAFFEU,GIRLP,GIRLU,GIVEP,GIVEU,GIVEHUG,GIVEKISS,GIVEMOM,GLASSP,GLASSU,GLASSESP,GLASSESU,GOP,GOU,GOBYEBYE,GOGET,GONIGHT,GOODP,GOODU,GOODGB,GOOSEP,GOOSEU,GORIDE,GRANDMAP,GRANDMAU,GRANDPAP,GRANDPAU,GRRP,GRRU,HAIRP,HAIRU,HAMMERP,HAMMERU,HANDP,HANDU,HAPPYP,HAPPYU,HARDP,HARDU,HATP,HATU,HEADP,HEADU,HELLOP,HELLOU,HELPP,HELPU,HERP,HERU,HIP,HIU,HIGHCHARP,HIGHCHARU,HISP,HISU,HITP,HITU,HOLDSTIL,HOMEP,HOMEU,HORSEP,HORSEU,HOTP,HOTU,HOUSEP,HOUSEU,HOWP,HOWU,HUGP,HUGU,HUNGRYP,HUNGRYU,HURRYP,HURRYU,HURTP,HURTU,IP,IU,ICECREAMP,ICECREAMU,IMITATE,INP,INU,INSIDEP,INSIDEU,ITP,ITU,JACKETP,JACKETU,JEANSP,JEANSU,JUICEP,JUICEU,JUMPP,JUMPU,KEYSP,KEYSU,KICKP,KICKU,KISSP,KISSU,KISSIT,KITCHENP,KITCHENU,KITTYP,KITTYU,KNEEP,KNEEU,LABEL,LADYP,LADYU,LAMBP,LAMBU,LAMPP,LAMPU,LATERP,LATERU,LEGP,LEGU,LIGHTP,LIGHTU,LIONP,LIONU,LITTLEP,LITTLEU,LITTLPIG,LIVINGRMP,LIVINGRMU,LOOKP,LOOKU,LOOKHERE,LOVEP,LOVEU,LUNCHP,LUNCHU,MANP,MANU,MDHOME,MEP,MEU,MEATP,MEATU,MEDICINEP,MEDICINEU,MEOWP,MEOWU,MILKP,MILKU,MINEP,MINEU,MOMMYP,MOMMYU,MONEYP,MONEYU,MONKEYP,MONKEYU,MOOP,MOOU,MOONP,MOONU,MOREP,MOREU,MORNINGP,MORNINGU,MOTRCYCLP,MOTRCYCLU,MOUSEP,MOUSEU,MOUTHP,MOUTHU,MYP,MYU,NAMESELFP,NAMESELFU,NAMESTTRP,NAMESTTRU,NAPP,NAPU,NAUGHTYP,NAUGHTYU,NECKLACEP,NECKLACEU,NGHTNGHTP,NGHTNGHTU,NICEP,NICEU,NIGHTP,NIGHTU,NOP,NOU,NODHEAD,NONEP,NONEU,NOODLESP,NOODLESU,NOSEP,NOSEU,NOTP,NOTU,NOWP,NOWU,OFFP,OFFU,OLDP,OLDU,ONP,ONU,OPENP,OPENU,OPENMTH,ORANGEP,ORANGEU,OTHERP,OTHERU,OUCHP,OUCHU,OUTP,OUTU,OUTSIDEP,OUTSIDEU,OVENP,OVENU,OWIEP,OWIEU,OWLP,OWLU,PAJAMASP,PAJAMASU,PANTSP,PANTSU,PAPERP,PAPERU,PARKP,PARKU,PARTYP,PARTYU,PATYCAKP,PATYCAKU,PATYCAKE,PEASP,PEASU,PEEKABOOP,PEEKABOOU,PENP,PENU,PENGUINP,PENGUINU,PENNYP,PENNYU,PEOPLEP,PEOPLEU,PERSONP,PERSONU,PICKUP,PICTUREP,PICTUREU,PIGP,PIGU,PILLOWP,PILLOWU,PIZZAP,PIZZAU,PLANTP,PLANTU,PLATEP,PLATEU,PLAYP,PLAYU,PLAYMUS,PLAYPEEK,PLAYPENP,PLAYPENU,PLEASEP,PLEASEU,POINTS,PONYP,PONYU,POOLP,POOLU,POTTYP,POTTYU,POUND,PRETTYP,PRETTYU,PTDSLEEP,PTNDDRIV,PTNDPOUR,PTNDREAD,PTNDSTIR,PTNDTELE,PULLP,PULLU,PUPPYP,PUPPYU,PURSEP,PURSEU,PUSHP,PUSHU,PUSHCAR,PUSHIT,PUTP,PUTU,PUTHAT,PUTKEY,PUTOBED,PUTSHOE,PUTWATCH,QUACKQCKP,QUACKQCKU,RADIOP,RADIOU,RAINP,RAINU,RAISINP,RAISINU,RCKNGCHRP,RCKNGCHRU,REACHOUT,REACTMD,READP,READU,REDP,REDU,REFRGRTRP,REFRGRTRU,REQUEST,RESPNAM,RESPNO,RIDEP,RIDEU,ROCKP,ROCKU,ROCKIT,RUNP,RUNU,SAMEP,SAMEU,SAYP,SAYU,SCAREDP,SCAREDU,SCHOOLP,SCHOOLU,SCISSORSP,SCISSORSU,SEEP,SEEU,SHAKHEAD,SHEEPP,SHEEPU,SHHP,SHHU,SHIRTP,SHIRTU,SHOEP,SHOEU,SHORTSP,SHORTSU,SHOVELP,SHOVELU,SHOWP,SHOWU,SHOWHUSH,SHRUGS,SICKP,SICKU,SINGP,SINGU,SINKP,SINKU,SISTERP,SISTERU,SITDOWN,SKYP,SKYU,SLEEPP,SLEEPU,SLEEPYP,SLEEPYU,SLIDEP,SLIDEU,SMACKLIP,SMILEP,SMILEU,SNIFFLOW,SNOWP,SNOWU,SOAPP,SOAPU,SOBIG,SOCKP,SOCKU,SOFTP,SOFTU,SOMEP,SOMEU,SPAGHETTP,SPAGHETTU,SPITOUT,SPLASHP,SPLASHU,SPOONP,SPOONU,SQUIRRELP,SQUIRRELU,STAIRSP,STAIRSU,STARP,STARU,STOPP,STOPU,STOPIT,STOREP,STOREU,STOVEP,STOVEU,STROLLERP,STROLLERU,SUBST,SUNP,SUNU,SWEATERP,SWEATERU,SWEEP,SWIMP,SWIMU,SWING1P,SWING1U,SWING2P,SWING2U,TABLEP,TABLEU,TAKEP,TAKEU,TALKIT,TEACHERP,TEACHERU,TEDDYBERP,TEDDYBERU,TELEPHONP,TELEPHONU,THANKYOUP,THANKYOUU,THATP,THATU,THEREP,THEREU,THIRSTYP,THIRSTYU,THISP,THISU,THROWP,THROWU,THROWBAL,THROWBLL,TICKLEP,TICKLEU,TIGERP,TIGERU,TIREDP,TIREDU,TOASTP,TOASTU,TODAYP,TODAYU,TOEP,TOEU,TOMORROWP,TOMORROWU,TONGUEP,TONGUEU,TONIGHTP,TONIGHTU,TOOTHP,TOOTHU,TOTHBRSHP,TOTHBRSHU,TOUCHP,TOUCHU,TOWELP,TOWELU,TOYP,TOYU,TRAINP,TRAINU,TRASHP,TRASHU,TREEP,TREEU,TRUCKP,TRUCKU,TUMMYP,TUMMYU,TURKEYP,TURKEYU,TURTLEP,TURTLEU,TVP,TVU,TYPE,UHOHP,UHOHU,UNCLEP,UNCLEU,UNDERP,UNDERU,UPP,UPU,USECLOTH,USEPEN,USESAW,VACUUMP,VACUUMU,VROOMP,VROOMU,WAITP,WAITU,WALKP,WALKU,WANNAP,WANNAU,WANTMORE,WASHP,WASHU,WASHDISH,WATCH1P,WATCH1U,WATCH2P,WATCH2U,WATER1P,WATER1U,WATER2P,WATER2U,WATERPLT,WAVES,WEARGLAS,WETP,WETU,WHATP,WHATU,WHENP,WHENU,WHEREP,WHEREU,WHOP,WHOU,WHYP,WHYU,WINDOWP,WINDOWU,WIPEP,WIPEU,WIPEFACE,WIPEIT,WOOFWOOFP,WOOFWOOFU,WORKP,WORKU,WRITEP,WRITEU,YESP,YESU,YOUP,YOUU,YOURP,YOURU,YUCKYP,YUCKYU,YUMYUMP,YUMYUMU,ZIPPERP,ZIPPERU,ZOOP,ZOOU,norming
E0002,13,6/13/1995,F,13,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,FALSE
E0004,13,6/5/1995,F,13,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,FALSE
E0005,13,10/27/1995,M,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
E0008,13,8/14/1995,F,13,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,FALSE
