field,column,group,type
,form_id,,
,form_language,,
,form,,
,visit_id,,
,internal_lab_id,,
study_id,child_id,child,study_id
sex,sex,child,sex
,lab_visit_num,,
,child_age,,
,child_age_in_days,,
data_age,child_age_in_months,admin,data_age
,exposure_to_english,,
,exposure_to_french,,
,exposure_to_other_language,,
,other_language,,
,premature,,
,health_issues,,
,low_birthweight,,
,lang_vocab_production,,
,lang_vocab_comprehension,,
,word_vocab_production,,
,word_vocab_comprehension,,
,concept_vocab_comprehension,,
,concept_vocab_production,,
,forms_filled_visit,,
,responding_caregiver,,
,source_name,,
,years_education,,
mom_ed,highest_edu_desc,child,mom_ed
,edu_parent,,
languages,exp_en,admin,language
languages,exp_fr,admin,language
languages,exp_ot,admin,language
item_82,en_airplane,item,word
item_46,en_animal,item,word
item_99,en_apple,item,word
item_148,en_arm,item,word
item_255,en_aunt,item,word
item_34,en_baa_baa,item,word
item_256,en_baby,item,word
item_257,en_babysitter,item,word
item_258,en_babysitters_name,item,word
item_228,en_backyard,item,word
item_91,en_ball,item,word
item_92,en_balloon,item,word
item_100,en_banana,item,word
item_168,en_bathroom,item,word
item_169,en_bathtub,item,word
item_229,en_beach,item,word
item_129,en_beads,item,word
item_47,en_bear,item,word
item_170,en_bed,item,word
item_171,en_bedroom,item,word
item_48,en_bee,item,word
item_149,en_belly_button,item,word
item_130,en_bib,item,word
item_83,en_bicycle,item,word
item_49,en_bird,item,word
item_192,en_blanket,item,word
item_93,en_block,item,word
item_94,en_book,item,word
item_131,en_boots,item,word
item_193,en_bottle,item,word
item_194,en_bowl,item,word
item_195,en_box,item,word
item_259,en_boy,item,word
item_101,en_bread,item,word
item_196,en_broom,item,word
item_260,en_brother,item,word
item_197,en_brush,item,word
item_95,en_bubbles,item,word
item_50,en_bug,item,word
item_51,en_bunny,item,word
item_84,en_bus,item,word
item_102,en_butter,item,word
item_52,en_butterfly,item,word
item_132,en_button,item,word
item_103,en_cake,item,word
item_104,en_candy,item,word
item_85,en_car,item,word
item_105,en_carrots,item,word
item_53,en_cat,item,word
item_106,en_cereal,item,word
item_172,en_chair,item,word
item_150,en_cheek,item,word
item_107,en_cheerios,item,word
item_108,en_cheese,item,word
item_54,en_chicken_animal,item,word
item_109,en_chicken_food,item,word
item_261,en_child,item,word
item_269,en_childs_own_name,item,word
item_35,en_choo_choo,item,word
item_230,en_church,item,word
item_198,en_clock,item,word
item_133,en_coat,item,word
item_36,en_cockadoodledoo,item,word
item_110,en_coffee,item,word
item_199,en_comb,item,word
item_111,en_cookie,item,word
item_173,en_couch,item,word
item_55,en_cow,item,word
item_112,en_cracker,item,word
item_174,en_crib,item,word
item_200,en_cup,item,word
item_262,en_daddy,item,word
item_56,en_deer,item,word
item_134,en_diaper,item,word
item_201,en_dish,item,word
item_57,en_dog,item,word
item_96,en_doll,item,word
item_58,en_donkey,item,word
item_175,en_door,item,word
item_176,en_drawer,item,word
item_135,en_dress_object,item,word
item_113,en_drink_beverage,item,word
item_59,en_duck,item,word
item_151,en_ear,item,word
item_114,en_egg,item,word
item_60,en_elephant,item,word
item_152,en_eye,item,word
item_153,en_face,item,word
item_155,en_finger,item,word
item_86,en_firetruck,item,word
item_61,en_fish_animal,item,word
